dist_arcsec,z_pc,dist_to_lkha330,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,318.2157063764645,0.004293627758226001,1636148068921376768,Gaia DR3 216711237870475904,216711237870475904,1181600265,2016.0,56.45119262950473,0.032257967,32.40326679034529,0.02263951,3.142522446132662,0.034522653,91.02783,7.2461724,4.526648483865045,0.041801963,-5.658309731388565,0.028099578,0.25643033,0.23297702,0.18835646,0.12006753,0.13966364,-0.03665325,0.7015985,-0.0030506721,0.112014994,0.013893607,361,361,355,6,20.077246,3621.9849,0.23660101,108.72842,31,true,1.3683536,,,,,,,,41,14,0.05823401,56,11,2,0.037256256,82.04608,0,0,1.8467966,,,,,,,,,false,463,513079.18802081153,330.5893,1552.0139,11.411906,48,165148.84064087467,247.55888,667.1093,12.293854,46,515876.3894335961,641.4434,804.24304,10.466532,1.3273296,0,1,0,0,0,1.827322,0.8819475,0.9453745,14.60922,1.1943071,1,23,4,11,71.590744,5.4274373,1.5249594E-8,894.098,21.886759,6000.0,3.5,0.0,333,20.2726,10.192946,17,10.024871,0.007873705,18,,NOT_AVAILABLE,160.5387980580257,-17.450274649618738,61.48260815824886,12.225494655055906,false,false,0,false,false,false,false,false,false,true,false,1.0211793E-13,5.1007397E-13,0.9999905,6088.698,6055.347,6131.64,3.4854,3.4512,3.5152,-0.9566,-1.0383,-0.8895,307.8504,296.3533,320.9167,2.7471,2.7296,2.7727,2.137,2.121,2.1593,1.1834,1.174,1.1959,PHOENIX
292.91539181688637,319.07503630676956,0.9673941467857018,1636148068921376768,Gaia DR3 216662992501225984,216662992501225984,676004135,2016.0,56.487759971525385,0.20872486,32.32799165602681,0.14171994,3.13405903380848,0.23398216,13.394436,7.7262692,4.127274710182178,0.26651353,-6.531526541763274,0.18276946,0.24792881,0.2839257,0.124579646,0.1237057,-0.10383623,0.080544025,0.71175283,0.14383355,-0.14489959,0.15629205,367,0,364,3,4.22494,583.8012,0.9596118,7.484664,31,false,1.1765062,,,,,,,,42,16,0.3756412,56,11,0,0.04344111,89.3388,0,0,1.160771,0.47177985,0.62651944,0.40704978,0.114358105,-25.151985,-6.706311,-21.059742,-2.1005185,false,467,953.2701008881617,1.576551,604.65546,18.239326,39,78.97360525833393,5.181176,15.242409,20.594837,48,1578.6433219366195,9.559959,165.13075,16.752186,1.7388743,0,1,0,1,0,3.8426514,2.3555107,1.4871407,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.6143672732055,-17.488013784712123,61.49608692561416,12.145203041602059,false,false,0,false,false,false,false,false,false,true,false,8.30775E-12,5.1483926E-13,0.99999946,,,,,,,,,,,,,,,,,,,,,,
572.056255722614,317.48064236750844,1.1505391381460395,1636148068921376768,Gaia DR3 216727627465671552,216727627465671552,347195712,2016.0,56.31661381112261,0.034255397,32.51442444285691,0.023001151,3.149798339019431,0.037207942,84.65392,7.29811,4.191661468965391,0.04892262,-5.974310576024884,0.031010782,0.24117841,0.10762755,0.03196011,0.08495002,0.031520057,0.009102811,0.62601846,-0.010924513,-0.013444665,0.12265898,291,0,288,3,1.7274841,328.46634,0.08456143,1.4391795,31,false,1.2730937,,,,,,,,35,15,0.06797762,48,11,0,0.028456958,90.27461,1,0,1.0722775,0.35017964,0.5938801,0.37958866,0.020145126,-23.725998,-10.03584,-19.383398,-25.22785,false,396,16822.697801599686,21.999231,764.6948,15.122628,47,3226.556718763962,20.82556,154.93254,16.566694,47,20848.61534249961,75.90419,274.67017,13.950202,1.4311124,0,1,0,0,0,2.6164923,1.444066,1.1724262,-17.751139,8.518339,2,18,2,12,4.7420974,,,769.8909,,5500.0,4.5,0.0,0,,,,13.351289,0.055354085,17,,VARIABLE,160.37272722249537,-17.43804441014593,61.39502086944567,12.359385818364093,false,false,0,true,false,false,true,false,true,true,false,1.0207371E-13,2.5178514E-12,0.9999949,5111.9707,5006.5107,5399.1226,4.2213,4.1909,4.2611,-0.7544,-0.9508,-0.6782,301.8545,295.6474,307.2973,4.227,4.1429,4.413,3.0125,2.9431,3.1733,1.6752,1.6348,1.7741,MARCS
886.9694177869159,318.64681349698526,1.4342869239368057,1636148068921376768,Gaia DR3 216702613576176896,216702613576176896,276505769,2016.0,56.249330960518506,0.15362215,32.225504640822436,0.11025364,3.1382708304078526,0.16677003,18.817955,7.2662473,2.98392675516819,0.20215109,-6.625294903552323,0.1465341,0.31005022,0.29194117,0.27815256,0.16396205,-1.8182964E-4,0.07802549,0.6848409,0.2349335,-0.03276467,0.13431697,252,0,251,1,-1.5976965,253.57983,0.20437956,0.43248767,31,false,1.1874723,,,,,,,,29,16,0.2896874,41,10,0,0.059753507,170.08101,0,0,0.9275203,0.2749667,0.5300685,0.22169273,0.14689611,-25.632118,-11.564222,-22.736702,38.76527,false,358,1337.9787652634657,3.6867917,362.9114,17.871244,35,103.56685513682518,10.420907,9.938373,20.30049,38,2069.471358266766,19.072535,108.50532,16.458246,1.6241201,0,2,0,1,0,3.8422432,2.429245,1.4129982,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.52147692995717,-17.696101065780702,61.271588926136126,12.090775035027727,false,false,0,false,false,false,true,false,true,true,false,6.453188E-13,5.1285994E-13,1.0,3211.2441,3199.1558,3228.771,4.453,4.4311,4.4789,0.4604,0.4241,0.4857,236.0149,228.244,242.4295,2.8628,2.8022,2.9655,1.6712,1.6357,1.7319,1.1968,1.1731,1.2362,PHOENIX
971.9275281753884,318.4328077501789,1.5149853806653513,1636148068921376768,Gaia DR3 216701406688870400,216701406688870400,1330982614,2016.0,56.28179520635242,0.017746102,32.174395327481896,0.010729295,3.140379934672225,0.021812424,143.97208,7.187099,4.418684823985279,0.023156129,-5.668299226893405,0.0139992125,0.1748003,0.09002851,-0.19858524,0.11280468,-0.12103515,0.00433852,0.5545575,0.44432732,-0.12117041,0.043941546,296,296,290,6,3.1326513,537.51276,0.08617612,9.848875,31,true,1.4060143,,,,,,,,34,15,0.033089515,45,13,0,0.03479359,85.916016,0,0,1.1328218,,,,,,,,,false,392,264327.8215645516,144.82161,1825.196,12.1320095,42,96928.69908439794,216.23672,448.25272,12.872412,43,243209.69735035757,314.08374,774.3467,11.282944,1.2868052,0,0,0,0,0,1.589468,0.7404022,0.8490658,23.375164,8.501957,1,15,4,11,33.478043,23.44212,0.0,921.66125,98.17747,6000.0,3.5,0.0,333,33.793667,19.857376,10,10.897205,0.06712338,11,,VARIABLE,160.57802998512125,-17.717651650842164,61.287148339384025,12.034781306045392,false,false,0,false,false,false,true,false,true,true,false,1.02169236E-13,5.103302E-13,0.99998546,5877.1685,5755.603,5956.9365,3.8048,3.7637,3.8319,-0.7296,-0.8132,-0.6426,308.0544,305.5126,312.4557,2.0334,1.959,2.0828,1.6069,1.5436,1.6488,0.8845,0.8496,0.9069,MARCS
932.3101932936502,317.737295604791,1.5161448918454958,1636148068921376768,Gaia DR3 216707011622683392,216707011622683392,353830710,2016.0,56.16162096626558,0.07082248,32.31818385898373,0.05172341,3.147254080124806,0.08013629,39.27377,7.384347,3.7766637714510614,0.09614737,-6.345501443951193,0.07034953,0.32452068,0.21259364,-0.06677394,0.13889168,-0.068534195,0.075324774,0.53894526,0.20003794,-0.02290612,0.25340122,275,0,274,1,-0.33211485,294.606,0.120878205,0.5455336,31,false,1.2190754,,,,,,,,31,16,0.13797423,45,13,0,0.023641985,89.586235,0,0,0.98448277,0.24526344,0.49046826,0.24452423,0.22793072,-44.92674,-18.203552,-28.480562,36.25419,false,373,3597.695478250583,4.256248,845.2739,16.797306,40,406.68991680742835,12.269949,33.1452,18.815384,39,5168.071648362002,19.477896,265.33008,15.464574,1.5495368,0,3,0,0,0,3.35081,2.0180779,1.3327322,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.39937207949316,-17.672531884707986,61.21915336361462,12.197833320827735,false,false,0,true,false,false,true,false,false,true,false,1.1629653E-13,1.2424175E-12,0.999994,3521.9714,3516.6506,3527.1763,4.0017,3.978,4.0153,-0.3863,-0.4087,-0.3685,308.979,300.5224,316.0452,3.142,3.1229,3.1617,1.9556,1.9431,1.9682,1.2457,1.2394,1.2523,MARCS
996.5127875936732,318.10152699089065,1.5416653217995748,1636148068921376768,Gaia DR3 216721442712788480,216721442712788480,970328913,2016.0,56.12352095422656,0.09526372,32.41301852526209,0.070831686,3.143650423371393,0.10443153,30.102503,7.6051583,5.233901450259824,0.14328796,-5.517672365201847,0.09840751,0.17030948,0.15861918,0.05533523,0.06888849,-0.06563307,-0.021453766,0.5966832,0.0632876,0.007814501,0.041312303,263,0,262,1,0.5480064,308.37457,0.21714815,0.98278487,31,false,1.2092386,,,,,,,,30,15,0.1983315,44,9,0,0.0041836454,25.889814,0,0,1.0229615,0.2321449,0.4745569,0.24748397,0.22073455,-38.031723,-9.558253,-24.686893,32.272137,false,360,2221.239882437463,3.0264175,733.95026,17.320879,41,248.69006452142415,8.942301,27.810524,19.349396,40,3221.552330489086,12.913572,249.47026,15.977733,1.5622997,0,2,0,2,0,3.371663,2.0285168,1.3431463,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.30971073795783,-17.620293553526032,61.209087570597546,12.297495147147874,false,false,0,true,false,false,true,false,false,true,false,1.4883935E-12,2.1160957E-12,0.99999774,,,,,,,,,,,,,,,,,,,,,,
739.4215660821285,319.32236995352457,1.5877847915017762,1636148068921376768,Gaia DR3 216707247844807808,216707247844807808,1033240483,2016.0,56.24669496543116,0.19008261,32.2921810811437,0.13830699,3.13163152379692,0.21503767,14.563176,7.523183,4.202507732369103,0.2562447,-6.239968801717532,0.18522228,0.26574704,0.2778692,0.0010489664,0.093342,-0.11228243,-9.413471E-5,0.6107605,0.12310366,-0.039190874,0.16666824,269,0,268,1,0.21236488,319.48788,0.4201652,1.1060779,31,false,1.176147,,,,,,,,31,15,0.36000258,43,10,0,0.05702327,87.12353,0,0,1.0080028,0.34050864,0.51967674,0.33774114,0.108102046,-37.28808,-12.303274,-25.629435,27.038311,false,372,873.3183619885889,2.2426925,389.4062,18.334435,28,53.073473290876095,5.9989023,8.847198,21.026348,42,1500.3726322319667,15.934638,94.157936,16.807398,1.7787856,0,2,0,4,0,4.2189503,2.6919136,1.5270367,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.47478105644623,-17.646390542615826,61.28478372515974,12.156229548400832,false,false,0,false,false,false,true,false,true,false,false,1.2295758E-12,5.096278E-13,0.9999998,3679.8247,3654.0393,3697.9414,4.0397,4.0109,4.1888,-0.289,-0.315,-0.2614,240.7363,208.1103,248.9124,7.4581,7.3711,7.5249,4.4275,4.3694,4.4734,2.7397,2.7161,2.7575,PHOENIX
1065.0145445163816,317.8300721427182,1.6877296076601653,1636148068921376768,Gaia DR3 216706186988968832,216706186988968832,934059222,2016.0,56.145782410098796,0.09718628,32.25861845571339,0.067044966,3.1463353774496223,0.12046321,26.11864,8.045171,5.290558267373733,0.13857247,-6.060920832802107,0.09143741,0.27837455,0.05394643,-0.10013295,0.1381657,-0.0849862,0.026369212,0.576305,0.39960474,-0.1621564,0.08188454,264,0,264,0,1.1901304,329.1321,0.2919287,2.000227,31,false,1.2103279,,,,,,,,30,15,0.19560109,42,13,0,0.0019402237,79.98269,0,0,1.0514355,0.1989073,0.51561403,0.20713715,0.19281118,-33.57637,-12.162485,-22.982866,37.621407,false,367,2614.824861159371,3.616367,723.0529,17.14376,40,261.5270110650184,10.293794,25.40628,19.29475,39,3954.3393945298294,13.723698,288.1395,15.755211,1.612294,0,0,0,1,0,3.5395393,2.1509895,1.3885498,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.4286356540828,-17.72684682934176,61.192002081677145,12.142852537959365,false,false,0,false,false,false,true,false,false,true,false,1.8388027E-13,7.2784126E-11,0.9999993,,,,,,,,,,,,,,,,,,,,,,
1114.1018181249779,317.9531000772062,1.7386918949188737,1636148068921376768,Gaia DR3 216701033028221440,216701033028221440,1005293867,2016.0,56.23393158310669,0.036855247,32.15420230617162,0.026498588,3.1451179427317344,0.045296755,69.433624,7.2003665,4.013545599424221,0.048421603,-5.978020350376068,0.037264574,0.28913847,-0.007195395,-0.16849661,0.22845334,-0.26997435,0.18218404,0.6750155,0.25408742,-0.3057739,0.24343452,255,0,253,2,8.724609,488.0343,0.17827213,9.869776,31,false,1.2571315,,,,,,,,29,14,0.07022724,40,11,0,0.05766659,66.72597,0,0,1.4147983,0.26764417,0.54548776,0.29995888,0.12252913,-38.27214,-11.809466,-24.803278,38.457275,false,349,29252.433839416903,237.40344,123.21824,14.521962,38,4955.432586786704,147.27974,33.646397,16.100838,37,38499.89791517958,774.78864,49.690838,13.284246,1.4855287,0,1,0,0,0,2.8165913,1.5788755,1.2377157,7.2721257,6.0982146,2,10,3,9,7.3330207,,,787.4497,,5500.0,4.5,0.0,0,,,,12.527251,0.07593199,7,,VARIABLE,160.5590254414442,-17.759146224471312,61.24212761390365,12.024263606890655,false,false,0,false,false,false,true,false,false,false,false,1.0214221E-13,5.1019524E-13,0.99998814,5572.066,5544.704,5602.746,4.0721,4.0666,4.0773,-0.5237,-0.5629,-0.4924,302.2953,298.3868,306.4795,4.866,4.8464,4.8869,3.4813,3.4649,3.499,1.944,1.934,1.9553,MARCS
962.5448067019167,317.1834514699415,1.8089883153434523,1636148068921376768,Gaia DR3 216705839095932288,216705839095932288,1566577825,2016.0,56.1792598696397,0.46917364,32.26653213773885,0.38399705,3.152749600792988,0.46704847,6.750369,8.161869,3.3972922663211076,0.6508795,-7.421220426898345,0.53800976,0.30529368,0.12696835,0.4970321,0.16994677,-0.13402918,0.06926833,0.80677116,0.17338516,-0.19427335,0.115404226,266,0,265,1,2.991117,382.493,1.396774,3.4529338,95,false,,1.1772635,0.08397192,-0.03983731,-0.11061452,0.13114195,-0.075160526,-0.24512516,31,15,0.9572134,42,10,0,0.39081472,165.8775,0,0,1.1329181,0.27370957,0.5278941,0.2427521,0.15593193,-39.0268,-12.512945,-27.081083,38.58058,false,354,344.8798382716174,6.5268626,52.840065,19.343197,16,58.66835565246451,17.577307,3.337733,20.917532,37,588.0487312259993,37.089024,15.855061,17.824362,1.8751954,0,0,0,4,0,3.0931702,1.5743351,1.5188351,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.44612728400472,-17.702631338238085,61.222039935004624,12.144146555471142,false,false,0,false,false,false,false,false,false,false,false,1.0203538E-13,5.096616E-13,0.99999875,,,,,,,,,,,,,,,,,,,,,,
1075.5286538277583,318.9925927271135,1.83216997704447,1636148068921376768,Gaia DR3 216705156196822016,216705156196822016,890155191,2016.0,56.17266130134882,0.11396353,32.21930462190687,0.07735394,3.1348690308162217,0.13915451,22.527975,7.799898,3.6757902521591608,0.1733141,-6.879460726443352,0.10608773,0.23642905,0.024664275,-0.030622056,0.10288302,-0.094354555,-0.043154363,0.58381844,0.39894325,-0.14947502,-0.008733077,260,0,259,1,2.0543709,358.63388,0.41036332,3.3372602,31,false,1.2002747,,,,,,,,29,15,0.24330957,41,12,0,0.015011467,169.98326,1,0,1.0911676,0.17245011,0.5345109,0.22609574,0.17148085,-29.628601,-9.858211,-20.68135,38.48092,false,365,2196.734388651793,2.712368,809.8954,17.332924,37,155.6658809280313,9.251616,16.825806,19.858059,41,3459.8265628902827,14.948855,231.44424,15.90026,1.6458488,0,3,0,2,0,3.957799,2.525135,1.4326639,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.47341000170348,-17.742458637134636,61.205540430893194,12.099410028075425,false,false,0,false,false,false,true,false,false,true,false,1.1369669E-13,5.479635E-11,0.9999993,,,,,,,,,,,,,,,,,,,,,,
961.0072350012131,317.1015736510338,1.855074447439976,1636148068921376768,Gaia DR3 216654235064559232,216654235064559232,92372995,2016.0,56.337116121023506,0.122045934,32.1543523317872,0.08815107,3.1535636625395216,0.14452475,21.820232,7.2593856,4.296654920839689,0.15955918,-5.8512764631337495,0.114395246,0.3821627,0.18101071,0.08518555,0.28940156,0.009959708,0.144754,0.7309635,0.4091412,-0.10457435,0.11424101,297,0,296,1,-0.44992256,332.2755,0.15444267,0.39722556,31,false,1.19641,,,,,,,,35,15,0.22819619,46,11,0,0.0061130733,146.85161,0,0,0.9802701,0.35126388,0.5615546,0.27031827,0.06648148,-20.846174,-9.48128,-18.768162,38.084705,false,392,1774.4356003282073,2.535425,699.8573,17.564716,43,144.70153357388057,7.5175724,19.24844,19.937359,43,2708.6347994352072,14.609551,185.40164,16.16602,1.6080247,0,2,0,2,0,3.7713394,2.3726425,1.3986969,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.62921887888794,-17.70292080790229,61.32917130065008,12.00469024306801,false,false,0,true,false,false,true,false,false,true,false,7.4831135E-13,5.6216486E-11,0.9999993,3433.3228,3424.53,3446.625,4.0634,4.0306,4.1104,-0.3038,-0.35,-0.2023,318.9178,308.755,326.7051,3.7192,3.6784,3.7581,2.2498,2.2242,2.2754,1.4853,1.4722,1.4982,MARCS
1114.3641818267051,319.1095472882378,1.9378441697091193,1636148068921376768,Gaia DR3 216701033028221312,216701033028221312,1357000839,2016.0,56.23173492453728,0.053077087,32.15549069148121,0.03426085,3.133720092356696,0.06492203,48.26898,6.972449,3.7601801172788782,0.07260802,-5.871634407543225,0.04761509,0.2364916,0.03692883,-0.21779063,0.13920279,-0.09108968,0.053098224,0.5259981,0.41058367,-0.1699865,0.09148351,255,0,255,0,2.5521085,401.03848,0.19853972,3.9037595,31,false,1.2096897,,,,,,,,29,15,0.103351384,41,12,0,0.027502408,118.54011,0,0,1.1148952,0.2399084,0.51333696,0.23802008,0.18320052,-33.518185,-10.225044,-24.904917,36.066555,false,352,9247.32582425012,18.854755,490.4506,15.772326,33,1046.1612072041935,16.651537,62.826706,17.789545,39,13341.616944807556,81.62703,163.44606,14.434875,1.5558853,0,1,0,0,0,3.3546705,2.0172186,1.3374519,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.55665964583446,-17.75935171280733,61.240573165620255,12.025939036639867,false,false,0,false,false,false,true,false,true,true,false,1.0202596E-13,5.1860794E-13,0.99999964,6010.065,6002.626,6026.042,3.9399,3.9213,3.9588,-0.6826,-0.7952,-0.556,312.1664,306.404,318.1644,7.1622,7.1501,7.1747,4.935,4.9279,4.9438,2.8094,2.8058,2.8144,A
1254.212204152243,318.4711323410357,1.9519488906075477,1636148068921376768,Gaia DR3 216678252521690624,216678252521690624,219400525,2016.0,56.18576638991079,0.08123793,32.1367914528479,0.051087968,3.1400020235716286,0.10098262,31.094479,7.8543086,4.852333957726845,0.11302418,-6.1761652702046295,0.06830263,0.17789242,0.046482265,-0.23058106,0.083191775,-0.05607644,0.022155996,0.50026554,0.47319573,-0.062356472,0.093375936,259,0,258,1,1.4531041,306.43845,0.14922927,0.7416613,31,false,1.2400012,,,,,,,,29,15,0.1619043,41,12,0,0.12245427,90.08173,0,0,1.0639436,0.18013756,0.52102613,0.21188766,0.1843438,-40.536438,-7.1004767,-26.774351,29.68309,false,363,3484.8671757831657,25.335701,137.54768,16.831902,38,544.528606869288,29.596455,18.398441,18.498491,38,4894.432311721228,93.540886,52.32399,15.52364,1.5607369,0,0,0,1,0,2.9748516,1.6665897,1.3082619,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.53790558625005,-17.798665890230044,61.197486141104946,12.016528079755469,false,false,0,false,false,false,true,false,false,true,false,1.02195494E-13,5.2969326E-13,0.99998283,5677.633,5623.2188,5750.9727,4.4354,4.4169,4.452,-0.3491,-0.4659,-0.2653,284.6373,276.8624,293.0496,6.6872,6.6586,6.7218,4.5981,4.5724,4.629,2.5957,2.5776,2.6182,MARCS
1210.82872301231,317.6335965589386,1.9562678860477243,1636148068921376768,Gaia DR3 216644820496320768,216644820496320768,723339722,2016.0,56.60535528199325,0.015138897,32.09322475503142,0.0101903295,3.148281576109801,0.016586289,189.8123,22.912588,0.7398378815922202,0.019050747,-22.9006400505396,0.013382939,0.28419685,0.11588512,-0.1654387,0.11143416,-0.08605592,0.0825566,0.6908439,0.10194613,-0.1638111,0.22466478,391,0,391,0,1.197857,396.42877,0.0,0.0,31,false,1.3687721,,,,,,,,45,15,0.02711528,58,12,0,0.051635038,82.72484,0,0,1.0425444,0.45621973,0.606375,0.40293488,0.080090314,-24.077095,-11.350626,-17.761219,-4.777876,false,490,85113.32971912893,17.118832,4971.912,13.362373,54,27182.783766078097,20.211416,1344.9222,14.252808,52,85082.16618271751,26.284027,3237.0293,12.423299,1.3190055,0,0,0,0,0,1.8295088,0.89043427,0.9390745,-6.1971364,1.9115875,1,29,5,11,19.786335,5.953534,1.21958E-12,921.6611,37.45269,5500.0,4.5,0.0,0,,,,11.954147,0.014038615,24,,NOT_AVAILABLE,160.85288081993122,-17.603324356361945,61.54141134567064,11.89410573399669,false,false,0,true,true,false,false,false,true,true,false,1.0206679E-13,5.098185E-13,0.9999956,7349.8813,7337.311,7363.8916,4.2279,4.2214,4.2395,-1.4639,-1.4924,-1.3182,317.4931,315.7909,319.2754,3.3319,3.326,3.3396,2.6638,2.6584,2.6703,1.4757,1.473,1.4788,A
1294.7267038798227,318.2472445824154,1.997738831732673,1636148068921376768,Gaia DR3 216630144591496832,216630144591496832,1735173027,2016.0,56.255908741814594,0.019434541,32.08379081191453,0.012188826,3.1422110231060723,0.023313392,134.78137,7.15866,4.039141983239438,0.024350084,-5.910308077538562,0.015440184,0.24239284,-0.013434811,-0.26814732,0.20200491,-0.20085163,0.0025349532,0.55250126,0.4061743,-0.1667389,0.026207983,271,262,269,2,5.756323,549.5131,0.086925,8.397927,31,true,1.3727765,,,,,,,,31,14,0.03497403,42,13,0,0.026389021,89.505554,0,0,1.2593331,,,,,,,,,false,366,161717.48774772914,33.65596,4805.0176,12.665474,40,53142.98476457945,69.01299,770.0432,13.524927,39,160888.59282250036,53.852318,2987.589,11.731583,1.3234906,0,0,0,0,0,1.7933445,0.8594532,0.9338913,19.594225,4.2678204,1,13,2,10,23.082266,-0.31884766,0.607308,921.66113,50.37995,7500.0,4.5,-0.25,555,69.12553,22.962112,9,11.280533,0.029546304,11,,NOT_AVAILABLE,160.62148399408818,-17.801181168392084,61.244399789630904,11.951467320859617,false,false,0,false,false,false,false,false,false,true,false,1.0206229E-13,5.0979604E-13,0.999996,,,,,,,,,,,,,,,,,,,,,,
1044.215776468116,319.41435419446975,2.0078602577188738,1636148068921376768,Gaia DR3 216706221348706432,216706221348706432,1239561297,2016.0,56.149546076828415,0.063224025,32.26479711084973,0.042268127,3.130729683460524,0.083640516,37.43078,7.8446155,4.411245722320935,0.09101329,-6.486825453742227,0.05758568,0.22472572,0.12638536,-0.07399442,0.09052502,-0.14678757,-0.018413192,0.57186675,0.47954705,-0.20524941,0.0385208,257,0,257,0,-0.013546188,272.7444,0.0,0.0,31,false,1.2342924,,,,,,,,29,14,0.1295999,42,12,0,0.0065152235,106.30098,0,0,0.9980745,0.24621771,0.5293778,0.22619002,0.1644691,-36.011723,-10.395454,-25.783066,38.19663,false,368,4918.770259522822,4.5428386,1082.7526,16.457726,40,631.2786020389107,8.790309,71.81529,18.33799,41,6830.006301316854,21.028465,324.79813,15.161842,1.5169004,0,0,0,1,0,3.1761475,1.8802643,1.2958832,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.4270456144582,-17.720063690798316,61.196605351285896,12.148149027916753,false,false,0,true,false,false,true,false,true,true,false,1.0368033E-13,2.8944984E-12,0.99996847,3520.7341,3516.7607,3524.8884,3.9824,3.9751,4.0048,-0.3782,-0.3917,-0.362,315.2815,308.0221,318.5616,2.5374,2.5219,2.5534,1.5979,1.5878,1.6081,1.0181,1.0128,1.0236,MARCS
997.2633579638689,319.55669418356393,2.040547099064046,1636148068921376768,Gaia DR3 216721545790356864,216721545790356864,1542093139,2016.0,56.12493026977985,0.01718973,32.43300310089959,0.011788503,3.1293351639993086,0.018783282,166.60216,6.556336,3.439583866167773,0.024404109,-5.581648648180437,0.016330186,0.12890868,0.15582116,-0.11042749,0.029600987,-0.04417799,-0.03746574,0.51619095,0.052094005,0.037350703,0.043671,267,267,263,4,-1.4624143,722.15106,0.09554805,13.122696,31,true,1.4566288,,,,,,,,30,15,0.033828728,46,9,1,0.03844949,85.04859,6,0,0.93505293,,,,,,,,,false,352,526062.477760752,271.94675,1934.432,11.384773,43,228043.96863191648,234.46504,972.61395,11.943496,44,444007.15382166655,357.46814,1242.0887,10.62942,1.277512,0,43,0,44,0,1.3140755,0.5587225,0.755353,15.124268,15.966024,1,2,1,2,16.143232,0.067054965,,921.83765,,9000.0,4.5,0.0,555,,,,,,,,NOT_AVAILABLE,160.2972513040895,-17.60417607641604,61.21491525088976,12.316688364961266,false,false,0,true,true,false,false,false,false,true,false,1.020822E-13,1.2561364E-10,0.9999941,,,,,,,,,,,,,,,,,,,,,,
