dist_arcsec,z_pc,dist_to_wwcha,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
3166.491484708867,188.37832314982072,2.9256598330107377,1636148068921376768,Gaia DR3 5201201139145692800,5201201139145692800,1403543061,2016.0,166.6806508123232,0.024256574,-77.44288888585899,0.02532118,5.30846640568449,0.027585732,192.43521,22.095434,-22.033688950216018,0.031602897,1.6506750088159234,0.03150845,-0.0808963,0.060962405,-0.18629941,0.22614717,0.17476597,0.24876176,-0.05353527,0.12360308,0.2927704,-0.03990615,329,0,329,0,14.441537,1091.3787,0.24151367,22.986185,31,false,1.2234799,,,,,,,,38,26,0.04570119,46,18,0,0.009757567,125.001656,0,0,1.6167747,0.12016632,0.051967062,0.07949714,0.16789629,-96.03567,55.344166,-47.481384,12.071349,false,381,34313.60326782426,28.277275,1213.4692,14.3487015,43,4289.036815903737,17.691046,242.44112,16.257643,42,47852.8595122137,130.88153,365.61966,13.048126,1.5195693,0,1,0,0,0,3.2095165,1.9089413,1.3005753,40.460255,3.4024029,2,21,3,20,12.542846,,,982.2071,,3700.0,2.5,-0.25,111,,,,12.401175,0.03593917,19,,VARIABLE,297.21242971255396,-15.749394247861302,238.28173729190303,-66.27103272001965,false,false,0,true,true,false,true,false,false,true,false,1.0211793E-13,5.1007397E-13,0.9999905,,,,,,,,,,,,,,,,,,,,,,
964.1714469144863,191.6149988757445,2.9520662552124057,1636148068921376768,Gaia DR3 5225327134382282880,5225327134382282880,265234225,2016.0,167.94265909550228,0.009805051,-76.33582009373745,0.009931654,5.218798141415142,0.010342767,504.58432,21.89218,-21.891078782969032,0.013013589,-0.21955698707128044,0.013327333,-0.07018886,0.101834446,-0.24173304,0.23320226,-0.0565196,0.2294906,0.10230922,0.0057728617,0.16647947,-0.037793726,330,330,329,1,-2.5321229,670.04266,0.07288867,7.854103,31,true,1.38267,,,,,,,,39,27,0.01898776,43,17,0,0.07558708,63.747856,0,0,0.9012027,,,,,,,,,false,364,455784.4055276187,3598.016,126.67659,11.540468,37,156840.28277721797,3888.575,40.333614,12.349898,38,448435.27754757425,8318.976,53.90511,10.618646,1.3279866,0,0,0,0,0,1.7312527,0.8094301,0.92182255,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.02833646271966,-14.619864317296193,235.90236739737938,-65.66384944708199,false,false,0,false,false,false,true,false,true,true,false,1.0244451E-13,5.1170515E-13,0.9999582,5323.0146,5311.234,5335.2085,4.0591,4.0581,4.0602,-0.1248,-0.1385,-0.1134,190.8073,190.4059,191.2068,1.9829,1.9722,1.9942,1.5203,1.5114,1.5296,0.8224,0.8171,0.8279,MARCS
3237.1045743829277,188.80555741346765,2.963031612189383,1636148068921376768,Gaia DR3 5224542190457102848,5224542190457102848,1389942546,2016.0,171.29777978434382,1.5060627,-76.7928628963764,1.6170046,5.296454265962561,2.4269109,2.1823852,8.545452,-5.2448029795872495,2.249175,6.746613385545054,2.9078531,-0.35539243,-0.41686645,-0.41587004,0.1988956,0.37865433,0.48488206,-0.10239278,0.79989296,0.5180828,0.4673885,79,0,78,1,0.3524901,77.71113,0.0,0.0,95,false,,1.7421464,0.41067514,-0.35425258,0.26258057,0.27713725,0.4038132,0.07208122,10,10,4.602262,10,2,0,0.05768361,13.524924,0,0,1.0248463,0.25319046,0.13211656,0.5385551,0.10137416,-121.29182,-40.314083,29.39251,24.519226,false,78,82.89918255421303,1.3851472,59.848644,20.890991,3,42.561405487467376,13.416347,3.1723545,21.266003,8,121.26372627325308,12.075315,10.042282,19.538568,1.9761972,0,0,0,0,1,1.7274342,0.37501144,1.3524227,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,297.9506275343119,-14.762611681035352,237.57600614093724,-65.08929459099814,false,false,0,false,false,false,false,false,false,false,false,2.869521E-10,2.0375837E-9,0.999997,,,,,,,,,,,,,,,,,,,,,,
2854.396442623152,190.18009487415512,2.9632250185642186,1636148068921376768,Gaia DR3 5201427810339451648,5201427810339451648,567022971,2016.0,164.13549690918956,1.0915482,-76.74604605006789,1.1494642,5.258173841282992,1.473356,3.5688412,12.0358925,-11.41682713520648,1.4326173,3.81035102130603,1.5905963,0.0076619387,0.3977613,0.09961349,0.023965824,0.26238194,0.2305723,-0.15342836,0.4367866,-0.23044181,-0.12660229,166,0,164,2,5.5118194,289.2816,5.3200026,5.668067,95,false,,0.40279153,0.35545588,-0.0048470558,-0.16266465,-0.37329862,-0.30775237,0.06539787,19,16,2.320701,21,5,0,0.019116057,105.8501,0,0,1.3232573,0.15999156,0.044371758,0.16096567,0.26176047,-145.36055,77.43897,41.997334,14.003299,false,177,96.41054752403899,0.9577848,100.65993,20.727055,10,56.81082946777204,15.09635,3.7632163,20.952465,20,144.9731707395219,8.638978,16.781286,19.344677,2.092966,0,0,0,0,0,1.6077881,0.22541046,1.3823776,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.37063319995025,-15.361089814052042,236.21998910465842,-66.6316047579204,false,false,0,false,false,false,false,false,false,false,false,4.722997E-9,1.02849405E-7,0.9999854,,,,,,,,,,,,,,,,,,,,,,
517.7878466083358,191.77416845823066,3.0122817042002263,1636148068921376768,Gaia DR3 5201302294216744960,5201302294216744960,1584111697,2016.0,168.10123640017355,0.0093982015,-76.61838517663975,0.010388228,5.214466619980703,0.01078883,483.3209,21.842354,-21.83989998488742,0.013398588,-0.32745467918284205,0.0138045475,-0.035449523,-0.08554624,-0.09717846,0.11222011,0.15754825,0.13985619,0.11453528,0.052115437,0.10024223,0.002700242,365,365,363,2,-3.3921273,802.68646,0.08676103,11.768019,31,true,1.4351382,,,,,,,,41,29,0.019192422,47,14,1,0.02120702,84.212524,2,0,0.8750569,,,,,,,,,false,411,621701.1975036066,989.71155,628.16406,11.203413,44,252237.70847014422,1317.9929,191.38017,11.834017,43,540877.1448707182,2461.7085,219.71616,10.415149,1.2757171,0,15,0,15,0,1.4188681,0.6306038,0.7882643,16.752542,4.8949976,1,13,8,11,55.44358,16.884066,0.0,657.92926,37.565704,4250.0,2.5,-1.5,111,,,,10.111871,0.011967858,4,,VARIABLE,297.17664663453417,-14.866129399495819,236.58065299585778,-65.72096894781103,false,false,0,false,false,false,true,false,true,true,false,1.03019766E-13,5.1457856E-13,0.99990124,5108.4727,5103.9956,5113.517,4.101,4.1002,4.1016,-0.1878,-0.1939,-0.1819,190.2876,189.8591,190.6931,0.9574,0.9526,0.9624,0.7501,0.7462,0.7541,0.402,0.3999,0.4043,MARCS
2476.830996083077,190.78657631133046,3.0232941492550998,1636148068921376768,Gaia DR3 5225412625709938176,5225412625709938176,122718899,2016.0,167.28770203672747,0.015616829,-75.89661557357408,0.014216132,5.2414589083467495,0.01632215,321.1255,22.438126,-22.427636725918113,0.020271407,0.6859729156913006,0.01927563,-0.062852904,0.0664857,-0.2737117,0.12565081,0.021918606,0.13026108,-0.095844455,0.24159902,0.102486014,0.04295655,303,0,303,0,2.4500744,345.96036,0.017390527,0.11787029,31,false,1.2747318,,,,,,,,36,27,0.028753212,42,17,0,0.016837602,92.74677,0,0,1.1008642,0.17398316,0.07274633,0.066902526,0.2377327,-92.53103,6.23707,27.27411,18.21893,false,338,34613.20342046823,44.91622,770.617,14.339262,40,6677.113053496648,36.966,180.6285,15.77707,39,42841.49170937809,193.79198,221.06947,13.168234,1.4306276,0,0,0,0,0,2.6088362,1.437808,1.1710281,18.267815,7.176462,2,13,0,13,8.548572,,,944.1492,,3500.0,4.0,-0.75,111,,,,12.640854,0.08134073,13,,NOT_AVAILABLE,296.70126316651505,-14.277407472105072,234.7703604655864,-65.66564918711819,false,false,0,false,false,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3613.631,3611.991,3615.0676,3.9939,3.993,3.9952,-0.3998,-0.4054,-0.3943,188.4229,187.9694,188.8345,1.287,1.2826,1.2914,0.8498,0.8468,0.8527,0.5197,0.518,0.5214,MARCS
3233.7056967383173,188.08458773420122,3.0396477881021937,1636148068921376768,Gaia DR3 5225464371477452032,5225464371477452032,1347830111,2016.0,168.9638382537744,0.47834644,-75.75542935874263,0.46007434,5.316756742520485,0.516117,10.301456,14.106262,-12.42828036714371,0.63611394,6.6726667535820265,0.6392098,0.095555,-0.056703363,-0.13320029,0.01737274,0.2337092,0.046128638,-0.013664502,0.078141406,0.02096489,0.23561315,337,337,332,5,453.07898,1174093.1,5.8408294,42204.32,31,false,1.4811603,,,,,,,,39,27,0.9807324,49,16,0,0.20410737,26.739683,68,0,45.851105,,,,,,,,,false,248,193311.83388599646,550.7216,351.0155,12.471721,39,123196.07981047718,120.33069,1023.8126,12.61205,38,211412.26900863144,144.2963,1465.1261,11.43507,1.7309253,0,39,0,38,0,1.17698,0.14032936,1.0366507,0.65967685,2.6006994,1,17,3,16,33.486122,11.460494,0.0,905.6339,33.26301,4750.0,0.5,-2.0,110,55.7404,6.787998,6,11.189101,0.015054675,13,,NOT_AVAILABLE,297.03614175663967,-13.989458698273587,234.79741361663625,-65.23177702998046,false,false,0,true,true,false,false,false,false,true,false,9.407911E-11,5.1713077E-13,0.99985087,,,,,,,,,,,,,,,,,,,,,,
761.2312608693057,191.7628561873476,3.04493556960947,1636148068921376768,Gaia DR3 5201295319189803392,5201295319189803392,1195710139,2016.0,168.11502032891775,0.012958554,-76.73953197439542,0.012329487,5.21477422626113,0.014225357,366.583,21.666319,-21.65267767586789,0.01685848,-0.7686998717257004,0.015272636,0.052826155,-0.046079665,-0.1623105,0.036627084,0.11226212,0.081192985,0.10386973,0.27564394,0.050197225,0.12060604,354,354,347,7,8.314567,1098.6808,0.12704413,22.069908,31,true,1.422252,,,,,,,,40,28,0.024200886,47,17,2,0.017430408,71.95546,1,0,1.3331354,,,,,,,,,false,392,1209821.893360686,2873.4885,421.02896,10.480563,45,464149.9973267412,4101.527,113.16518,11.171896,44,1090661.4934586952,6635.638,164.36423,9.65367,1.2851573,0,0,0,0,0,1.5182257,0.6913328,0.82689285,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.2280266375481,-14.97668148148735,236.8624266985584,-65.75677018204235,false,false,0,false,false,false,true,false,true,true,false,1.0272565E-13,5.1310947E-13,0.9999304,5998.4917,5948.6167,6029.3047,3.6525,3.6281,3.6619,-0.9545,-1.137,-0.9026,192.2762,189.9435,195.442,1.941,1.91,1.9633,1.5453,1.5186,1.5629,0.8515,0.8375,0.8605,PHOENIX
589.2649699960789,191.81448430121554,3.063116277740201,1636148068921376768,Gaia DR3 5201352936175160448,5201352936175160448,1649837680,2016.0,167.5923048081922,0.09639332,-76.4205137772388,0.10247951,5.213370635919505,0.11258666,46.305405,21.833618,-21.8272605951462,0.12612297,-0.5268441862277117,0.14203028,-0.0057416665,-0.108472176,-0.16440526,0.124049634,0.015287905,0.14754151,0.026524257,0.23883209,0.21372437,0.075504646,344,0,344,0,0.87233067,499.31036,0.6390045,4.3229957,31,false,1.1514549,,,,,,,,40,27,0.19975893,45,13,0,0.022078196,53.694546,0,0,1.032694,0.07894055,0.0974249,0.0464654,0.20095213,-102.46136,-85.375854,20.41386,10.779654,false,377,1200.7146963544058,2.3575008,509.31677,17.988768,34,57.18611416204329,7.9568114,7.187064,20.945316,39,2078.116087441378,13.195363,157.48836,16.45372,1.7783593,0,1,0,0,0,4.491596,2.9565487,1.5350475,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,296.98395791903596,-14.730038001564097,236.031584301571,-65.76947810875232,false,false,0,false,false,false,true,false,false,true,false,1.02033514E-13,5.096339E-13,0.9999993,3114.3706,3105.764,3127.203,3.877,3.8679,3.9376,0.4928,0.4688,0.4985,231.3679,217.1629,234.2888,4.5463,4.4855,4.6533,2.5335,2.4998,2.5933,1.8762,1.8527,1.9128,PHOENIX
3286.059250403933,189.41712592994645,3.0752596835129395,1636148068921376768,Gaia DR3 5200523255871429120,5200523255871429120,1708087765,2016.0,170.73170715951565,0.8542506,-77.1243095334942,0.7390187,5.279353675600787,0.8381607,6.298737,14.697201,-10.732926488819095,1.4130983,10.040518088818224,1.0614215,-0.079947785,-0.21065618,0.28694025,0.4079715,0.08147494,0.2941631,-0.06984447,-0.26756534,-0.17962168,0.29977036,220,0,220,0,2.1919212,278.46002,2.9484348,2.0227234,95,false,,0.92975587,0.20647389,-0.13380373,0.034158725,0.13688475,-0.105959706,-0.21539289,26,18,2.0870914,31,9,0,0.032047503,119.73575,0,0,1.1061887,0.124496125,0.074723035,0.04463434,0.24578947,-42.177773,3.832479,-28.430262,-7.1201158,false,254,106.35750996926241,0.78034514,136.29547,20.620447,13,48.208684900949535,9.772276,4.9332094,21.13073,30,170.92207221465634,9.182795,18.613297,19.1659,2.0603223,0,0,0,1,1,1.9648304,0.5102825,1.4545479,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,297.94400598278855,-15.117759591522594,238.2101743174117,-65.32477918007011,false,false,0,false,false,false,false,false,false,false,false,3.2903926E-11,4.61954E-12,0.9999944,,,,,,,,,,,,,,,,,,,,,,
3314.651991229206,188.06440159680213,3.116113887630488,1636148068921376768,Gaia DR3 5201182413088266624,5201182413088266624,328266748,2016.0,165.67378717829067,0.05192511,-77.40682087819275,0.048399914,5.317327423527686,0.05391243,98.62897,22.259321,-22.22820313495842,0.07163817,1.176601677144191,0.06723888,-0.0614772,-0.06096798,-0.109885916,0.13301995,0.018945798,0.12928163,0.011282519,0.05934453,0.029804837,-0.1097223,354,0,354,0,0.989903,567.8469,0.35275197,5.3271184,31,false,1.1740326,,,,,,,,41,27,0.10248801,47,16,0,0.006140188,114.98213,0,0,1.0367346,0.042103056,0.091252774,0.06290682,0.15962775,-114.92229,23.953213,22.5811,14.41281,false,394,3639.006139613091,4.829028,753.56903,16.78491,44,225.64892678442035,6.4052806,35.228577,19.45496,44,5743.5820103261285,18.446518,311.364,15.349938,1.6403465,0,1,0,1,0,4.1050215,2.6700497,1.4349718,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,296.98964259119475,-15.807621023899145,238.04901165954666,-66.47266158377205,false,false,0,true,false,false,true,false,false,true,false,1.0202781E-13,5.096542E-13,0.99999946,,,,,,,,,,,,,,,,,,,,,,
2579.211953555934,186.6879829935331,3.1577987630299784,1636148068921376768,Gaia DR3 5201160525934988288,5201160525934988288,972110953,2016.0,167.70607685836706,0.017818673,-77.29770387210715,0.01848928,5.3565311701645,0.020129489,266.10367,22.354864,-22.317281007444567,0.021899197,1.2957366044280996,0.023176104,0.034330145,-0.19598411,-0.30300978,0.023692964,0.25172213,0.07140618,-0.06555618,0.18904164,0.013385754,0.0950658,334,0,330,4,6.8789744,514.59155,0.120545335,5.468678,31,true,1.2770197,,,,,,,,39,27,0.03299649,46,19,0,0.09285244,118.325165,3,0,1.2804939,0.11658243,0.07510175,0.07357009,0.15849751,-127.63546,-50.4229,12.106295,8.915327,false,375,29197.055432360103,350.61694,83.27338,14.524019,43,6376.279873843475,263.52637,24.195984,15.827124,44,37780.16715615403,996.65784,37.906857,13.304736,1.5123596,0,1,0,1,0,2.5223875,1.3031044,1.2192831,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.3654373248857,-15.526604977342837,238.09449638378504,-66.01488771191755,false,false,0,false,false,false,true,false,false,true,false,1.0819808E-13,5.4044394E-13,0.9993886,,,,,,,,,,,,,,,,,,,,,,
2255.638422640595,186.39382410916951,3.1619757818872802,1636148068921376768,Gaia DR3 5201212649658082560,5201212649658082560,1793265775,2016.0,166.51889610082392,0.036028706,-77.1684261489995,0.036003213,5.364984622099428,0.038760714,138.41295,17.76011,-17.581864404381886,0.046007406,2.509891637449391,0.047436837,-0.07950734,-0.034648746,-0.2693843,0.1725696,0.06492481,0.19127394,-0.13835697,0.08333381,0.18791886,0.0042361803,363,0,362,1,1.1812477,433.22256,0.11369634,0.8712337,31,false,1.226756,,,,,,,,43,28,0.066765696,49,19,0,0.009676729,143.42714,0,0,1.043584,0.06337723,0.04389364,0.09323839,0.14860602,-151.20772,78.05347,26.06071,14.321,false,395,5211.12951854528,3.7608588,1385.6222,16.395037,45,683.3733157820564,12.59986,54.23658,18.251898,45,7193.199701516282,11.255901,639.0603,15.10559,1.5114906,0,0,0,1,0,3.146308,1.8568611,1.2894468,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,297.06221069815217,-15.513458354645433,237.60250791766273,-66.22907323286695,false,false,0,false,false,false,false,false,true,true,false,1.02881814E-13,5.2732287E-13,0.9999149,3472.4695,3468.1907,3480.319,4.4188,4.4073,4.4459,-0.3812,-0.4054,-0.3348,184.1599,182.7863,185.466,2.3326,2.3202,2.3464,1.4711,1.463,1.4802,0.9343,0.9298,0.9392,MARCS
3440.7871687629204,189.15194438113278,3.1719327801209465,1636148068921376768,Gaia DR3 5201152760634067712,5201152760634067712,729721198,2016.0,167.22534311171125,0.049130417,-77.53656855897084,0.05489658,5.286755064938927,0.055664785,94.97486,23.263062,-23.25540907485146,0.06372569,0.59660533277504,0.0667925,-0.05383541,-0.00991389,-0.15814607,0.19121431,0.24421917,0.22116968,-0.26825067,0.09517165,0.08639712,-0.09109351,345,0,345,0,4.138024,809.42255,0.41053772,8.720095,31,false,1.1675513,,,,,,,,40,26,0.097981475,45,18,0,0.03581388,138.22446,0,0,1.1617808,0.08223144,0.047702145,0.017792543,0.18360259,-72.897224,-84.536446,-14.078557,-0.8637704,false,385,4821.92858259994,6.677326,722.13464,16.479315,40,289.4339429109086,8.532161,33.922703,19.18467,43,7796.0316061377025,28.555933,273.0092,15.018211,1.6768116,0,1,0,0,0,4.166458,2.7053547,1.4611034,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.3639086120396,-15.787413712096829,238.5857805594712,-66.18342439799744,false,false,0,false,false,false,true,false,false,true,false,1.0202967E-13,5.0963693E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,
3389.110818144849,189.54386551750608,3.1959914499533415,1636148068921376768,Gaia DR3 5201150626034396288,5201150626034396288,510976508,2016.0,167.8053423809177,0.020534514,-77.52170338690414,0.02200728,5.275823605632022,0.023297299,226.45647,14.62205,-7.229950315195122,0.026786342,-12.709530586113154,0.027707772,0.031916548,-0.03504089,-0.16647622,0.09070252,0.3164017,0.100521415,-0.1933425,0.06344256,-0.068378314,0.13101692,368,368,358,10,2.786023,2660.5798,0.2493562,83.30347,31,false,1.2217091,,,,,,,,42,28,0.040203903,46,17,0,0.008636556,115.85644,0,0,1.1056883,,,,,,,,,false,396,295483.9491171725,107.71165,2743.2869,12.011032,45,37523.24328943487,62.123318,604.0122,13.902791,44,408503.71522329893,240.29204,1700.0302,10.719906,1.5094795,0,1,0,0,0,3.1828852,1.8917589,1.2911263,21.804657,0.19159728,1,24,2,19,80.755905,-0.64249396,0.55941606,982.1329,2.4606476,4750.0,3.0,0.25,222,8.144086,1.9728233,21,10.098033,0.0075271204,22,,NOT_AVAILABLE,297.4773013371613,-15.724185903224976,238.63780508822114,-66.05906963223312,false,false,0,false,false,false,false,false,false,true,false,1.0202233E-13,5.0959643E-13,1.0,,,,,,,,,,,,,,,,,,,,,,
3368.253057360665,189.63750559807326,3.201344919196629,1636148068921376768,Gaia DR3 5201194816953813504,5201194816953813504,1105460162,2016.0,165.30657485347598,0.055213097,-77.37742807042777,0.055890266,5.273218485163201,0.05637481,93.53856,23.70909,-23.547735570211117,0.08157925,2.7613490823094917,0.08724063,-0.09834394,-0.07605197,-0.22693802,0.3162244,-0.059335142,0.28195542,0.0372886,-0.017319096,0.009711315,-0.20061277,281,0,281,0,1.4286337,421.0369,0.2938609,3.4705026,31,false,1.1879842,,,,,,,,33,23,0.1304423,39,12,0,0.014409883,103.423225,0,0,1.0601871,0.04049214,0.080591306,0.125364,0.2540394,-25.89632,62.469498,31.178995,9.072629,false,319,3773.1480049995394,4.0486584,931.9502,16.745607,34,295.1463385465939,9.478045,31.14,19.163448,33,5756.002011620836,14.883698,386.73196,15.347593,1.60374,0,0,0,1,0,3.815855,2.417841,1.3980141,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,296.9012535007338,-15.815102793051382,237.92582269443068,-66.54249816610232,false,false,0,true,false,false,true,false,false,true,false,1.0203559E-13,5.5840384E-11,0.9999987,,,,,,,,,,,,,,,,,,,,,,
1916.552977122974,191.50471543678756,3.230639489925455,1636148068921376768,Gaia DR3 5225317483594660352,5225317483594660352,895456304,2016.0,169.58122138037277,0.011525367,-76.3670672874252,0.011280054,5.221803534806864,0.012655763,412.6028,21.901077,-21.89665838521424,0.014260599,-0.4399639506459635,0.012930182,0.012750029,-0.08334555,-0.21592364,0.10737072,0.20458838,0.14743182,0.030427476,0.13681646,0.07658735,0.051274914,396,0,394,2,1.6424723,406.24902,0.0,0.0,31,false,1.3009802,,,,,,,,46,28,0.020157754,52,21,0,0.016963363,138.8731,1,0,1.0585862,0.13381638,0.06445556,0.006292993,0.15051611,-140.49222,-19.637163,35.877815,9.390541,false,436,47858.46183804945,57.454033,832.987,13.98747,52,11085.970385265917,59.107014,187.55762,15.226608,52,56572.13489030809,159.60747,354.4454,12.866389,1.4137125,4,0,3,0,0,2.360219,1.2391386,1.1210804,6.6994014,4.6994677,2,20,3,16,16.884613,,,866.5754,,3700.0,4.0,-0.25,111,,,,12.32693,0.043045428,18,,NOT_AVAILABLE,297.4106990650141,-14.50366860654167,236.2902170096516,-65.31090773051955,false,false,0,true,true,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3728.3425,3726.6357,3729.8718,4.0193,4.0186,4.0204,-0.4012,-0.4069,-0.3954,189.327,188.8847,189.732,1.1237,1.1197,1.1277,0.7601,0.7573,0.7629,0.4467,0.4451,0.4482,MARCS
3534.2782591559067,189.32971392786152,3.2825428033144735,1636148068921376768,Gaia DR3 5201150973927675904,5201150973927675904,349319249,2016.0,167.54748855733632,0.032199714,-77.56445767852297,0.035002604,5.281791110617853,0.035727452,147.83565,22.95626,-22.956229653023286,0.04292594,0.038309880453346365,0.043427568,-0.16140378,-0.10992188,-0.2095372,0.20384836,0.17367443,0.23740646,-0.25600615,0.11134047,0.06708062,-0.14382493,381,0,379,2,3.2396004,738.0364,0.27419686,8.772603,31,false,1.1930188,,,,,,,,44,27,0.06600176,49,19,0,0.015969435,119.28206,0,0,1.1198344,0.11658766,0.08523519,0.043907274,0.21056575,-97.811455,65.16576,15.977654,3.170321,false,419,9437.717141823809,7.7765203,1213.617,15.750199,45,799.8496516137479,11.729524,68.19115,18.081022,44,14271.23043668779,27.411705,520.6254,14.361742,1.5968989,0,0,0,0,0,3.7192802,2.330823,1.3884573,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.4416514535989,-15.785376881251509,238.7000176921407,-66.12453608813485,false,false,0,false,false,false,true,false,false,true,false,1.0202795E-13,5.447701E-11,0.99999946,3515.7742,3483.7332,3519.8877,3.9685,3.9569,4.0196,0.1707,0.1287,0.1858,194.5532,188.7469,197.1771,3.2617,3.2322,3.3016,1.9676,1.9502,1.9919,1.3475,1.3371,1.3616,MARCS
3599.443017945372,188.4779499671466,3.307534974669,1636148068921376768,Gaia DR3 5201143758382913792,5201143758382913792,1181902761,2016.0,168.60169446037474,0.03934824,-77.55177621936612,0.038999952,5.3056604243324434,0.04290498,123.66071,22.754324,-22.74923476455634,0.050090335,0.48121728195955116,0.04753776,-0.1693264,-0.20264478,-0.2262055,0.15724775,0.13129602,0.20430374,0.019631516,0.16025113,0.0015220464,-0.052366633,325,0,323,2,2.8567312,619.31244,0.311346,9.557808,31,false,1.1909217,,,,,,,,38,26,0.07178421,42,13,0,0.03554103,174.47697,0,0,1.1143023,0.16735116,0.08483996,0.023294672,0.27699324,-142.90259,52.96399,-50.05047,6.193788,false,345,8486.1223911251,30.258062,280.45822,15.865594,40,714.8671155033466,18.32354,39.01359,18.202978,40,12961.361484577897,142.65436,90.858505,14.466269,1.6115992,0,0,0,1,0,3.7367096,2.3373842,1.3993254,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,297.6540644276679,-15.685649040816505,238.8315063086492,-65.90342656486929,false,false,0,false,false,false,true,false,true,true,false,1.02026094E-13,5.417226E-11,0.99999964,3562.2307,3556.8413,3568.1062,4.0415,4.0291,4.062,0.1558,0.1452,0.1664,183.5704,179.9142,185.435,3.7149,3.6893,3.7342,2.2479,2.2319,2.26,1.5016,1.4936,1.508,MARCS
