dist_arcsec,z_pc,dist_to_gq_lup,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
6872.111978334734,153.336488906617,5.177771554733571,1636148068921376768,Gaia DR3 6013353577642490880,6013353577642490880,1092780655,2016.0,235.17495370605394,1.5045562,-34.85660596475622,1.1786726,6.521604916941897,2.0225198,3.224495,8.706924,-6.865867135970904,2.6673453,5.354474774459515,1.758098,-0.6812735,0.5177694,0.36116216,-0.35326162,-0.590257,-0.13512753,0.6044379,-0.06988127,-0.35049033,-0.24602954,234,0,234,0,-0.5577447,273.62878,2.6516843,1.3494337,95,false,,1.0988714,0.27136755,-0.33542982,0.42073593,-0.16485912,-0.1735815,0.055811778,28,10,3.8352427,30,6,0,0.05643643,1.5585711,0,0,0.9725464,0.4951004,0.62145454,0.23901737,0.56954104,20.821756,27.525713,38.20478,42.893787,false,247,98.2382193930048,0.9333758,105.25045,20.706665,23,26.550726603757216,3.9713116,6.6856318,21.77835,28,147.20330672188598,6.4219847,22.921778,19.328102,1.768701,0,0,0,0,0,2.4502487,1.0716858,1.3785629,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,338.0556977301389,16.225706502850112,240.99916810330666,-14.857376159848648,false,false,0,false,false,false,false,false,false,false,false,3.7594446E-12,3.2175523E-10,0.9999878,,,,,,,,,,,,,,,,,,,,,,
4517.156680803531,158.00564065551913,5.189528623396458,1636148068921376768,Gaia DR3 6009756941971390976,6009756941971390976,1214447775,2016.0,236.85763589036745,1.5168623,-36.854416026819486,0.881848,6.32888798052584,1.8200626,3.4772913,11.828664,-7.452324635333251,2.0742967,-9.185866752916413,1.1906655,-0.20769806,-0.3372629,0.455193,0.12240089,0.2391746,0.11833476,0.6702045,-0.39286005,-0.074973226,0.18733399,192,0,191,1,-1.3293314,168.77713,0.0,0.0,95,false,,1.4204302,0.21492606,0.17872013,-0.05929726,0.0062902877,0.028274653,-0.050120343,22,10,3.0490396,23,4,2,0.04560765,133.42809,0,0,0.9299343,0.25129935,0.7122926,0.1641415,0.33989766,177.34064,12.197852,57.77339,24.136658,false,198,93.23537741900999,0.8999966,103.59526,20.763414,11,29.714405290917743,6.606793,4.497554,21.656124,17,83.20911380426016,5.405399,15.393704,19.947468,1.211166,0,0,0,0,0,1.7086563,0.89270973,0.8159466,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.84821813950805,13.815200449290312,242.85643414988775,-16.486252599067686,false,false,0,false,false,false,false,false,false,false,false,1.3022451E-6,4.78548E-9,0.9999976,,,,,,,,,,,,,,,,,,,,,,
6784.7201537635165,152.87421800367684,5.195104285948312,1636148068921376768,Gaia DR3 6010923970476108800,6010923970476108800,129371293,2016.0,239.59345825123336,0.9822226,-35.95713463162839,0.66620755,6.541325365771935,1.2692478,5.1537023,22.326006,-20.531086939620486,1.6536995,-8.770689416820927,0.9449424,0.0063434434,-0.14037193,0.17401822,0.109148465,0.33462444,0.27971545,0.5258332,0.26761237,0.14890608,0.27941996,281,0,277,4,9.587207,590.8792,5.002996,11.57019,95,false,,1.5874522,0.19239652,0.14510667,0.06659396,0.010247711,0.15771943,0.050152324,33,16,2.360065,37,8,5,0.17135777,73.53495,5,0,1.4375055,0.14638989,0.56265545,0.14042565,0.17733532,150.18312,2.8589678,37.887653,-23.582417,false,284,134.46931867322024,1.3796822,97.46398,20.365808,31,103.71629721150799,7.408873,13.99893,20.298925,29,166.6542077403918,5.8307924,28.581743,19.193356,2.0106483,0,31,0,29,0,1.1055698,-0.06688309,1.1724529,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,340.1669869455139,13.062431067628975,244.8869427777015,-15.131227314691268,false,false,0,false,false,false,false,false,false,false,false,9.0639724E-4,0.001073019,0.9980114,,,,,,,,,,,,,,,,,,,,,,
4572.951642589241,157.9830867182876,5.200391364484007,1636148068921376768,Gaia DR3 6010565357899377408,6010565357899377408,926585263,2016.0,238.47136966495864,0.036088,-36.49875990722489,0.024082903,6.329791503461258,0.045831274,138.11075,104.57985,-95.81882574395624,0.0477523,-41.90104905017343,0.0324945,-0.30450097,-0.30510086,0.050689086,-0.057142463,0.22865874,-0.022271236,0.4776183,-0.094111696,-0.04029122,-0.10332257,400,0,399,1,0.10554464,411.6647,0.0,0.0,31,false,1.2959706,,,,,,,,46,17,0.06645867,50,11,0,0.006442258,115.124245,0,0,1.0029153,0.19157523,0.53329206,0.047219932,0.18143283,172.35277,12.667363,47.546284,-39.630672,false,420,8599.45499523659,3.7650778,2284.0046,15.85119,45,1917.1642320288197,7.678734,249.67192,17.131893,45,10168.178456937385,11.0917635,916.73236,14.729788,1.4053614,0,0,0,0,0,2.4021053,1.2807035,1.1214018,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,339.1013807611072,13.252072122378978,244.08846853520384,-15.852738705574929,false,false,0,true,false,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3533.1765,3520.9392,3542.7188,4.6948,4.6231,4.7316,-0.599,-0.6743,-0.5395,158.8289,157.1507,164.9348,0.7115,0.6989,0.7235,0.4752,0.4667,0.4834,0.2869,0.2818,0.2917,MARCS
5740.572288544631,151.07184705861667,5.2154238279358545,1636148068921376768,Gaia DR3 6014790055226193152,6014790055226193152,317615303,2016.0,236.53121425212683,0.94739276,-34.18690284477525,0.6784674,6.619367006295983,1.2948352,5.112131,12.159385,-9.226681262407364,1.5402806,-7.91953290174515,0.95071703,-0.35230947,-0.049862202,0.040059786,-0.011100938,0.15360823,0.11289165,0.5214868,-0.37646484,0.098214604,-0.0142285535,486,0,477,9,37.26165,2942.4973,8.404325,79.37431,95,false,,1.3317002,0.15861133,0.1078554,-0.027800556,0.005977443,-0.057503205,0.057468113,56,17,2.162956,67,19,3,0.11090091,61.577393,15,1,2.4328763,0.0651519,0.58129585,0.17111515,0.31876397,97.16917,19.2718,58.24361,39.77411,false,527,200.68292391295373,1.6072173,124.86359,19.931091,58,110.31981027234288,5.167022,21.350752,20.231909,59,222.45828138029248,4.4009995,50.54722,18.879774,1.6582283,0,58,0,59,0,1.3521347,0.3008175,1.0513172,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,339.3978132903957,16.038848524591657,241.96239504453575,-13.948125262696156,false,false,0,false,false,false,false,false,false,false,false,1.252137E-7,1.3770861E-7,0.9999904,,,,,,,,,,,,,,,,,,,,,,
6280.129172499447,151.7401793161453,5.2195427967263015,1636148068921376768,Gaia DR3 6009824321419012864,6009824321419012864,383462916,2016.0,236.03181837012121,0.022605821,-37.06562543074344,0.016199755,6.5902123254812786,0.028388113,232.1469,13.536683,12.08219292529844,0.032802988,-6.1042930952529755,0.023419319,-0.25091764,-0.30733776,0.18457897,0.13620624,0.08642872,0.14583631,0.4709011,-0.19917873,-0.05857023,-0.13298254,376,0,373,3,1.1643164,392.95987,0.0,0.0,31,false,1.3301347,,,,,,,,44,17,0.04615977,48,9,0,0.04509449,100.82634,1,0,1.0423043,0.18814251,0.5532182,0.11683305,0.30363432,-163.39551,20.37617,-39.629494,40.346943,false,401,24756.97043896681,6.6434608,3726.517,14.703123,40,6645.684091264048,14.659695,453.33032,15.782193,44,27009.179434869213,17.634655,1531.5967,13.669117,1.3594096,0,1,0,0,0,2.1130762,1.0790701,1.0340061,4.3736157,3.1806922,2,25,9,13,9.25513,,,798.1295,,3800.0,4.5,0.0,101,,,,13.165149,0.07548098,16,,NOT_AVAILABLE,337.1838518190965,14.068735952574576,242.2366163441096,-16.843268104950372,false,false,0,true,true,false,false,false,false,true,false,1.2558457E-13,1.9981973E-11,0.9976672,,,,,,,,,,,,,,,,,,,,,,
4467.112265726676,158.09312084794473,5.231751288998737,1636148068921376768,Gaia DR3 6011198642224681344,6011198642224681344,220471248,2016.0,237.40280017844495,1.5070797,-36.889621995915604,1.4242241,6.3253859158224115,4.305763,1.4690511,9.027674,-6.296513648094836,2.4946988,-6.469374219314769,1.8639095,-0.045224685,-0.0017687004,0.0015075756,0.04528586,-0.8085876,0.11094428,0.78562987,-0.14805643,-0.6281012,0.025584485,171,0,170,1,0.7610742,180.86021,0.0,0.0,95,false,,1.3587401,0.28160843,-0.04050933,0.34088162,-0.2563317,-0.14814544,0.14421284,20,9,3.9158988,20,3,2,0.07075095,40.61618,3,0,1.0402561,0.16227834,0.65492475,0.27369475,0.10913803,-47.91638,11.432691,-19.587172,21.14292,false,166,89.95482778403299,1.0224026,87.98376,20.802305,14,38.11989103955924,6.9910917,5.4526377,21.385664,17,69.58738836230079,6.642497,10.476089,20.14157,1.1973485,0,0,0,0,1,1.2440948,0.58335876,0.6607361,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,338.1701596055298,13.509299578254112,243.30776885979432,-16.422382668201134,false,false,0,false,false,false,false,false,false,false,false,1.2555455E-6,5.89895E-10,0.9999938,,,,,,,,,,,,,,,,,,,,,,
6808.39779243386,155.29711320652504,5.244481765044809,1636148068921376768,Gaia DR3 6010922424287176704,6010922424287176704,832135902,2016.0,239.59079511811035,0.85693467,-36.010086988769274,0.6075936,6.439269728537256,1.0216675,6.302706,18.039248,-16.538807097099806,1.2956561,-7.202936574623905,0.9675984,-0.45511267,-0.24974664,0.45494086,-0.31785867,0.17378142,-0.31547058,0.6784097,0.1455845,-0.109865405,-0.43620616,320,0,317,3,-1.618141,281.81992,0.0,0.0,95,false,,1.7079391,0.1496785,0.13848573,-0.03237376,-0.15520409,0.07573108,-0.061918225,38,15,2.0144486,43,7,1,0.07730457,102.67779,0,36,0.934777,0.06964146,0.5747978,0.16025339,0.17281619,142.73892,17.11876,19.270042,44.560665,false,326,115.23742617895702,0.7543618,152.76147,20.533382,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,340.1291774826793,13.024327845237627,244.89620281034465,-15.18346437198385,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
2415.48581070749,149.15805300931137,5.251186782618707,1636148068921376768,Gaia DR3 6011290142216819456,6011290142216819456,424277730,2016.0,237.6213201192145,2.1103017,-36.27014392194248,1.7566564,6.7042977554659675,2.5473394,2.6318824,7.341279,-1.2853067217549565,2.8445613,-7.227887977545411,1.7579595,-0.5717844,-0.2672606,-0.25699526,-0.39721474,0.69172204,0.3915693,0.8227018,0.40246153,0.50737643,0.2232089,129,0,129,0,-1.5978929,128.26863,0.0,9.06051E-16,95,false,,1.0730994,0.27763763,0.28925857,-0.117425755,-0.0859361,-0.16602995,0.003507684,15,9,4.310104,15,2,0,0.14965488,94.27403,0,0,0.8972569,0.36868396,0.7481329,0.40581605,0.37890318,158.13248,12.954001,50.52164,18.639832,false,128,87.3384504801893,1.0076022,86.6795,20.834352,11,40.37471593365977,8.14189,4.9588876,21.323269,15,108.20463153240655,7.85833,13.769419,19.662281,1.7011906,0,0,0,0,0,1.6609879,0.4889164,1.1720715,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,338.7188322798051,13.870361412644176,243.3424524618257,-15.77939420563266,false,false,0,false,false,false,false,false,false,false,false,3.910664E-8,1.4277676E-9,0.9999962,,,,,,,,,,,,,,,,,,,,,,
6938.796630963436,153.14046515828787,5.2558824021061366,1636148068921376768,Gaia DR3 6010481107819026944,6010481107819026944,1595612450,2016.0,239.0378744003994,0.0917375,-36.976329563686605,0.059666473,6.52995273957401,0.1143097,57.1251,46.59038,-35.179717834641494,0.12097889,-30.54588734680297,0.087053716,-0.16601087,-0.34427953,0.11694561,-0.0032062305,0.09851937,0.046282798,0.49265173,-0.2898833,0.035047747,0.015850974,413,0,411,2,-1.0353445,509.59598,0.27618632,1.6365235,95,false,,1.1959398,0.018260911,-0.013851967,-0.018310046,0.015705392,-0.08900631,-0.1397294,48,19,0.169981,51,9,0,0.014328308,111.137344,0,0,0.9630303,0.08524199,0.5053458,0.10754777,0.17507842,-148.5196,10.907535,0.36996746,-34.372704,false,435,1663.4552292368264,2.1496477,773.8269,17.63484,49,221.78408800395655,5.588453,39.686134,19.473717,50,2264.58990156132,6.7335453,336.31464,16.360422,1.4947045,0,1,0,1,0,3.1132946,1.8388767,1.2744179,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,339.13179890941734,12.59382073271241,244.65650163181772,-16.221709522311816,false,false,0,true,false,false,false,false,true,true,false,1.07653944E-13,8.4630995E-13,0.99944246,3206.481,3197.89,3210.9692,4.9685,4.9621,4.9759,-0.0651,-0.083,-0.0483,159.8271,156.6131,163.0925,0.9804,0.9354,1.0134,0.6028,0.5748,0.6233,0.4132,0.3947,0.4266,MARCS
6998.07650961421,154.59776919376145,5.260039709283825,1636148068921376768,Gaia DR3 6014831978407588224,6014831978407588224,52056774,2016.0,236.91324499267287,1.0943304,-33.73382814980427,0.7573447,6.468398640000256,1.5497732,4.173771,8.641444,2.7106278452046277,2.0206544,-8.205306716177297,1.3384459,-0.3790187,0.31480095,0.26317084,-0.26922995,-0.26695636,-0.12559597,0.6505446,-0.0043094386,-0.40795535,-0.21695794,320,0,304,16,16.779884,967.65295,6.443444,24.4294,95,false,,1.4289739,0.19276495,-0.07504829,0.15752527,0.019694345,-0.108073026,-2.5976816E-4,37,11,2.869072,49,49,0,0.36435285,87.06134,17,26,1.75955,0.14396957,0.5809236,0.18677558,0.21194164,35.629017,15.531903,56.927036,44.143448,false,304,169.64455342786874,2.0894804,81.18983,20.113518,24,68.15463354305535,9.03891,7.5401387,20.754805,30,321.7495534268576,8.123789,39.60585,18.479101,2.2983596,0,24,0,30,0,2.2757034,0.64128685,1.6344166,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,339.95343364459933,16.182854796270114,242.17543455410265,-13.435449528354667,false,false,0,false,false,false,false,false,false,false,false,1.8688177E-10,1.210618E-9,0.9999858,,,,,,,,,,,,,,,,,,,,,,
6953.724140715205,154.85725733912855,5.262384573758503,1636148068921376768,Gaia DR3 6009885752331378432,6009885752331378432,101454994,2016.0,235.47458927141142,0.5543628,-36.90247294047129,0.37381697,6.457559801734426,0.7487194,8.624806,100.507225,-78.7549779961106,0.76338106,-62.44482531440788,0.50238997,-0.35830477,0.11950033,0.062282566,-0.017986841,-0.05972298,0.11192252,0.623065,-0.19911775,-0.16286846,-0.15882683,462,0,462,0,5.509121,676.6829,2.096154,4.036244,95,false,,1.3236039,0.08184225,0.050128415,0.018287273,0.045717604,-0.037424047,0.068927296,53,16,1.070794,61,11,0,0.01612057,1.1803585,0,0,1.18709,0.19807132,0.6927266,0.3371856,0.3907128,-162.50734,21.740282,-43.688816,30.568,false,521,182.09727440095486,0.6733855,270.42053,20.036608,34,40.950999092474156,4.674189,8.761091,21.30788,52,259.02915819055886,5.9289184,43.68911,18.714523,1.6473621,0,0,0,1,0,2.593357,1.2712727,1.3220844,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.9305623275946,14.474309426883563,241.7446524846028,-16.788730632973003,false,false,0,false,false,false,false,false,false,false,false,1.0219588E-13,2.389574E-10,0.9999829,,,,,,,,,,,,,,,,,,,,,,
3210.0494421399194,149.3882176615257,5.270330858428699,1636148068921376768,Gaia DR3 6011340651022924672,6011340651022924672,1562917062,2016.0,238.27401318051935,0.71379834,-36.06674233360492,0.41417181,6.693968344047964,0.8785849,7.619034,74.31839,-58.715048524385516,0.84597236,-45.56057287613291,0.5692616,-0.23802675,-0.48201355,-0.050904498,0.15131247,0.28568214,0.08911749,0.28391862,-0.1763246,-0.15124005,0.046429913,372,0,369,3,1.5804864,422.82288,1.2099491,0.5888519,95,false,,1.3399236,0.13409095,0.031328153,-0.002435354,0.028778454,-0.13543661,-0.11158839,43,17,1.1781392,46,10,0,0.02845383,125.58578,0,0,1.0582912,0.18065841,0.5095709,0.13693099,0.2057455,167.71768,13.026475,29.21626,-38.605206,false,371,110.12339341480352,0.6504005,169.31627,20.582668,4,45.22505059608843,12.550318,3.6034985,21.200094,9,174.49277222230285,8.14874,21.413467,19.143452,1.9951966,0,0,0,1,1,2.0566425,0.6174259,1.4392166,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,339.2675013543165,13.68317479504569,243.82997341807243,-15.465443997165352,false,false,0,false,false,false,false,false,false,false,false,1.0207456E-13,1.2445994E-10,0.9999948,,,,,,,,,,,,,,,,,,,,,,
5452.298830423665,157.44054079904978,5.301934630386889,1636148068921376768,Gaia DR3 6011744790275033600,6011744790275033600,1789407128,2016.0,239.15996126306476,0.09946533,-35.56216169142388,0.06416142,6.35160419879627,0.120275475,52.808807,54.30788,-38.98509187438141,0.12609257,-37.80884082703675,0.09107845,-0.3115195,-0.40006393,0.14014333,-0.110039316,0.18127428,-0.06973464,0.58400863,-0.0733843,-0.031974703,-0.1148635,402,0,402,0,0.5039891,446.99182,0.0,0.0,31,false,1.228491,,,,,,,,46,18,0.17702253,51,10,0,0.038803633,109.79637,0,0,1.0170946,0.10862694,0.55843467,0.08369332,0.107621424,173.89305,10.942203,27.607344,-36.215034,false,412,1739.132386153507,2.0234718,859.47943,17.586535,46,238.9914510170562,6.1292973,38.991657,19.392586,42,2369.8709377496607,7.4866524,316.54614,16.311083,1.5000942,0,1,0,0,0,3.081503,1.8060513,1.2754517,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,340.1659267852077,13.591340135579316,244.4451479668374,-14.818823614661989,false,false,0,true,false,false,false,false,true,true,false,1.0589242E-13,5.305706E-13,0.99961686,3267.5027,3262.5554,3277.7559,4.9394,4.9205,4.9455,-0.0564,-0.0768,-0.0182,174.0353,171.1563,182.1984,1.1766,1.149,1.2201,0.7298,0.7125,0.7576,0.4911,0.4808,0.5081,MARCS
5242.43881030914,157.68032713029132,5.339866417837155,1636148068921376768,Gaia DR3 6013091554575115136,6013091554575115136,1482028539,2016.0,235.5081562644873,1.4023228,-35.65980349311043,1.1586012,6.341945239457169,2.1759412,2.9145756,5.96303,-5.762666435776717,2.2624807,-1.5327762123412874,1.8244286,-0.44491515,0.28291285,0.176109,-0.28825855,-0.5637523,-0.13791229,0.79462373,-0.09836295,-0.57935685,-0.3367148,188,0,186,2,-0.29170167,187.49612,0.0,0.0,95,false,,1.4808997,0.21478175,-0.08137233,0.17301525,0.018702546,-0.0972589,0.11884904,23,11,3.4300685,26,7,1,0.11603383,103.70948,0,0,0.98282367,0.2575221,0.6787455,0.30617556,0.32488838,-151.75616,21.26494,-42.96506,29.157927,false,201,84.57635329308192,0.85572594,98.8358,20.869244,16,48.09977946793139,7.3852854,6.512921,21.133184,22,76.50600644090001,6.3306026,12.085107,20.038656,1.4732934,0,0,0,0,0,1.0945282,0.2639408,0.8305874,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.7549419413793,15.428570068907643,241.46840731693788,-15.574408589621141,false,false,0,false,false,false,false,false,false,false,false,9.849951E-6,3.4143917E-9,0.9999882,,,,,,,,,,,,,,,,,,,,,,
7158.052355107896,153.77297062222684,5.3518213013374645,1636148068921376768,Gaia DR3 6011883053861037312,6011883053861037312,855364400,2016.0,239.04786340125824,1.888961,-34.272086374237645,1.1740434,6.5030934627431645,3.404157,1.9103389,4.982221,-4.570186020932878,2.5103114,-1.9839173442988196,1.9063321,-0.22962058,-0.18557964,0.29497284,0.0442424,-0.5583925,-0.3101216,0.7374326,0.3362245,-0.6864337,-0.43103656,154,0,154,0,-1.432875,160.26083,1.4457462,0.3059527,95,false,,1.1893363,0.26941884,-0.3139763,0.29792008,-0.16247617,-0.24521378,0.13752449,18,11,4.1037893,18,2,0,0.06271849,21.256748,0,0,0.91569483,0.11903125,0.7031899,0.09860615,0.30383334,-156.74438,16.789995,7.81797,27.586214,false,152,90.895525980966,1.1148734,81.52991,20.79101,14,25.797564689399206,5.2409945,4.922265,21.809595,17,108.93192756917931,8.042708,13.544185,19.655008,1.4822456,0,0,0,0,0,2.1545868,1.0185852,1.1360016,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,340.97665558677556,14.61823640787578,244.07208413821948,-13.577073005947128,false,false,0,false,false,false,false,false,false,false,false,1.0435481E-7,1.2694585E-9,0.99999857,,,,,,,,,,,,,,,,,,,,,,
4300.038998215155,149.77232227921348,5.362748646825969,1636148068921376768,Gaia DR3 6013052380176553984,6013052380176553984,403543442,2016.0,235.83730038246318,0.14744149,-35.77639560914793,0.11943694,6.6768010589816935,0.19277592,34.635036,29.800072,-17.717096329567614,0.22697718,-23.96140276757037,0.16460857,-0.39556527,0.056931898,0.031610485,-0.120978266,-0.019947886,0.05115122,0.6669522,-0.36878031,0.026042609,-0.15569322,479,0,479,0,2.0424962,729.704,0.7984523,6.8317413,95,false,,1.1472083,0.026103895,-0.04086302,0.085933134,-0.027988141,0.003153237,0.080157265,55,17,0.32225162,63,9,0,0.010611588,31.256874,0,0,1.0664169,0.10783638,0.5990069,0.22799468,0.27002522,-156.20212,20.91473,-47.425636,36.462677,false,540,1005.5757100530892,1.4900529,674.8591,18.18133,53,79.53433392779489,5.5479975,14.335683,20.587156,59,1603.5902268034238,8.704103,184.23383,16.735163,1.673792,0,1,0,1,0,3.8519936,2.4058266,1.446167,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.8949569987249,15.170176615381791,241.76642228162646,-15.625558280707109,false,false,0,false,false,false,false,false,true,true,false,1.0291343E-13,5.270825E-13,0.999998,2818.682,2810.8196,2830.49,4.767,4.6602,4.7953,0.7812,0.7667,0.7917,152.7679,147.4932,174.4662,0.5296,0.4648,0.619,0.2977,0.2612,0.3484,0.253,0.223,0.295,MARCS
6897.434675087141,155.5186252334213,5.36735212113843,1636148068921376768,Gaia DR3 6009897885619956864,6009897885619956864,974227667,2016.0,235.4395568970625,0.03590919,-36.84276332667901,0.026465813,6.43009799308011,0.04331998,148.4326,39.922005,39.88153878323795,0.049349453,-1.7969935838205409,0.034219854,-0.32910848,-0.06918616,0.11462451,0.034557164,0.11319651,0.17962907,0.567009,-0.18523903,0.09460157,-0.025582582,465,0,465,0,3.399554,590.5536,0.10398061,1.5388471,31,false,1.2795845,,,,,,,,53,17,0.068817705,64,11,0,0.024345398,104.59642,0,0,1.1133971,0.20641264,0.6232239,0.28854734,0.3130808,-154.26474,20.43103,-41.128105,33.80356,false,546,9229.50402363188,3.6130943,2554.4597,15.774421,60,1834.8454307680693,7.9300766,231.37802,17.179544,61,11362.413917672544,10.326275,1100.3401,14.609219,1.4298991,0,1,0,0,0,2.5703259,1.4051237,1.1652021,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.94627679743115,14.538490286270891,241.70151812527646,-16.737302749196544,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,5.3928844E-11,1.0000273E-6,3525.3665,3516.0098,3529.9968,4.7728,4.7685,4.7756,0.0499,0.0342,0.0581,157.1019,155.6383,158.2778,0.7653,0.753,0.7746,0.5015,0.4932,0.5077,0.3169,0.3117,0.3207,MARCS
7188.977237732166,154.14057113231272,5.371457988408497,1636148068921376768,Gaia DR3 6008900211952287872,6008900211952287872,972641699,2016.0,237.7159341831278,1.5297948,-37.620413685006504,0.88299966,6.487584629108517,2.3626785,2.74586,17.579288,-6.308681624305618,2.4876916,-16.408288100501046,1.4135835,-0.216066,0.06360176,-0.2839011,0.2796779,-0.48883757,0.12805666,0.40799657,0.10257623,-0.48058772,-0.409889,154,0,152,2,0.52727234,158.66965,0.0,0.0,95,false,,1.8219333,0.3084779,-0.041084204,0.38664547,-0.20243576,-0.09672222,0.13113973,18,11,3.6108007,20,5,1,0.13811709,174.80255,0,0,1.0287088,0.09950461,0.68977064,0.0924837,0.26516593,-13.31998,12.882235,-21.063822,26.058773,false,165,93.78680493978933,1.0367736,90.46026,20.757013,0,,,,,2,77.86886378243108,17.571072,4.4316516,20.019485,,,,0,0,1,,,0.73752785,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.8837549687837,12.789304657439986,243.73156855152772,-17.079261062991705,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
