dist_arcsec,z_pc,dist_to_twa7,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,34.09748983013265,0.0025101698983408466,1636148068921376768,Gaia DR3 5444751795151480320,5444751795151480320,115670073,2016.0,160.62479038000887,0.016587416,-33.67126227095639,0.01950724,29.32767206565099,0.027281767,1074.9917,120.365005,-118.75057501508036,0.022948975,-19.647775126946925,0.025857016,-0.2357867,-0.06334758,-0.14654782,0.20039047,-0.20880874,0.23110764,0.09934153,-0.17820765,-0.28707245,-0.17852868,303,303,302,1,4.4556155,1254.3914,0.16876379,32.5743,31,true,1.2848673,,,,,,,,35,18,0.037659477,44,18,3,0.012095798,153.5952,1,0,1.1870896,,,,,,,,,false,360,1042326.154199757,1753.7992,594.3247,10.642358,39,216296.36543337355,2193.1838,98.622086,12.000919,40,1277583.7579046236,5812.077,219.81535,9.481922,1.4332175,0,0,0,0,0,2.5189972,1.3585615,1.1604357,10.805363,4.405266,1,21,3,14,144.49803,7.6907644,0.54824084,896.92957,3.9251575,3600.0,4.5,0.0,111,,,,8.948823,0.0111444425,14,156.9061,NOT_AVAILABLE,274.339376465271,21.944410881849144,177.60955980193873,-38.20677487357028,false,false,0,true,true,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
3804.378163934612,34.71250759788154,0.8819476925586887,1636148068921376768,Gaia DR3 5450806599527252096,5450806599527252096,4199153,2016.0,161.38918754890244,0.015983129,-32.82974984388605,0.020220296,28.808059953036313,0.025402486,1134.0646,491.61584,-407.3936206237839,0.020601666,275.16646616820157,0.024902245,-0.14662942,-0.14429395,0.12614101,0.25385436,-0.2475559,0.22077885,0.015480179,0.013352562,-0.2012243,-0.121682584,371,362,369,2,10.379114,1762.799,0.19227064,44.597603,31,true,1.2633067,,,,,,,,42,20,0.03536941,51,15,0,0.01174356,43.671463,0,0,1.4073477,,,,,,,,,false,429,151062.7570399845,85.37214,1769.462,12.739473,50,26912.09546211196,63.914062,421.0669,14.263674,48,193685.74113722527,222.49417,870.5205,11.530151,1.4603059,0,0,0,0,0,2.7335224,1.5242004,1.209322,23.453644,0.7739813,1,22,1,13,42.65797,-0.8811811,0.11637939,896.4281,13.488405,3300.0,4.0,0.0,440,,,,10.966672,0.0078534,21,,NOT_AVAILABLE,274.47229088045003,22.99402095346756,177.81485969485308,-37.162566345239576,false,false,0,true,true,false,false,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,3062.1724,3060.0264,3063.2988,4.1316,4.1235,4.1348,-0.6625,-0.6701,-0.6589,34.8536,34.8122,34.9076,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,PHOENIX
10646.52554366633,33.98914439670437,1.7605344517409884,1636148068921376768,Gaia DR3 5454501645790996224,5454501645790996224,281893681,2016.0,161.51669110831247,0.032709394,-30.81168086088442,0.03794871,29.42115836540332,0.052474134,560.67926,37.12054,-36.473832049461045,0.045961767,6.898844366224479,0.048106182,-0.1777467,-0.025409725,0.042201158,0.11858234,-0.053910665,0.13428198,0.13194904,0.08676764,-0.15362893,-0.10808593,481,0,480,1,1.7197548,865.3088,0.32627204,10.013143,31,false,1.18161,,,,,,,,55,21,0.06919211,64,21,0,0.015010574,19.122149,0,0,1.0555973,0.050649278,0.2371892,0.18230873,0.45897034,-6.619217,61.991028,-38.528645,-25.245892,false,542,6362.0982193374475,4.389021,1449.5483,16.178366,61,468.4497044010917,10.375214,45.15085,18.661884,62,9873.808291399968,16.27034,606.8594,14.761683,1.6256049,0,1,0,1,0,3.9002008,2.4835186,1.4166822,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,273.4546908775547,24.788120292768422,176.76324395634094,-35.328119077932264,false,false,0,true,false,false,false,false,false,true,false,1.0204552E-13,5.7040758E-11,0.99999774,,,,,,,,,,,,,,,,,,,,,,
14378.494568304694,34.548578549521935,2.4338684383669853,1636148068921376768,Gaia DR3 5442704848098248576,5442704848098248576,804841391,2016.0,159.9440813397688,0.09073681,-37.62683886070039,0.11719988,28.944750898118716,0.18536256,156.15208,80.11496,41.682584827518696,0.18413314,-68.41760468213766,0.1647132,0.060263872,0.078783676,0.021738771,0.2503177,0.09438997,0.30069435,-0.22319128,0.14546108,-0.07666457,0.35217047,682,0,664,18,63.842377,11975.398,1.6097715,245.12692,31,false,1.1700394,,,,,,,,76,21,0.2831599,88,33,0,0.011371076,158.37178,0,0,3.2010748,0.22107641,0.21412131,0.37728757,0.31161264,-137.04639,-69.94948,27.386116,-32.34643,false,746,5300.298688900271,3.5911806,1475.921,16.376616,77,322.6686540091232,5.546372,58.176525,19.06665,78,8485.306497007601,10.786224,786.67993,14.926227,1.6617885,1,0,0,0,0,4.140424,2.6900349,1.4503889,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,275.98292691653813,18.260492282841977,179.511325909971,-41.92650853186931,false,false,1,true,false,false,false,false,false,true,false,1.0203538E-13,5.096616E-13,0.99999875,,,,,,,,,,,,,,,,,,,,,,
18417.450332347977,32.80015265752418,3.255932319995445,1636148068921376768,Gaia DR3 5446665014103742336,5446665014103742336,1419796099,2016.0,154.5546867185422,0.052489623,-34.64722224916603,0.059876762,30.487662982586922,0.0862906,353.31384,351.5591,250.10675438963335,0.069067866,-247.06359239097378,0.07731364,0.026027987,-0.14302273,0.20895185,0.25397378,-0.11112894,0.21418066,-0.070633195,-0.04441935,-0.28859618,0.10696107,396,0,395,1,0.5237269,420.93143,0.044847373,0.051589552,31,false,1.492838,,,,,,,,46,22,0.11211054,53,20,0,0.03004227,165.66893,0,0,1.017951,0.13033797,0.16746886,0.14600168,0.2776184,-125.411934,-88.93953,41.665615,-26.020536,false,448,2038.5945839576787,1.5235883,1338.022,17.41404,49,974.1242662112151,9.327489,104.43585,17.867006,48,1513.8073733100282,7.446935,203.27925,16.797718,1.2204151,0,1,0,0,0,1.0692883,0.4529667,0.61632156,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,270.42939151601223,18.379581755520594,172.47370189479054,-41.468368678379974,false,false,0,true,false,false,false,false,false,false,false,1.5130142E-10,5.102744E-13,0.99999064,,,,,,,,,,,,,,,,,,,,,,
20398.10628759942,34.04920288295285,3.3687421863600133,1636148068921376768,Gaia DR3 5461478699903920128,5461478699903920128,243055042,2016.0,155.19644767263517,0.0119429175,-30.363943502966848,0.01586244,29.36926316418004,0.023441413,1252.8794,429.20715,-307.1198622425463,0.01734441,-299.82688229478634,0.019577563,-0.1739803,0.053456206,-0.4296966,0.20324105,-0.1418294,0.24010417,-0.43495587,-0.081050105,-0.03825912,-0.033326574,619,619,612,7,19.459288,3823.4512,0.17747878,62.813946,31,false,1.3218937,,,,,,,,71,19,0.028679807,83,48,0,0.017099362,17.538448,0,0,1.6069906,,,,,,,,,false,669,369503.31457859895,127.8974,2889.0603,11.768321,76,95344.37854143178,64.00938,1489.5377,12.890305,76,415150.65822583,149.15215,2783.4038,10.702381,1.3815709,0,0,0,0,0,2.1879234,1.1219835,1.0659399,65.56926,0.25474384,1,30,4,12,84.42052,-1.1821164,0.68167055,902.8621,3.5028992,3500.0,4.5,0.0,440,7.2798276,5.1663423,24,10.20511,0.0075366795,24,90.09293,VARIABLE,268.2302638056763,22.17246595643763,170.50321274796238,-37.427726668807445,false,false,0,true,true,true,true,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
17816.332209448,35.7066170428371,3.414649168734628,1636148068921376768,Gaia DR3 5394777204962929536,5394777204962929536,724980723,2016.0,163.07490167340143,0.029215477,-38.205879377129676,0.03564716,28.00601352965764,0.04803805,582.99646,176.91164,-171.21349582125544,0.050283406,44.53834934270839,0.045373183,-0.031629223,0.024918191,0.06676415,0.08548307,0.073310174,0.1584738,0.23324525,0.09390029,-0.07637557,0.16365086,415,0,412,3,2.4775782,682.1244,0.26989233,8.157136,31,false,1.1978554,,,,,,,,48,22,0.07295667,56,10,0,0.0042747073,161.59602,1,0,1.0872418,0.31679213,0.16778094,0.051891487,0.10019986,-92.732666,80.7572,37.391277,-37.72111,false,475,7669.431636177334,5.0983353,1504.3011,15.975459,48,692.5548990285205,7.823144,88.52641,18.237406,51,11376.562158264016,14.241432,798.8355,14.607868,1.5736651,0,48,0,51,0,3.6295376,2.2619467,1.3675909,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,278.5553095445192,18.962033769742014,182.75205775285636,-41.181653613208276,false,false,0,true,false,false,false,false,false,true,false,1.020494E-13,5.0973163E-13,0.9999973,,,,,,,,,,,,,,,,,,,,,,
17587.52318117344,35.785644424810904,3.421701221608682,1636148068921376768,Gaia DR3 5447078808430555904,5447078808430555904,1303341297,2016.0,154.79037053285796,1.1326913,-33.24616745452618,1.19623,27.944166329073564,1.7127569,16.315315,37.341866,20.103318390493254,1.2520752,-31.46858012751963,1.3654153,0.1740336,-0.2993554,0.22823592,0.30863228,-0.20907041,0.27157554,-0.17617552,0.040245116,-0.082892105,0.10286872,345,0,334,11,128.07213,37114.7,12.630152,778.4882,95,false,,0.516218,0.28751913,-0.26096427,-0.17242901,0.01135564,-0.07193904,-0.09605622,38,19,1.9934064,58,29,9,0.30062774,155.8847,44,17,9.01922,0.31322846,0.14496067,0.21900031,0.39039713,-130.49924,-64.12318,35.547203,-22.595545,false,416,504.7433505528498,6.9333854,72.79897,18.92969,41,145.8356748931374,7.3986716,19.711061,19.928883,42,1010.8333804632578,9.828349,102.84875,17.236197,2.2915983,0,41,0,42,0,2.692686,0.9991932,1.6934929,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,269.7351714976001,19.632726979603888,171.82165696979507,-40.142617467773924,false,false,0,false,false,false,false,false,false,false,false,1.0679834E-13,5.3345235E-13,0.99952716,,,,,,,,,,,,,,,,,,,,,,
18335.114763141824,31.92851354431841,3.6486563520978823,1636148068921376768,Gaia DR3 5394764835457121920,5394764835457121920,1602287727,2016.0,163.31186557448513,0.010015847,-38.27751338528002,0.012922711,31.319967295437944,0.017428067,1797.0994,153.74211,-140.5959726062383,0.015979083,-62.20457384019629,0.017187627,-0.041087557,-0.09339649,0.022563526,0.0694981,-0.0759893,0.076557174,0.12179606,0.1410254,-0.1450357,0.20697309,402,0,400,2,7.0656457,623.47894,0.071039945,3.700641,31,false,1.2508638,,,,,,,,46,20,0.02541144,56,10,0,0.010037579,43.618156,0,0,1.2607279,0.4668831,0.2404057,0.049365826,0.18194596,-85.27641,85.54313,46.96951,-37.621407,false,478,63762.987033909296,36.40895,1751.2998,13.675945,53,10252.732153857172,24.880394,412.08078,15.311443,54,83421.82150107822,88.54966,942.0908,12.444696,1.4691055,0,13,0,0,0,2.866747,1.635498,1.2312489,1.6028103,1.504744,1,26,4,13,27.504354,2.2340243,0.95746505,892.8536,12.997377,3400.0,4.5,0.25,101,,,,11.849711,0.017664278,22,24.727448,NOT_AVAILABLE,278.76474513098253,18.9853376724584,183.0134542646016,-41.14930853990143,false,false,0,true,true,true,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3172.6692,3172.3035,3173.3555,4.9747,4.9726,4.9753,-0.0255,-0.0276,-0.0227,31.7612,31.7243,31.8863,4.0E-4,0.0,0.0028,2.0E-4,0.0,0.0018,2.0E-4,0.0,0.0012,MARCS
12973.512546214297,31.05497243222197,3.668814289246641,1636148068921376768,Gaia DR3 5448698835737516032,5448698835737516032,1209335952,2016.0,156.7760946184726,0.011916845,-32.077081293072034,0.014977538,32.20096241213924,0.019462092,1654.5479,244.77283,-167.16413171448252,0.015076749,178.80125588662628,0.018650886,-0.1581241,-0.10682333,0.22068338,0.1337546,-0.049269076,0.114739515,0.0055710664,-0.1294327,-0.15726526,-0.08004602,423,0,422,1,13.029192,925.06683,0.124965124,12.874152,31,false,1.249001,,,,,,,,48,21,0.02605966,57,17,0,0.016857915,137.3568,0,0,1.4826438,0.2246921,0.30907235,0.024497427,0.46870482,-92.38636,71.160484,-16.214148,-23.147816,false,495,72515.82965261438,30.28818,2394.1958,13.536284,52,11448.38307769455,23.314184,491.04797,15.191682,53,95533.86924780936,64.75544,1475.3026,12.2975025,1.4752952,0,0,0,0,0,2.8941793,1.6553974,1.2387819,25.068562,0.69680923,1,31,1,18,33.91941,0.2950293,0.4519653,1019.4817,14.720455,3400.0,4.5,0.25,101,,,,11.706843,0.010068941,30,32.561054,NOT_AVAILABLE,270.4828357182629,21.54880070117062,173.02165634274724,-38.32673153201163,false,false,0,true,true,true,false,false,false,true,false,1.3750302E-13,6.868207E-13,0.99648726,3009.54,3008.9932,3010.0027,4.4003,4.3979,4.4021,-0.6424,-0.6454,-0.6402,31.1616,31.1346,31.2461,0.0,0.0,3.0E-4,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,PHOENIX
21839.568464341246,34.80472576730019,3.713447072504196,1636148068921376768,Gaia DR3 5459360662554215936,5459360662554215936,865823668,2016.0,153.5456040260453,0.011077555,-32.40588437864917,0.015653621,28.73173047493229,0.019959409,1439.5082,143.72975,-73.76942706556915,0.013909851,-123.3544294311801,0.018427247,-0.11706406,-0.18534143,0.15021251,0.2949276,0.016236763,0.27398935,-0.09664347,-0.022245582,-0.19298477,-0.032041002,530,530,521,9,13.80554,3299.3562,0.16569099,60.305576,31,true,1.3242817,,,,,,,,60,22,0.02602963,72,25,2,0.01355732,162.53502,0,0,1.4584643,,,,,,,,,false,555,445365.2552767665,141.17235,3154.7627,11.565576,68,116326.30435993573,80.23377,1449.8422,12.674347,68,493332.0048768581,167.67017,2942.2766,10.515047,1.368895,0,0,0,1,0,2.1592999,1.1087713,1.0505285,-27.54686,0.2702212,1,34,6,18,100.51285,0.019255698,0.20923531,921.61926,4.3057137,3800.0,4.5,0.0,440,,,,10.025282,0.0061623836,26,107.02465,NOT_AVAILABLE,268.31181805287446,19.69267141007628,170.1014056043521,-39.88877876327968,false,false,0,true,true,true,false,false,false,true,false,1.13637784E-13,5.67615E-13,0.99885,,,,,,,,,,,,,,,,,,,,,,
22403.76084491357,34.450374477011486,3.737432028063005,1636148068921376768,Gaia DR3 5403653974650286592,5403653974650286592,650499757,2016.0,167.8529683383416,0.01689232,-32.26655288198655,0.016426438,29.027260666420148,0.023858072,1216.6641,115.8196,54.54066775577955,0.022502368,-102.17384939622227,0.021843174,-0.26337996,-0.20207898,-0.16490929,0.122132204,-0.1448808,0.102852434,0.21880937,-0.028268972,-0.32747638,-0.18988991,342,0,340,2,3.2413964,420.68127,0.070881836,1.8462373,31,false,1.2523952,,,,,,,,40,20,0.033868358,51,15,0,0.015869033,135.64925,0,0,1.1267688,0.077127755,0.31622997,0.056200128,0.16566287,-77.47885,41.4263,47.67614,-28.0566,false,434,31386.234547917487,12.819902,2448.243,14.4455185,47,5018.871037712656,10.656627,470.96246,16.087027,48,41184.92914903088,26.974628,1526.8025,13.21105,1.472104,0,0,0,0,0,2.8759766,1.6415081,1.2344685,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.49528244012737,26.01300996891435,183.40006588663027,-34.09598255169619,false,false,0,true,true,false,false,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,3161.3594,3160.4312,3162.6475,5.0657,5.0556,5.0666,-0.3242,-0.3275,-0.2907,34.1106,34.0503,34.9205,4.0E-4,0.0,0.0108,2.0E-4,0.0,0.0067,2.0E-4,0.0,0.0047,MARCS
11721.056642391903,30.788325316329004,3.788992538905482,1636148068921376768,Gaia DR3 5443805734115740672,5443805734115740672,725206999,2016.0,158.73201213392753,0.006531543,-36.535520805765465,0.008231613,32.47984389295888,0.013440983,2416.4783,278.14645,-275.97583818162224,0.012093314,34.681170322185146,0.011033292,0.14636326,-0.016758319,-0.0046067545,0.22333585,-0.020690199,0.29859865,-0.09070637,-0.013781348,-0.059510116,0.26339075,621,621,614,7,-0.41455638,1046.6704,0.061135974,6.976317,31,true,1.4179189,,,,,,,,70,21,0.018181605,81,26,2,0.008662461,108.10382,1,0,0.98759997,,,,,,,,,false,693,2856400.1853462895,508.74734,5614.575,9.547819,79,1081667.8045291195,619.81354,1745.1504,10.253307,77,2535790.57350387,1183.5294,2142.5667,8.737612,1.2664397,0,0,0,0,0,1.5156956,0.7054882,0.81020737,12.65261,0.13115998,1,38,14,11,258.09598,-0.7033613,0.32174298,800.4283,1.385664,4500.0,5.0,0.0,222,5.1309237,2.3502083,19,8.414878,0.00590392,20,292.91586,VARIABLE,274.5147238103033,18.69271532493086,177.660187065176,-41.4623920225835,false,false,0,true,true,true,true,false,true,true,false,1.0525818E-13,5.2575934E-13,0.9996796,4147.5796,4147.22,4148.0283,4.504,4.5036,4.505,-0.5,-0.5002,-0.4999,30.749,30.7065,30.7663,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,PHOENIX
13153.436051751949,30.825894569657283,3.872072454977042,1636148068921376768,Gaia DR3 5454797036461461376,5454797036461461376,1777570821,2016.0,160.35370984934193,0.01044043,-30.024788104814768,0.015647225,32.4402588784666,0.019943545,1626.6045,190.79411,-158.20172163658594,0.013856084,-106.65180155345712,0.017713025,-0.44819784,0.09266458,-0.12793574,0.14136454,-0.19733419,0.22128797,0.13089092,0.06244491,-0.26210928,-0.33491537,503,503,495,8,10.889834,2015.8052,0.13612776,37.110687,31,true,1.3098278,,,,,,,,57,19,0.026413042,65,23,0,0.008331641,18.461937,1,0,1.3665575,,,,,,,,,false,546,300345.730540841,98.2413,3057.2246,11.993313,62,72676.60704488264,53.838757,1349.8939,13.185056,62,344681.2425105838,134.15266,2569.3208,10.904351,1.3895915,0,0,0,0,0,2.2807045,1.1917429,1.0889616,14.193226,0.33671632,1,32,1,15,75.93978,0.20205753,0.24465917,898.35443,6.0448246,3700.0,4.5,0.0,440,5.374693,4.3029566,27,10.384615,0.0058735986,31,83.16409,VARIABLE,272.05980118689524,24.940638439939203,175.23029022232845,-35.09094388374731,false,false,0,true,true,true,true,false,false,true,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
23820.337758154317,34.624682349237304,4.0005450407585625,1636148068921376768,Gaia DR3 5462508255104402688,5462508255104402688,976094163,2016.0,155.79590030591925,0.037078895,-28.50336421052752,0.045434617,28.881131382336783,0.049682792,581.31055,162.93828,-162.9379431085906,0.052742414,0.32684125198634734,0.05884965,-0.23095559,-0.01799861,0.051592436,0.26941845,-0.21439618,0.29109612,-0.21567109,-0.06790485,0.17358087,-0.19542494,253,0,252,1,2.4260705,454.0957,0.26346114,7.2836437,31,false,1.1975709,,,,,,,,29,16,0.08759368,37,9,0,0.025619755,93.04892,0,0,1.1097189,0.12410504,0.2848565,0.18168616,0.5128862,-6.3459716,62.73039,-52.899937,-25.346674,false,310,9614.354268117926,7.186646,1337.8082,15.730066,35,855.7634142689949,9.235437,92.66084,18.007658,35,14250.266137156172,28.191557,505.47992,14.363338,1.5711955,0,0,0,0,0,3.6443195,2.2775917,1.3667278,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,267.5022097614864,23.985121467742797,170.04113166784552,-35.531345505681706,false,false,0,true,false,false,false,false,false,true,false,1.0204734E-13,5.097213E-13,0.99999756,,,,,,,,,,,,,,,,,,,,,,
15256.857853070565,30.867217236573065,4.0257988703468,1636148068921376768,Gaia DR3 5451896799663667200,5451896799663667200,879845986,2016.0,165.16952763207087,0.01759132,-31.838915012794693,0.020263514,32.39683034384935,0.027080493,1196.3162,128.13797,-77.04703213819037,0.025103886,102.3869746912257,0.02680514,-0.3139564,-0.096071854,0.096447304,0.07889474,-0.091495715,0.08052289,0.29650804,0.05713867,-0.37475544,-0.2928434,275,275,273,2,-1.7133113,1290.1508,0.16990782,40.671066,31,true,1.5946958,,,,,,,,31,17,0.041603718,45,9,11,0.03676708,136.62968,0,0,0.9257042,,,,,,,,,false,377,7.937704492678861E7,22619.033,3509.3032,5.9381294,43,4.528356195769028E7,40327.25,1122.9023,6.198691,37,4.936365685435132E7,41122.85,1200.3948,5.514377,1.1923752,0,0,0,0,0,0.6843138,0.26056147,0.4237523,-1.2282293,0.12691434,1,21,0,14,813.7348,,0.08343016,1013.47284,0.7981795,6250.0,4.5,0.25,222,5.353696,1.1357334,17,5.364992,0.004653872,21,,NOT_AVAILABLE,277.01852444334423,25.400292583495133,180.72115934198132,-34.78490950460984,false,false,0,true,true,false,false,false,true,true,false,1.3750302E-13,6.868207E-13,0.99648726,6107.358,6105.94,6108.6455,4.0954,4.0927,4.098,-0.1453,-0.157,-0.1337,30.8468,30.822,30.8712,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,MARCS
20797.54076374365,31.618122463437274,4.136639398196371,1636148068921376768,Gaia DR3 5393976588699151744,5393976588699151744,341920260,2016.0,163.45348949242359,0.010347956,-38.980805576786764,0.013221063,31.627431425012194,0.01740952,1816.6744,632.89685,-409.3544652005476,0.018291049,482.68763830420187,0.018256783,-0.05027613,-0.07111061,0.032251723,0.10315999,-0.074929446,0.11706585,0.0844805,0.09834488,-0.17538507,0.17727736,388,0,387,1,5.846529,534.47296,0.07128462,3.3836138,31,false,1.2695062,,,,,,,,45,22,0.027497897,55,10,0,0.010244818,33.61688,0,0,1.2178782,0.3905798,0.24698073,0.039007377,0.087920286,-86.75254,84.16796,39.40354,38.80065,false,463,62477.11926329629,21.6303,2888.4075,13.698065,54,11599.949116167154,20.004114,579.8782,15.177402,54,78341.63938358525,35.292435,2219.7856,12.512914,1.4395925,0,1,0,1,0,2.6644878,1.4793367,1.1851511,47.216446,1.1176549,1,28,0,21,27.432346,0.9454696,0.23345101,1008.7208,22.940361,3400.0,4.5,0.0,101,,,,11.902482,0.019372173,28,,NOT_AVAILABLE,279.21160068324383,18.412881592823258,183.6173114510514,-41.69871272790298,false,false,0,true,true,false,false,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,3081.405,3069.3218,3086.3264,4.5099,4.4687,4.5249,-0.8106,-0.8548,-0.7947,31.6957,31.5702,31.8305,4.0E-4,0.0,0.0026,2.0E-4,0.0,0.0017,1.0E-4,0.0,0.0011,PHOENIX
14025.326974345575,30.57486221732213,4.152742148857962,1636148068921376768,Gaia DR3 5401402484072909184,5401402484072909184,259137074,2016.0,165.01232978391792,0.10960654,-35.111120547409925,0.12025725,32.7066069142726,0.16839664,194.22363,255.05357,133.03390252721042,0.14786571,-217.61044819965088,0.15496203,-0.0907351,-0.050320007,-0.047471333,0.08741849,-0.25323826,0.09378901,0.28850597,0.081641875,-0.38392448,0.0015141045,318,318,308,10,128.5716,53941.453,1.344018,1809.75,31,false,1.3401395,,,,,,,,35,20,0.22487374,47,12,5,0.079923354,11.388224,93,0,9.486106,,,,,,,,,false,361,1037950.9626388489,1325.1783,783.2538,10.646925,42,354807.13875335944,424.8161,835.2017,11.463561,41,1375358.9412027337,975.7134,1409.5931,9.401855,1.6669054,0,0,0,0,0,2.0617056,0.8166361,1.2450695,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,278.5148193317131,22.424699679792504,182.5136838027208,-37.72367121127956,false,false,0,true,true,false,false,false,false,true,false,1.2558453E-13,6.272884E-13,0.9976672,,,,,,,,,,,,,,,,,,,,,,
22864.856577095896,32.0880184566035,4.180911867002528,1636148068921376768,Gaia DR3 5399998510805112576,5399998510805112576,635225906,2016.0,167.0070382637377,0.03851316,-37.32842971544582,0.046343785,31.164280254713162,0.06659328,467.97934,423.7934,-419.3191146299177,0.061278336,-61.419221062366645,0.0571635,-0.11631962,-0.07556725,-0.04640084,0.022830347,-0.05542943,0.054534893,0.04955874,0.045697074,0.02825259,0.11837226,387,0,386,1,0.29602313,613.7044,0.3147398,5.885447,31,false,1.1758274,,,,,,,,44,19,0.08745075,58,12,0,0.011860261,99.20892,0,0,1.009865,0.43243054,0.23487432,0.026995745,0.144156,-96.95652,75.87204,4.096221,-21.746325,false,429,4480.097703730708,3.5989425,1244.8373,16.559149,52,291.8571277968164,7.8814206,37.03103,19.175617,52,7098.462537338156,14.426737,492.03522,15.119985,1.649589,0,0,0,0,0,4.0556326,2.6164684,1.4391642,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,281.11053754803964,21.1227603343276,185.6883879197699,-38.862972894705685,false,false,0,true,false,false,false,false,false,true,false,1.02041476E-13,5.644255E-11,0.99999815,,,,,,,,,,,,,,,,,,,,,,
