dist_arcsec,z_pc,dist_to_hd143006,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,167.33801726943403,0.0019827308760434806,1636148068921376768,Gaia DR3 6237190612936085120,6237190612936085120,1049901271,2016.0,239.65375070431475,0.017748432,-22.954321382270372,0.00980125,5.975928341435297,0.018207638,328.20996,23.617237,-10.75539036280069,0.020340487,-21.02606574626497,0.011613728,-0.15696403,-0.3214671,-0.28904223,-0.08682228,0.14171503,-0.03928301,0.47140145,-0.069334395,0.008082531,-0.03403229,338,338,331,7,3.1793644,817.2673,0.09125148,12.112923,31,true,1.4984974,,,,,,,,38,17,0.028820474,41,12,1,0.025957663,90.41204,0,0,1.1259989,,,,,,,,,false,349,2085748.9556894924,2328.0532,895.9198,9.889212,40,994615.70102955,3713.4612,267.8406,10.344404,40,1573150.031056793,4476.6064,351.41574,9.25597,1.2311001,0,0,0,0,0,1.0884342,0.45519257,0.63324165,-2.5867748,0.4732887,1,14,1,8,114.212975,1.1923422,0.036809526,890.51263,5.663585,5750.0,4.0,0.25,222,14.147917,18.284203,9,9.000655,0.0088921385,11,,VARIABLE,349.53899952017133,22.533541496369473,242.2493903027585,-2.3911075376748383,false,false,0,false,false,false,true,false,true,true,false,1.02382085E-13,5.1139334E-13,0.9999644,5554.3374,5490.804,5583.2393,3.773,3.7469,3.7845,-0.6181,-0.6693,-0.5984,166.7991,165.5535,168.1944,0.5463,0.5052,0.5671,0.4479,0.4136,0.4654,0.243,0.2244,0.2527,MARCS
108.92152947835307,168.43991600654655,1.1034832173501956,1636148068921376768,Gaia DR3 6237190475497123328,6237190475497123328,700611485,2016.0,239.68645145721277,0.75514716,-22.951370204988528,0.44392937,5.936835066820707,0.8216048,7.225901,10.393479,-10.120991264513494,0.9217375,-2.3643058723426997,0.52736115,-0.080707125,-0.26344624,-0.11515178,-0.06449401,0.025856147,0.019737026,0.4891151,-0.2157249,-0.09639667,0.102544636,314,0,311,3,41.596073,3131.8914,5.381328,91.84226,95,false,,1.8803673,0.14151345,0.014616495,-0.19127917,-0.040694,-0.1343972,-0.07868187,36,17,1.2885324,38,11,0,0.042551115,177.93831,17,0,3.0912564,0.41549277,0.55846536,0.20738551,0.31068763,-171.20091,0.72557646,-55.844208,-22.171328,false,327,483.8049816414845,3.0038528,161.06148,18.97569,32,262.9661634763293,9.986774,26.331442,19.288792,31,519.3502931988056,7.9514546,65.31513,17.959244,1.6170079,0,32,0,31,0,1.3295479,0.3131008,1.0164471,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.56444446178386,22.514489267881167,242.27831898194512,-2.3821628693493286,false,false,0,false,false,false,false,false,false,false,false,1.5532704E-9,4.6029495E-6,0.99999213,,,,,,,,,,,,,,,,,,,,,,
1477.0632139010781,167.58595487906214,1.224163002447425,1636148068921376768,Gaia DR3 6237098150873301248,6237098150873301248,471037627,2016.0,239.7871332128705,0.48089248,-23.345858380602703,0.28051206,5.967087162654214,0.5411574,11.026527,60.525494,22.66548648317253,0.6988129,-56.12139508122303,0.38146165,-0.042202704,-0.17928217,-0.15655912,-0.04593141,-0.1357069,0.056469798,0.5653872,-0.2930437,-0.29789412,0.18163988,327,0,325,2,0.5968722,358.38986,0.89185864,0.82360137,95,false,,1.2649189,0.08846189,0.09503994,-0.12205523,-0.008995086,-0.14999457,-0.14322379,38,17,0.9843333,40,10,0,0.0144392,33.58391,0,0,1.0226703,0.4097742,0.5877527,0.28291202,0.2287774,-165.22435,1.7287173,-49.83541,-20.593952,false,338,229.0579141949407,0.927277,247.02211,19.787504,20,36.32477375052391,4.781856,7.5963755,21.438034,35,330.7040580693151,6.497675,50.895752,18.449297,1.6023407,0,0,0,0,0,2.988737,1.6505299,1.3382072,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.3361531543151,22.168649499021978,242.44834424645347,-2.750049515628997,false,false,0,false,false,false,false,false,false,false,false,1.0215173E-13,7.18217E-13,0.99998844,,,,,,,,,,,,,,,,,,,,,,
1027.4171127057296,166.3207169772759,1.3150959665047406,1636148068921376768,Gaia DR3 6237170233312448768,6237170233312448768,1019544319,2016.0,239.70146643213653,0.96708035,-23.236319742292483,0.6204207,6.012480093725355,1.0780226,5.577323,26.6286,-10.914226700366461,1.1994114,-24.289133257782105,0.8056103,-0.2256592,-0.47702634,0.14248411,-0.03493017,0.16793352,-0.075534366,0.68861,-0.06383227,-0.045785982,-0.16988291,310,0,308,2,4.532624,465.1045,3.2048712,4.1250086,95,false,,0.9952163,0.14150763,0.061521176,-0.17290688,-0.12556845,0.060186584,-0.1401003,36,16,1.6907164,39,8,1,0.02318385,71.07286,0,0,1.1888183,0.5234522,0.5809776,0.28454143,0.19594574,-174.4513,7.9499373,-59.703594,-17.146238,false,321,125.03052045674767,0.8012768,156.03911,20.444826,13,38.993707388342635,5.789912,6.7347665,21.361055,35,199.10660435126613,9.067074,21.959301,19.000181,1.9043375,0,0,0,2,1,2.3608742,0.91622925,1.4446449,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.358659982692,22.301901573229735,242.3491697505088,-2.6585265561947056,false,false,0,false,false,false,false,false,false,false,false,8.9834357E-10,1.0908036E-6,0.99999297,,,,,,,,,,,,,,,,,,,,,,
1843.0592533898018,166.96499021075044,1.5399288615432878,1636148068921376768,Gaia DR3 6237374437534481152,6237374437534481152,594930960,2016.0,239.10702018396003,0.017320842,-22.862224360006692,0.012094862,5.989279541404199,0.019094752,313.661,45.09028,-26.244349080390492,0.021467866,-36.665617901118914,0.015427561,-0.23758523,-0.10961567,-0.090597175,-0.16706693,-0.17336981,-0.20253557,0.63404125,-0.035971966,-0.23468088,-0.264566,413,0,411,2,3.0796673,477.31866,0.0,0.0,31,false,1.3636522,,,,,,,,47,18,0.030947255,49,11,0,0.02149152,67.243774,0,0,1.1091491,0.38815185,0.5416843,0.30566287,0.2061914,-161.35725,7.724381,-48.23585,-22.585556,false,401,41914.487695387026,11.272806,3718.1946,14.131456,45,13087.240701616916,18.181297,719.81885,15.046422,44,41931.118168746565,33.328228,1258.1262,13.191554,1.3126335,0,0,0,0,0,1.8548679,0.9149656,0.9399023,-45.461246,2.128523,2,22,5,15,10.519629,,,795.631,,3600.0,4.0,-1.5,111,,,,12.72035,0.057219643,17,,NOT_AVAILABLE,349.21908487595664,22.9519375291371,241.73712034033602,-2.4030452756018335,false,false,0,true,true,false,false,false,true,true,false,1.0478935E-13,5.2341757E-13,0.99972606,4244.4663,4237.882,4249.106,4.6501,4.6456,4.6541,0.0295,0.0158,0.0432,167.1862,166.6152,167.7672,0.9294,0.9205,0.9354,0.6728,0.6662,0.6773,0.3601,0.3566,0.3624,MARCS
2047.529603731486,167.6443827374853,1.6902702198718138,1636148068921376768,Gaia DR3 6243139447579777152,6243139447579777152,1170766010,2016.0,240.27121080952742,0.58019674,-22.970321030532403,0.4229205,5.965007497840844,0.67527205,8.833488,78.935425,-71.14840337535452,0.93204916,-34.1863352896728,0.57195425,-0.12665015,0.12639327,0.14650881,-0.12166893,-0.44392446,0.08795359,0.7617012,-0.17246689,-0.48726445,0.13888668,345,0,345,0,2.0681634,455.52808,1.783934,2.5570748,95,false,,1.0390838,0.102838546,-0.18801166,0.14795883,-0.028940635,-0.0918119,0.13224465,40,16,1.3045892,42,10,0,0.011752309,50.61816,0,0,1.0794609,0.35801864,0.5883579,0.34004554,0.2082279,-158.5914,4.5162964,-49.042824,-17.243874,false,355,197.4806502813314,0.8325325,237.20473,19.948555,28,33.21106097947815,6.2655764,5.3005595,21.535336,39,302.22350037918795,6.3215756,47.808254,18.547075,1.6985693,0,0,0,1,0,2.9882603,1.5867805,1.4014797,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.9628029087623,22.121473927316384,242.8101771898107,-2.293489164293802,false,false,0,false,false,false,false,false,false,false,false,2.0802053E-11,2.5221805E-10,0.9999943,,,,,,,,,,,,,,,,,,,,,,
1458.996673962583,168.5519689457936,1.69707801048801,1636148068921376768,Gaia DR3 6237129521315568000,6237129521315568000,448411885,2016.0,240.00404437018463,0.2723253,-23.200078637789886,0.13770857,5.932888273299261,0.21228033,27.948366,23.323246,23.02595146513307,0.37379828,3.7120574919333365,0.18866254,0.567723,-0.14528893,0.1999667,0.37306634,-0.2922176,0.43442166,0.7188561,-0.2278079,-0.3950065,0.6247658,226,226,221,5,87.78101,25529.006,1.1447752,1096.087,95,false,,1.4412032,0.031404074,-0.09365698,-0.1312059,0.18414758,-0.072113834,0.00659795,26,13,0.55753994,34,10,5,0.27064762,83.2026,62,0,7.4693,,,,,,,,,false,169,2035851.7887349962,3875.3894,525.3283,9.915502,20,3240542.3679761156,9909.081,327.02753,9.061998,20,3468950.727389066,11162.511,310.76797,8.3974,3.2956688,0,20,0,20,0,0.66459846,-0.8535032,1.5181017,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.59979793896156,22.132185507269682,242.61465332382647,-2.5674084572142735,false,false,0,false,false,false,false,false,false,true,false,1.40841E-7,7.399849E-8,0.99998194,,,,,,,,,,,,,,,,,,,,,,
516.7904215982677,165.51008269107012,1.876821393639425,1636148068921376768,Gaia DR3 6237183637909449728,6237183637909449728,1055644006,2016.0,239.80964634587,0.075418174,-22.95369684577063,0.042604014,6.0419279825177306,0.078284,77.179596,45.473335,14.837646251220324,0.09087807,-42.984514963671124,0.053939003,-0.015957972,-0.26495567,-0.24202073,0.03467477,-0.03710907,-0.021438437,0.4971715,-0.09314868,-0.18523759,-0.023009283,385,0,385,0,-1.211549,363.86472,0.0,0.0,31,false,1.270468,,,,,,,,44,18,0.12761928,46,13,0,0.004841544,162.70119,1,0,0.95551187,0.46804118,0.5598739,0.27299744,0.22795402,-170.03374,3.6450844,-53.844494,-21.60245,false,390,2709.0579464194575,2.1083076,1284.9443,17.105322,45,500.2055914706386,8.082215,61.889664,18.590672,41,3396.9188076686173,10.991978,309.0362,15.920182,1.4385533,0,0,0,0,0,2.6704893,1.4853497,1.1851397,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,349.6499695224329,22.43307282379039,242.39001740167637,-2.3616889485118016,false,false,0,true,false,false,false,false,true,true,false,1.255846E-13,1.3768985E-12,0.9976672,3420.3757,3396.72,3436.023,4.8054,4.7109,4.8721,-0.6751,-0.8164,-0.5701,166.0893,163.9383,168.4343,1.1126,1.0833,1.134,0.7222,0.7027,0.7362,0.4477,0.4355,0.4562,MARCS
2012.4257333153796,165.63738709534448,2.353149384915683,1636148068921376768,Gaia DR3 6237157696300580224,6237157696300580224,837974959,2016.0,239.1507644625587,0.7429108,-23.26812672408998,0.5825406,6.037284320504152,0.789114,7.6507125,10.898298,-9.60846915375149,1.0396193,-5.1429791805805,0.7910503,-0.2095533,0.041581143,0.21349251,-0.19856866,-0.28657416,-0.15115993,0.77402323,-0.07063563,-0.31795907,-0.1485389,301,0,300,1,10.193725,710.2132,3.8579366,15.348796,95,false,,1.0653646,0.12954858,-0.18784145,-0.021979436,0.081772014,-0.119326405,-0.016767029,34,16,1.485255,37,6,0,0.1172684,108.23367,5,0,1.4473044,0.3568219,0.59017414,0.35558763,0.1963761,-165.23997,5.1842327,-51.66722,-16.749077,false,313,196.30288824916258,1.0737429,182.82112,19.95505,31,117.2997370116468,6.7992115,17.251963,20.1653,29,189.6310528545566,7.609109,24.921585,19.053122,1.5635571,0,0,0,0,0,1.1121788,0.21025085,0.90192795,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,348.94323411591773,22.63302857080993,241.85957579597905,-2.7921623375471194,false,false,0,false,false,false,false,false,false,false,false,0.0025159335,2.2135204E-5,0.99745625,,,,,,,,,,,,,,,,,,,,,,
2568.1891432630864,166.17587708920172,2.3803490513322028,1636148068921376768,Gaia DR3 6243135427489565056,6243135427489565056,145054214,2016.0,240.42626781427597,0.88823384,-23.010144006652663,0.5951132,6.0177206073250264,0.9222493,6.525048,8.64365,-8.44548620269196,1.2135725,-1.8402328239808454,0.7786882,-0.18480581,0.14394727,-0.009824535,-0.2941239,-0.1783414,-0.24522902,0.7236587,0.0043972787,-0.30810452,-0.11549435,361,0,357,4,18.739342,1314.4072,5.0958176,27.91339,95,false,,1.0484641,0.14288184,-0.07383202,0.1183802,0.019431813,-0.022368353,0.061078276,42,16,1.6962869,44,9,1,0.030504288,132.00603,1,0,1.7838824,0.30496562,0.6230602,0.2667738,0.36750743,-172.30307,-0.48432687,-57.615803,-15.887688,false,362,217.36142838113793,1.3627834,159.49814,19.84441,36,87.56850388201907,6.3170495,13.862247,20.482672,37,235.4021742829097,7.313371,32.187916,18.818369,1.4858693,0,0,0,0,0,1.6643028,0.6382618,1.026041,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.04117481603504,21.992303916093395,242.95808458057172,-2.3044198332426222,false,false,0,false,false,false,false,false,false,false,false,8.965843E-6,3.4957128E-7,0.9999847,,,,,,,,,,,,,,,,,,,,,,
