dist_arcsec,z_pc,dist_to_hd142527,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,159.25871289694402,0.0012871028262508662,1636148068921376768,Gaia DR3 5994826707951507200,5994826707951507200,869248044,2016.0,239.17446876741283,0.022201408,-42.32324073969555,0.016009787,6.279091308788223,0.02844235,220.76556,28.338827,-10.92376545962579,0.02784725,-26.14881451351207,0.022051888,-0.20991363,-0.26985648,0.06972908,-0.2036172,-0.051283874,-0.16116981,0.49799314,-0.32749045,-0.043974273,-0.16157913,362,362,357,5,4.7456717,1069.5862,0.15897532,22.405626,31,true,1.5205668,,,,,,,,41,19,0.040249377,47,10,2,0.02779184,8.64986,0,0,1.1830878,,,,,,,,,false,382,1.0693891287876712E7,6802.6157,1572.0264,8.114528,43,5425412.51691627,12205.175,444.5174,8.5024605,43,7940859.308280301,12904.317,615.36456,7.4982266,1.2498978,0,0,0,0,0,1.0042338,0.38793278,0.61630106,0.9472447,1.0594255,1,15,0,11,277.09232,15.497249,0.0,925.34875,12.267033,5000.0,1.0,-0.5,222,42.694824,2.566999,12,7.2529373,0.0072513083,15,,VARIABLE,335.65474944354287,8.480355604057097,245.98499273711036,-21.419859296309603,false,false,0,true,true,false,true,false,true,true,false,1.02504736E-13,5.12006E-13,0.99995226,15001.282,15000.327,15003.045,4.2422,4.2389,4.2461,0.0069,0.0015,0.018,160.8744,160.1668,161.5688,2.4856,2.4849,2.4863,2.2451,2.2446,2.2457,1.2227,1.2224,1.2231,OB
580.5219562816989,159.55129901746238,0.534913036320278,1636148068921376768,Gaia DR3 5994840383122216448,5994840383122216448,1311634093,2016.0,239.07129968716728,1.4853598,-42.18121279031102,1.0136381,6.267576673822964,1.8153309,3.452581,15.997703,-6.476371327073386,2.4881005,-14.62816112306237,1.5612339,0.120503,0.09726116,0.09423384,-0.109831676,-0.4213986,-0.09077937,0.543068,-0.09369936,-0.46442103,0.2044026,198,0,195,3,20.13078,949.74304,4.84428,33.83108,95,false,,2.0504858,0.31460488,-0.060746774,0.38216567,-0.046924185,-0.14467224,0.014590589,24,12,3.491137,25,4,0,0.12689045,16.272823,0,48,2.1952477,0.17272212,0.5767601,0.2100134,0.28403285,-15.3866825,-8.428566,-11.096538,-25.693316,false,196,99.73476849978559,1.097093,90.90822,20.69025,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,335.68948051791756,8.6379119481885,245.87156262396604,-21.298023941781157,false,false,0,false,false,false,false,false,false,false,false,1.2999818E-4,3.4773066E-6,0.9998521,,,,,,,,,,,,,,,,,,,,,,
1325.8155860588206,159.03948192934706,1.0464686699491823,1636148068921376768,Gaia DR3 5994747367001754240,5994747367001754240,831146563,2016.0,239.34997549669143,0.0138936415,-42.668039145944924,0.009915277,6.287746840399341,0.017473713,359.84036,25.78073,-11.151323071692758,0.01815449,-23.244225515796177,0.014635118,-0.11334299,-0.17045659,0.11943672,-0.070112154,-0.049905844,-0.04009797,0.5575571,-0.2124201,-0.16988592,0.006995715,421,171,421,0,0.4404965,723.88403,0.08104852,6.7679667,31,false,1.3372866,,,,,,,,48,19,0.02536177,52,11,0,0.05405257,25.200317,0,0,1.014505,,,,,,,,,false,432,122067.73365984316,511.95825,238.43298,12.970864,49,32684.745315237582,753.66284,43.367863,14.052679,45,134342.8211177862,1400.5973,95.918236,11.92736,1.3683187,0,5,0,0,0,2.1253195,1.0818148,1.0435047,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,335.52700623337563,8.134445081108584,246.201841007232,-21.728025540190323,false,false,0,false,false,false,true,false,true,true,false,1.160294E-13,5.7956103E-13,0.99861324,6478.6045,6462.1763,6540.5815,4.247,4.2382,4.2728,-2.142,-3.1615,-1.6554,157.9743,156.7343,159.8007,3.7455,3.7316,3.7873,2.8628,2.8528,2.8979,1.6069,1.6017,1.6228,MARCS
755.785125751568,160.12917422380485,1.047785967406636,1636148068921376768,Gaia DR3 5994831449595857408,5994831449595857408,1567218910,2016.0,239.3763494632019,0.021927718,-42.17578362992657,0.017534574,6.2449582023220085,0.026644567,234.38017,26.29172,-11.752702930319181,0.032613903,-23.51868340052922,0.028077828,-0.3595849,-0.13213599,0.16473383,-0.30039507,-0.079146646,-0.33860075,0.66677046,-0.18087107,-0.19842137,-0.3716733,384,0,384,0,11.504358,736.39343,0.14098752,11.334531,31,false,1.2908663,,,,,,,,45,18,0.051139038,50,9,0,0.013297625,3.6244702,26,0,1.4447366,0.096630596,0.46796823,0.14681306,0.19667426,-83.122406,11.22015,-10.462986,-27.08176,false,416,50352.58536159552,98.810646,509.58664,13.932312,45,12403.758009070154,166.65327,74.42853,15.104659,46,66954.63146114063,222.85591,300.43912,12.683444,1.576054,0,45,0,46,0,2.421215,1.1723471,1.248868,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,335.86651296935514,8.494778938899243,246.10701779526644,-21.243351022060615,false,false,0,true,true,false,false,false,false,true,false,1.1064666E-13,5.526745E-13,0.99914616,3480.7336,3473.3809,3485.4817,3.9648,3.962,4.0065,-0.2847,-0.2984,-0.2501,154.5883,149.246,155.4586,0.8411,0.8098,0.8565,0.5452,0.5247,0.5555,0.3548,0.3421,0.361,MARCS
1443.4846685518992,159.62996826470956,1.1755618254128304,1636148068921376768,Gaia DR3 5995596056839197056,5995596056839197056,794430871,2016.0,238.87222991045627,1.5724689,-41.990710433821434,0.8129551,6.264487870734461,1.7035958,3.677215,19.044542,-13.502386846228328,2.5237527,-13.430567013560037,1.2244629,0.24785459,0.40735748,-0.4441774,0.13904785,0.05442706,0.04288032,0.3710906,-0.6868748,-0.1078464,0.27278775,149,0,148,1,1.8933886,184.0361,1.648124,0.50013053,95,false,,1.6163952,0.2894054,-0.0036675956,0.36169478,0.049108166,-0.1250593,-0.12962365,17,11,3.6997523,18,3,0,0.055063207,32.242023,0,0,1.1119974,0.06577933,0.59510297,0.10465914,0.08979049,-9.756241,-4.69463,13.523358,-28.339277,false,155,87.5413116687808,0.95372754,91.7886,20.831835,12,49.79272543059746,6.658739,7.477801,21.095627,15,70.19971651739763,7.4584475,9.412108,20.132057,1.370695,0,0,0,0,0,0.96356964,0.26379204,0.6997776,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,335.70084619328696,8.878725780292575,245.67200956992284,-21.14468233111474,false,false,0,false,false,false,false,false,false,false,false,2.1174923E-5,1.322045E-7,0.999975,,,,,,,,,,,,,,,,,,,,,,
1345.7030833039898,158.39559139139791,1.3494205083683732,1636148068921376768,Gaia DR3 5995594270128636672,5995594270128636672,273520283,2016.0,238.7673915001481,1.9995754,-42.10227187044854,1.1291882,6.313307025881704,2.750531,2.295305,9.242534,-8.676799853485035,3.1612887,-3.1839558502305385,2.08864,-0.015271745,0.06132729,-0.16059421,0.014298513,-0.5732656,-0.007496578,0.39689648,-0.26715994,-0.3410112,-0.2600454,123,0,121,2,2.467551,160.47043,4.5058556,3.8813326,95,false,,0.88188624,0.37480864,-0.4713791,0.0054404214,-0.016944109,0.16776718,-0.23344469,14,9,4.5058246,16,5,1,0.124336444,2.9283466,0,50,1.1639906,0.3160651,0.56331044,0.56514496,0.23441462,-53.99807,2.248822,-18.926435,-43.067223,false,124,92.72995559513787,1.0466065,88.600586,20.769318,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,335.5676914088159,8.84411936924982,245.61699822275523,-21.27068566478753,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
1535.718803563705,158.46485651840499,1.4252125794428738,1636148068921376768,Gaia DR3 5995154907858605312,5995154907858605312,202447353,2016.0,239.74675964395618,0.017104466,-42.27041083527233,0.011296308,6.310547473873833,0.021452976,294.1572,25.661354,-10.929169844730595,0.02464609,-23.21762968155489,0.019870156,-0.1327551,-0.21005772,0.020846967,0.1376205,0.028862696,0.06604564,0.3525674,-0.046329442,-0.16452344,-0.16159478,360,0,358,2,6.8234754,527.6802,0.09083513,5.855615,31,false,1.2783471,,,,,,,,41,18,0.034788832,46,11,0,0.0523887,124.80943,0,0,1.2664795,0.22680911,0.4657865,0.28718188,0.21278048,-15.235675,10.99762,-0.5653615,-33.513557,false,389,64894.09425637151,937.0707,69.25208,13.656854,45,12908.292084823208,633.0289,20.391317,15.06137,45,83196.90209921128,3195.508,26.03558,12.447628,1.4809544,0,0,0,0,0,2.6137419,1.4045162,1.2092257,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,336.0134658290769,8.24366603020926,246.4163418223437,-21.276426169442278,false,false,0,true,true,false,true,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1045.1319449948546,158.07842034251672,1.429155117159009,1636148068921376768,Gaia DR3 5995206279975892864,5995206279975892864,469539771,2016.0,239.49276664415746,0.031653196,-42.15368143342817,0.023933746,6.325974145194822,0.038525265,164.20326,25.824114,-11.092930791776881,0.045066804,-23.32020015104462,0.035367373,-0.32667533,-0.17189316,0.09044262,-0.21016856,0.098494604,-0.2159601,0.5576624,-0.25781453,-0.013070923,-0.27592716,425,9,422,3,35.129753,2413.6638,0.2853679,50.148674,31,false,1.25576,,,,,,,,48,19,0.066482924,52,11,0,0.0070164814,1.3999027,0,0,2.4359732,,,,,,,,,false,453,50026.22400120122,28.068117,1782.315,13.939373,48,8596.930916460353,24.15854,355.85474,15.502684,49,65063.209005822704,74.86246,869.10333,12.714557,1.4724306,0,1,0,1,0,2.788127,1.5633106,1.2248163,-3.558379,5.934835,2,19,6,11,16.717651,,,925.27454,,3600.0,3.5,-0.25,111,,,,12.108453,0.021836327,14,,VARIABLE,335.9471521920213,8.455116484027311,246.19223585507555,-21.203050813351922,false,false,0,true,true,false,true,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1511.2792604072108,158.33276874079675,1.4877613664894527,1636148068921376768,Gaia DR3 5995571627059854464,5995571627059854464,1612261467,2016.0,238.62360497221735,1.3809602,-42.22281024368672,0.9156053,6.315811994907252,2.492129,2.534304,8.831236,-2.73192887571569,1.9552574,-8.398052700141196,1.6332946,-0.13804764,-0.10580751,0.32012326,0.049786564,-0.556616,-0.15103967,0.6912625,0.11149709,-0.6624725,-0.17802696,184,0,181,3,2.0469627,226.83765,2.618496,2.6822574,95,false,,1.2905998,0.25379422,-0.28552172,0.29200134,-0.26024675,-0.19048755,0.06684094,21,11,2.940324,22,5,0,0.1604574,2.4387922,0,0,1.109414,0.20636615,0.6330524,0.31790707,0.07907048,-59.250587,10.284002,-13.559924,24.987707,false,185,101.26519481020186,0.9230197,109.71076,20.673716,15,54.62117017870183,7.1238527,7.6673636,20.99514,15,121.18672041473565,7.312507,16.572527,19.539257,1.7361137,0,0,0,1,0,1.455883,0.32142448,1.1344585,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,335.4065527901318,8.820978705029322,245.53413958295098,-21.411868805067158,false,false,0,false,false,false,false,false,false,false,false,2.4293016E-8,8.078374E-9,0.9999918,,,,,,,,,,,,,,,,,,,,,,
1632.1660631299706,158.4432053669521,1.4990501276956831,1636148068921376768,Gaia DR3 5995209131836353408,5995209131836353408,599271133,2016.0,239.58636938501957,0.9100957,-41.988107487092144,0.46959096,6.311409805703027,1.1164135,5.6532907,4.838643,-3.741954260204709,1.2491767,-3.0676125445830733,0.7656468,0.1506404,-0.33157036,-0.27627024,0.07292192,-0.0079067135,-0.08928968,0.31276608,-0.22494727,-0.3649248,0.17866048,308,0,296,12,15.0154085,929.0428,4.9674253,22.680819,95,false,,1.1689885,0.16850063,0.087668024,0.08924741,0.09496922,-0.23031637,-0.088219635,36,15,1.7744927,42,42,0,0.34563854,112.331345,34,2,1.6829954,0.14069228,0.54523885,0.2330254,0.19103564,-9.988421,-0.82694346,3.9315867,-20.988365,false,330,207.31018716419632,2.9073932,71.30449,19.895815,37,99.61485755539717,4.6407857,21.465084,20.342731,38,299.9956789065118,5.0110025,59.867397,18.555107,1.9275972,0,0,0,0,0,1.7876244,0.44691658,1.3407078,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.1098576505153,8.534785896186435,246.2265914662056,-21.026371875957267,false,false,0,false,false,false,false,false,false,false,false,1.0163417E-10,3.477594E-9,0.9999915,,,,,,,,,,,,,,,,,,,,,,
