dist_arcsec,z_pc,dist_to_sao206462,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,135.00017492276857,1.7491541317917443E-4,1636148068921376768,Gaia DR3 6199395656645838976,6199395656645838976,1798653495,2016.0,228.951751235326,0.022473404,-37.154554629155456,0.015897058,7.40739780946272,0.023951042,309.27246,30.173866,-19.210470224628374,0.027703274,-23.26843480128683,0.021829654,0.25644952,-0.3099794,-0.060865935,-0.017018715,-0.053736527,-0.010175622,0.28024533,0.20491114,0.1923541,0.13345653,185,185,182,3,-1.6241614,327.65897,0.10444464,6.982789,31,false,1.5822691,,,,,,,,21,14,0.039108355,26,8,1,0.006044992,62.704845,0,0,0.9131033,,,,,,,,,false,225,7400304.629918565,9030.134,819.5122,8.514243,25,4178304.2287181676,17708.117,235.95418,8.786042,25,4715432.023331917,16853.12,279.7958,8.064092,1.2018068,0,0,0,0,0,0.72195053,0.2717991,0.45015144,-5.3415794,1.4757695,1,6,2,6,130.18654,3.923757,9.25983E-7,799.45654,7.999694,6000.0,1.0,-0.5,111,,,,7.904329,0.02066283,4,,NOT_AVAILABLE,332.3922550606918,17.32476813382872,236.5318990518855,-18.36305982885453,false,false,0,true,true,false,false,false,true,true,false,1.06408934E-13,5.315073E-13,0.9995658,6313.266,6198.5923,6414.5977,3.7989,3.7828,3.8239,-0.8186,-0.8603,-0.7486,135.4109,134.4403,136.3707,0.2185,0.1562,0.2731,0.1887,0.1344,0.2363,0.1027,0.0731,0.1284,MARCS
21.146821739871893,134.94275308008355,0.05889558374973902,1636148068921376768,Gaia DR3 6199395656645840384,6199395656645840384,554151193,2016.0,228.9538383003218,0.038190406,-37.14892097020482,0.0256421,7.410549860402929,0.040292054,183.92087,30.454481,-18.737737844165032,0.05092976,-24.00776147540073,0.035104256,0.23187916,-0.22633943,-0.28307608,-0.14146283,-0.20866074,-0.16718741,0.19801739,-0.16666837,0.20194086,-0.0493656,175,175,174,1,-0.9247411,646.9348,0.20753293,20.133427,31,false,1.7294283,,,,,,,,20,14,0.07184652,25,9,2,0.05163453,92.98175,0,0,0.9481864,,,,,,,,,false,215,1.4985423416392898E7,7415.284,2020.8832,7.748194,24,1.0663578573066883E7,5903.731,1806.244,7.768785,24,6719987.947716052,4422.9263,1519.3534,7.6794744,1.1600317,0,0,0,0,0,0.089310646,0.020590782,0.068719864,29.30634,3.2881548,1,12,0,11,205.37083,7.5006385,0.0,924.09546,26.0515,6750.0,4.0,0.0,222,287.8731,10.968964,11,7.638747,0.0051921797,12,,VARIABLE,332.3969524437386,17.328562466983012,236.5319503854187,-18.357185913753696,false,false,0,true,true,false,true,false,false,true,false,1.0598427E-13,5.293861E-13,0.99960846,,,,,,,,,,,,,,,,,,,,,,
2384.5357352547358,134.12527692966913,1.7846674566820202,1636148068921376768,Gaia DR3 6199349236640042240,6199349236640042240,450273858,2016.0,228.55025891988745,0.10066669,-37.73518343951613,0.08412242,7.4557161997463535,0.116942935,63.755165,32.445915,-22.077738699607657,0.13829458,-23.77626438267605,0.10626678,-0.06661714,-0.093502805,-0.19641243,-0.22596459,-0.26531366,-0.10517837,0.0924981,-0.21492785,0.23950392,0.007963572,229,0,220,9,-1.1615735,3613.6685,0.86779577,206.4213,95,false,,1.1033605,0.027220286,-0.006637317,0.04075262,-0.016367372,-0.07542071,-0.13734739,25,14,0.1935764,29,29,0,0.1055185,10.2645235,0,0,0.94285417,0.25574943,0.21977584,0.3368093,0.7525167,-67.843025,14.183357,-18.006798,-31.619516,false,236,27755.93845736783,37.75421,735.1746,14.578977,28,3638.6457807473103,23.123907,157.35428,16.436193,28,39006.50479559184,82.79171,471.14023,13.270053,1.5364333,0,1,0,0,0,3.1661406,1.8572168,1.3089237,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,331.7809024640573,17.01243620814945,236.37825701161992,-19.009243134856163,false,false,0,true,true,false,true,false,true,true,false,1.03416895E-13,5.167727E-13,0.9998619,3413.8533,3411.8298,3416.2397,4.216,4.2106,4.2206,0.165,0.16,0.1696,132.8755,132.4905,133.3713,1.4454,1.4387,1.4514,0.8945,0.8903,0.8983,0.6262,0.6235,0.6286,MARCS
1696.315439091699,136.4160134123321,1.8029530223465107,1636148068921376768,Gaia DR3 6199459733258007168,6199459733258007168,1209324802,2016.0,228.50207584587008,0.48135847,-36.84949043920703,0.36954716,7.330517693530542,0.47119066,15.557434,7.303724,-5.654444780359926,0.5941034,-4.622946586182258,0.44557944,0.2223307,-0.38964838,0.33080515,-0.042184934,-0.23821293,-0.020776069,0.41647956,-0.009777714,0.08132386,0.15698852,148,0,140,8,72.573845,8614.608,2.7779984,300.40424,31,false,1.3475156,,,,,,,,17,11,0.8525005,20,6,0,0.25067914,138.31386,45,0,7.829083,0.21403827,0.33260927,0.31938407,0.80907744,-84.665634,-16.741747,-8.058997,-29.412828,false,172,4846.667088972862,88.19547,54.953693,16.473759,18,1871.8207675573515,16.704403,112.055534,17.15788,18,6687.897651155063,19.214958,348.05685,15.184671,1.7661041,0,0,0,1,0,1.9732094,0.6841221,1.2890873,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,332.25191565101005,17.776569123229,236.0796836331969,-18.169102464041277,false,false,0,false,false,false,false,false,false,true,false,1.1064666E-13,5.5268827E-13,0.99914616,,,,,,,,,,,,,,,,,,,,,,
2562.444020338235,134.19366849263412,1.8563544133539716,1636148068921376768,Gaia DR3 6007542525548142080,6007542525548142080,703697510,2016.0,229.64751403569133,0.018111655,-37.602854864468675,0.015133844,7.45191640732953,0.020785531,358.5146,32.900112,-18.775876795505226,0.021161983,-27.01636377363321,0.01963758,0.0044470397,-0.29666805,-0.1961988,-0.2547116,-0.30427825,-0.15579645,0.04141827,-0.09780217,0.25869614,-0.16353948,230,0,228,2,4.137364,298.35693,0.056450184,1.4714601,31,false,1.2993696,,,,,,,,26,15,0.030900272,30,13,0,0.00879055,50.62467,1,0,1.2005848,0.23827703,0.20802046,0.2994216,0.7541189,-84.2357,19.294462,-14.127628,-32.23006,false,253,53542.56769404772,87.00252,615.414,13.865619,26,12212.410066867313,83.33049,146.55392,15.121539,28,62434.09860750852,289.111,215.95201,12.759341,1.3941525,0,1,0,0,0,2.3621979,1.2559204,1.1062775,2.6723967,2.0886452,2,11,4,10,13.129599,,,751.15436,,3600.0,4.5,0.0,101,,,,12.214177,0.04067644,7,,NOT_AVAILABLE,332.61491690463436,16.645578733525454,237.22198875822127,-18.643033742256062,false,false,0,true,true,false,false,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3617.6208,3596.8496,3623.932,4.2843,4.2119,4.3011,-0.4276,-0.5585,-0.3903,133.4602,132.945,134.3862,0.7337,0.7204,0.7402,0.4938,0.4847,0.4982,0.2972,0.2916,0.2998,MARCS
2433.9019435256337,134.03227604552043,1.8589974675564742,1636148068921376768,Gaia DR3 6007543521980578816,6007543521980578816,432984492,2016.0,229.6180573492059,0.019308157,-37.574848511567325,0.016082581,7.460889492471031,0.023751607,314.12146,32.82678,-19.02931319514859,0.022459432,-26.748508393736948,0.020663267,0.040292095,-0.36368728,-0.09905235,-0.17419446,-0.36415395,-0.08405783,0.16738415,-0.12403718,0.21451464,-0.229078,209,0,208,1,3.5559103,263.12802,0.058836583,1.5817236,31,false,1.2883201,,,,,,,,24,15,0.03355814,27,10,0,0.017580947,82.862564,0,0,1.1798345,0.28918248,0.23538141,0.35152766,0.6717999,-91.179016,15.795351,-16.262545,-32.478355,false,226,53760.973017458375,57.377365,936.9718,13.861199,26,11579.123599623175,72.6186,159.45122,15.179353,25,64680.37608479686,176.14346,367.20282,12.720964,1.4184918,0,0,0,0,0,2.4583883,1.3181534,1.140235,-12.6565895,5.317585,2,10,2,9,13.591727,,,772.8894,,3400.0,3.0,-0.75,111,,,,12.216453,0.04340506,8,,NOT_AVAILABLE,332.610926047936,16.68183579571133,237.19024818256406,-18.62242863694376,false,false,0,true,true,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3520.0076,3518.4119,3523.7932,4.0889,4.0825,4.1123,-0.5896,-0.5963,-0.5649,132.479,131.4446,133.039,0.7442,0.7394,0.7494,0.4934,0.4902,0.497,0.3056,0.3037,0.3078,MARCS
2658.83681402292,134.30315142076444,1.8703573717312265,1636148068921376768,Gaia DR3 6007551527799690240,6007551527799690240,1753406483,2016.0,229.82603279016226,0.04011911,-37.402615252508326,0.030717013,7.445841660610439,0.04637685,160.55083,32.836926,-18.94885777798828,0.046665642,-26.81798846624081,0.036569647,0.004934057,-0.25583735,-0.1915569,-0.20933245,-0.2738673,-0.080538094,0.14170586,-0.23537737,0.16716701,-0.07665273,219,0,218,1,2.4805324,282.5745,0.15436575,2.8606827,31,false,1.2456132,,,,,,,,25,14,0.065895535,27,11,0,0.022076216,42.305977,0,0,1.1209322,0.25210077,0.25769648,0.32572314,0.6754754,-98.99049,9.133215,-16.513699,-32.877728,false,234,12171.643130852359,9.951593,1223.0848,15.473994,26,1871.7930234286562,10.852593,172.47426,17.157898,26,16195.346662802885,22.19253,729.7657,14.22442,1.4843632,0,19,0,21,0,2.9334784,1.6839037,1.2495747,-17.308939,6.0513077,2,6,4,6,4.3241596,,,924.1695,,3500.0,4.5,0.5,101,,,,13.680521,0.0526382,5,,NOT_AVAILABLE,332.85421019788305,16.73283813552431,237.30849836953146,-18.411895807055,false,false,0,true,false,false,false,false,true,true,false,1.3750302E-13,1.1005219E-12,0.99648726,3326.912,3314.9033,3352.146,4.4562,4.2503,4.5609,-0.1659,-0.3664,0.0428,139.5589,135.6383,159.8165,0.9975,0.9616,1.0397,0.628,0.6053,0.6548,0.423,0.4097,0.441,MARCS
2559.612446797117,135.88554322791927,1.8997537342218065,1636148068921376768,Gaia DR3 6007542731706573312,6007542731706573312,1754311768,2016.0,229.64792757419758,0.037147284,-37.60119062549841,0.031631406,7.35913457933278,0.045640096,161.24275,32.96627,-18.890248401504863,0.04247105,-27.017280144464298,0.037391074,0.019773487,-0.3066658,-0.10586314,-0.23447941,-0.37655526,-0.06443903,0.046119202,-0.20595609,0.24028695,-0.12465817,213,0,209,4,2.543733,275.29056,0.15580595,3.3142588,31,false,1.2424216,,,,,,,,24,14,0.060839586,28,12,0,0.0033944054,59.07805,0,0,1.1268401,0.30428126,0.21954502,0.3765301,0.7357558,-87.25787,17.627367,-14.463488,-32.2236,false,237,13757.896781130785,13.809434,996.26794,15.340987,25,2057.001551900017,14.251653,144.33424,17.055456,27,18448.785197894325,47.5165,388.26062,14.082976,1.490474,0,0,0,0,0,2.9724798,1.714469,1.2580109,15.320679,7.0399156,2,6,0,5,4.9140596,,,751.15436,,3500.0,4.5,0.5,101,,,,13.406662,0.102586396,11,,NOT_AVAILABLE,332.61616736895115,16.646779436459166,237.2218440993845,-18.641343107154867,false,false,0,true,false,false,false,false,true,true,false,1.3750302E-13,8.555176E-13,0.99648726,3337.1887,3331.719,3395.5435,4.4697,4.4444,4.5623,-0.0654,-0.1149,0.1142,135.4961,134.2148,137.1736,1.0904,1.0762,1.1428,0.685,0.6759,0.7191,0.4618,0.4559,0.4867,MARCS
3068.4350636359954,135.28504438827972,2.0304936651392773,1636148068921376768,Gaia DR3 6007538024422285312,6007538024422285312,945935211,2016.0,229.74499525787652,0.028198443,-37.72886715336557,0.021860639,7.39180006571838,0.032264803,229.09795,32.97164,-18.85005189593003,0.037516456,-27.051889518548492,0.02924378,0.058110584,-0.2245512,-0.19488288,-0.19550677,-0.25285184,-0.13287131,0.12599017,-0.16503146,0.24127956,-0.11561995,233,0,231,2,5.030005,353.87555,0.12806599,3.9496803,31,false,1.2494195,,,,,,,,27,15,0.05291965,31,12,0,0.04782789,102.20614,0,0,1.2441024,0.22160152,0.24890077,0.3005799,0.71409845,-67.11124,3.5635343,-17.69104,-31.280928,false,247,24269.180807492245,63.743717,380.73056,14.72473,27,3918.5802050966454,40.5275,96.689415,16.35572,27,31887.485649234608,240.31244,132.69179,13.488845,1.4753718,0,0,0,0,0,2.8668756,1.630991,1.2358847,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,332.6086047851759,16.497940945626638,237.33652263003503,-18.743348264338007,false,false,0,true,true,false,true,false,true,true,false,1.2558453E-13,6.316187E-13,0.9976672,3386.7322,3383.9333,3425.4119,4.3102,4.297,4.4134,-0.1485,-0.1751,0.0661,133.7741,133.1327,134.3484,1.0163,1.0079,1.0246,0.6451,0.6397,0.6505,0.4308,0.4269,0.4343,MARCS
2617.730648090944,133.84561642631974,2.0598206482262054,1636148068921376768,Gaia DR3 6007167179767020160,6007167179767020160,260548088,2016.0,229.63760476523154,0.015587686,-37.63606112884365,0.01260889,7.4712943665994995,0.017987333,415.3642,32.87125,-18.818947548325696,0.018209342,-26.951182169964262,0.016538091,0.0038492985,-0.33913624,-0.20164941,-0.20818199,-0.31300923,-0.15532583,0.11035371,-0.07408085,0.21564168,-0.25722277,222,0,220,2,3.2952108,266.76917,0.03973597,1.0634942,31,false,1.3098981,,,,,,,,25,15,0.027322507,29,12,0,0.007352267,25.233482,0,0,1.1614163,0.28311428,0.22404045,0.3310167,0.6991153,-107.51005,18.2495,-15.533336,-32.629086,false,244,78815.73764926937,70.338684,1120.5177,13.445834,26,19269.000548821365,71.38814,269.9188,14.626394,26,90238.10039876292,249.22916,362.0688,12.359421,1.3894066,0,1,0,0,0,2.2669735,1.1805601,1.0864134,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,332.588833536708,16.622347953327246,237.22354516409476,-18.67712315002146,false,false,0,true,true,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3653.4097,3618.6536,3664.6907,4.1787,4.0826,4.2175,-0.4361,-0.6171,-0.3723,132.8533,131.5195,133.5653,0.6535,0.6253,0.6668,0.4432,0.4238,0.4523,0.2642,0.2528,0.2695,MARCS
3130.719196521123,134.55773061081095,2.092934929261462,1636148068921376768,Gaia DR3 6007150923313992704,6007150923313992704,438028586,2016.0,229.74409718319842,0.018667497,-37.755108143387915,0.015190903,7.431754351538207,0.021772914,341.33026,32.806145,-18.6339181533983,0.024608178,-27.00037529998609,0.01980264,0.050463676,-0.25859338,-0.15567528,-0.21787766,-0.275814,-0.1461017,0.19732212,-0.0839793,0.26749632,-0.06885669,205,0,204,1,5.201139,300.7588,0.083198436,4.066608,31,false,1.2810572,,,,,,,,24,15,0.034419,28,10,0,0.06006806,61.474136,0,0,1.269915,0.25426692,0.24684729,0.3182014,0.70059985,-61.284,2.8645992,-18.920671,-31.051796,false,211,81024.93972913398,299.73007,270.32635,13.41582,25,16509.68249242323,189.43095,87.15409,14.794195,24,100157.31657504069,646.7127,154.87143,12.246189,1.43989,0,0,0,1,0,2.548006,1.378375,1.169631,18.130798,13.910922,1,12,2,11,22.468948,24.784613,0.0,799.4561,135.6601,3500.0,4.5,0.0,101,,,,11.705475,0.020153355,10,,NOT_AVAILABLE,332.59274436622394,16.47654463827895,237.34332359427094,-18.768796698531986,false,false,0,true,true,false,false,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3555.106,3552.433,3566.2107,3.9821,3.9793,4.0082,-0.3135,-0.3264,-0.2411,132.532,132.0341,132.9905,0.8321,0.8265,0.8379,0.5483,0.5445,0.5522,0.3449,0.3426,0.3472,MARCS
2905.7846253303273,134.04786048746365,2.1208403106543705,1636148068921376768,Gaia DR3 6007162919159413120,6007162919159413120,1517793840,2016.0,229.6834813898287,0.03496928,-37.71484640609884,0.030090915,7.4600220873612635,0.039135255,190.62152,33.20485,-19.23278533539662,0.04384324,-27.067728258270634,0.04504725,-0.15354334,-0.3596159,-0.10607181,-0.17381662,-0.20729126,-0.2668851,0.2332324,0.033835094,-0.07715901,-0.47806218,240,0,240,0,-1.0647388,252.15408,0.0,0.0,31,false,1.2189236,,,,,,,,27,15,0.07534689,31,14,0,0.38408518,50.5497,0,0,0.9498968,0.22170919,0.18997383,0.2334215,0.7356937,-110.499565,17.97082,-9.090342,-32.090305,false,256,8460.915560522306,267.06165,31.681507,15.868823,29,1148.803221252687,159.01108,7.224674,17.687927,29,9060.90867581654,1305.9891,6.9379663,14.854966,1.2066911,0,3,0,1,0,2.832961,1.8191042,1.0138569,18.597195,6.1027656,2,11,3,10,3.6471856,,,799.4561,,3500.0,3.5,-0.5,111,,,,14.085524,0.27357644,11,,VARIABLE,332.57459034037294,16.536678622499025,237.28305103459596,-18.743070094063224,false,false,0,true,false,false,true,false,false,true,false,1.0258483E-13,5.124061E-13,0.9999443,3304.6426,3277.718,3315.582,4.5883,4.5672,4.5974,7.0E-4,-0.0404,0.0228,133.5074,132.7709,134.2506,1.3396,1.2082,1.3871,0.8312,0.7475,0.8613,0.5647,0.5124,0.5832,MARCS
2912.281150705993,134.03226585575743,2.131562822072436,1636148068921376768,Gaia DR3 6007162506842544512,6007162506842544512,547896067,2016.0,229.65301738013326,0.021694904,-37.741477326722446,0.017536335,7.460890059682927,0.02416846,308.70358,32.458782,-18.60028727223062,0.026418189,-26.600786530314736,0.022637235,-0.015690953,-0.35855544,-0.107013136,-0.20060712,-0.17533177,-0.16417594,0.1717954,0.0075351796,0.18143637,-0.13395707,225,0,223,2,1.7538983,248.92683,0.0,1.361153E-15,31,false,1.2678928,,,,,,,,26,15,0.03750765,31,13,0,0.0038788419,35.048363,0,0,1.0835907,0.19069204,0.19964877,0.20964196,0.7309409,-110.17221,15.515403,-9.980099,-32.328922,false,257,28823.490817518374,14.250461,2022.6357,14.538,30,5318.273459541664,16.871498,315.22235,16.024115,30,36261.15772816184,36.599926,990.744,13.349292,1.4425536,0,0,0,0,0,2.6748228,1.4861145,1.1887083,2.8251555,7.341827,2,9,3,8,9.565231,,,799.4561,,3500.0,4.5,0.25,101,,,,12.847244,0.051287755,9,,NOT_AVAILABLE,332.5382518271116,16.52794966120435,237.26621008086576,-18.77524887289329,false,false,0,true,true,false,false,false,true,true,false,1.0202512E-11,5.5925185E-11,1.0000273E-6,3472.7422,3471.2517,3474.2048,4.4021,4.4008,4.4048,-0.1458,-0.1529,-0.1386,131.8549,131.3236,132.3085,0.8984,0.8932,0.9044,0.5824,0.579,0.5864,0.3745,0.3725,0.3769,MARCS
1455.1081077266551,132.9977354036338,2.2141835052158267,1636148068921376768,Gaia DR3 6199788594611675520,6199788594611675520,737493264,2016.0,229.17372107193205,0.03915547,-36.79133679751765,0.03244336,7.518925017520844,0.04573478,164.40277,161.07726,-151.9824505257523,0.048928905,-53.3593210010509,0.04011349,-0.0550651,-0.16767138,-0.2999135,-0.14954144,-0.29829487,-0.041088924,0.004175341,-0.24746579,0.26276457,-0.20363787,214,0,213,1,-1.5392545,184.29172,0.0,0.0,31,false,1.296487,,,,,,,,24,14,0.07141504,29,14,0,0.014825025,101.09622,0,0,0.9239279,0.24525173,0.23448291,0.28337416,0.7262326,-88.6137,26.751945,-15.66159,-32.069004,false,247,8957.547171859502,4.1270037,2170.4724,15.806894,24,1997.6049085782427,13.283203,150.38579,17.087269,27,10566.943176858706,12.117296,872.05457,14.688022,1.4026773,0,0,0,0,0,2.3992472,1.2803745,1.1188726,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,332.75711559416226,17.530177519507465,236.60651802095984,-17.965130046466065,false,false,0,true,false,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3518.7942,3515.7512,3521.8748,4.9096,4.9043,4.9136,-0.3463,-0.3657,-0.3347,132.6586,131.8237,133.492,0.5551,0.5453,0.5639,0.3697,0.363,0.3756,0.226,0.222,0.2295,MARCS
2971.209211029006,136.12755137614306,2.2548974483533426,1636148068921376768,Gaia DR3 6199327555638667136,6199327555638667136,327282280,2016.0,227.97714733473364,0.016678318,-37.437536636603205,0.011070483,7.346051478123144,0.015539118,472.7457,209.51903,-194.55525285681927,0.019015292,-77.75907964148843,0.014052999,0.15426198,-0.29355782,-0.4298429,-0.30690214,0.014194569,-0.3112252,0.079881005,-0.14652437,0.26212206,-0.009175347,208,208,206,2,1.6892841,345.67627,0.06972512,5.8434844,31,true,1.4579222,,,,,,,,24,14,0.027924927,29,13,0,0.014914258,56.831585,1,0,1.0837222,,,,,,,,,false,249,210668.20882096828,35.758533,5891.4106,12.378369,27,90707.97863538326,114.15359,794.61346,12.944428,29,171034.25212741355,73.31802,2332.7722,11.665188,1.2424382,0,0,0,0,0,1.2792406,0.5660591,0.7131815,-37.683945,0.7072043,1,11,4,9,25.735918,-0.5998125,0.7266383,799.70685,6.8137817,4500.0,4.0,0.0,111,10.998961,8.295747,6,11.385107,0.017662408,7,,NOT_AVAILABLE,331.54888980276536,17.508174882598947,235.8292469621897,-18.85063323118235,false,false,0,true,true,false,false,false,true,true,false,1.0478935E-13,5.2341757E-13,0.99972606,4577.585,4571.9395,4584.244,4.5815,4.5792,4.5837,-0.1975,-0.2063,-0.1869,135.9253,135.58,136.3912,0.051,0.0443,0.0591,0.0394,0.0342,0.0456,0.0208,0.018,0.0241,MARCS
2370.5302501598735,136.66425464795242,2.2817910363948988,1636148068921376768,Gaia DR3 6007195767068684544,6007195767068684544,427832191,2016.0,228.9324476575627,0.054305438,-37.8128570692691,0.0454471,7.317202311431057,0.06324558,115.695076,28.860529,-17.535913729890748,0.060442936,-22.922083556433545,0.055423945,-0.05735888,-0.36164543,-0.030721737,-0.15793443,-0.15513435,-0.109660655,0.29633003,-0.09828195,0.12663475,-0.15555398,199,0,198,1,3.2971787,312.51483,0.2521424,4.4192386,31,false,1.2190424,,,,,,,,23,15,0.088148564,27,10,0,0.038506426,90.46808,0,3,1.1706113,0.22951122,0.2006116,0.25214532,0.7080975,-101.29535,9.93137,-10.314774,-31.546011,false,217,8057.674356412572,15.819767,509.34216,15.921843,24,936.7288004786699,14.329593,65.37023,17.909508,25,11347.245955250772,47.569275,238.54149,14.610669,1.5245062,0,0,0,0,0,3.2988386,1.9876652,1.3111734,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,332.00132656018917,16.7826270990617,236.70801622243962,-19.00005445119394,false,false,0,true,false,false,true,false,true,true,false,1.02288166E-13,5.614641E-13,0.9999737,3318.164,3313.2803,3322.7615,4.5994,4.5985,4.5999,0.3648,0.3569,0.3724,144.757,144.1584,145.3678,1.2724,1.2559,1.2879,0.7749,0.7648,0.7845,0.5634,0.5564,0.5699,MARCS
3049.5878171530057,133.56738440632236,2.4482357160559287,1636148068921376768,Gaia DR3 6199255915589605376,6199255915589605376,18267721,2016.0,228.34983541125095,0.061228085,-37.85426192609102,0.045584884,7.486857696920397,0.0638798,117.20226,32.46567,-21.995657934854076,0.078847796,-23.879087729157632,0.059628107,0.071066946,-0.20946081,-0.19942017,-0.18340886,-0.1316462,-0.14004542,0.116936535,-0.12784588,0.13819364,0.026012719,219,0,219,0,-1.7986805,206.81801,0.0,0.0,31,false,1.2145036,,,,,,,,25,15,0.11036696,29,13,0,0.037591618,15.02848,0,0,0.9128184,0.1471448,0.23967807,0.20627941,0.71773064,-109.85811,8.599709,-17.80942,-33.23444,false,250,4056.4110209376777,4.756244,852.8601,16.667011,27,465.94161561823796,9.652654,48.270832,18.667713,27,5766.734863909312,16.960844,340.00284,15.345571,1.5365002,0,0,0,1,0,3.3221426,2.000702,1.3214407,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.57423550407395,16.998122195060056,236.25250827033295,-19.167803263660968,false,false,0,true,false,false,false,false,true,true,false,1.02191605E-13,9.175916E-13,0.99998325,3234.189,3230.6914,3237.941,4.8204,4.8188,4.8227,0.397,0.3872,0.4039,139.2137,138.3877,139.9184,1.0824,1.0653,1.1055,0.6546,0.6441,0.6688,0.4797,0.4725,0.4895,MARCS
