dist_arcsec,z_pc,dist_to_as205,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,142.14479949982126,0.004799500139941887,1636148068921376768,Gaia DR3 6245891976152406016,6245891976152406016,241525795,2016.0,242.88040581259713,0.113771036,-18.640904691953025,0.09027684,7.035079746278424,0.13933946,50.48878,24.68445,-9.017633057174226,0.18438642,-22.978346341211417,0.1520734,-0.5598375,-0.07647662,0.21248926,-0.21280655,-0.26520878,-0.35625628,0.49716547,0.41858596,-0.46438444,-0.6839711,173,61,170,3,12.272349,5733.5723,0.6684504,270.70206,95,false,,1.2260383,0.018241834,-0.09300582,0.098891765,-0.18167607,-0.26064438,0.18307817,21,10,0.3123606,24,7,6,0.5155031,27.963795,8,18,1.7467473,,,,,,,,,false,151,94880.47338813936,2117.4155,44.809566,13.244425,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.1876230199712,23.333215084735322,244.38506788542426,2.419233242222693,false,false,0,false,false,false,false,false,false,true,false,3.7751594E-10,3.2784258E-9,0.9999953,,,,,,,,,,,,,,,,,,,,,,
1016.5088727927813,142.0961922980519,0.7017507125764887,1636148068921376768,Gaia DR3 6245874761925399808,6245874761925399808,163530312,2016.0,243.1059395516268,0.6931664,-18.825594488684867,0.4686588,7.037486253695411,0.8543604,8.23714,5.847894,-2.8826395747623494,0.93149656,5.0880503786287825,0.6321557,-0.17664783,0.0057441946,-0.1626256,-0.05331908,-0.21247023,0.10970487,0.13260089,-0.43239865,0.13414118,-0.054988123,263,0,262,1,62.5084,7762.0913,5.541466,204.94864,95,false,,1.1339945,0.15080161,0.036808766,-0.11157885,-0.11223746,-0.033615395,-0.056573227,30,16,1.3283478,34,9,0,0.32504907,114.81684,30,0,4.788084,0.10442778,0.42669606,0.16842169,0.38610473,-104.972565,7.554659,-14.027652,-35.124687,false,228,712.302715225448,3.4656081,205.53468,18.555706,30,343.64442173201485,8.094741,42.4528,18.998268,32,1115.1345905979638,11.714693,95.19111,17.129578,2.0479763,0,30,0,32,0,1.8686905,0.4425621,1.4261284,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.1937806091641,23.050908241929726,244.62872744523557,2.276198756044994,false,false,0,false,false,false,false,false,false,false,false,1.0228496E-13,7.90638E-6,0.999967,,,,,,,,,,,,,,,,,,,,,,
656.7772100768509,141.38349829125917,0.8809348507405046,1636148068921376768,Gaia DR3 6248888282779703168,6248888282779703168,194346392,2016.0,242.69314556096697,0.06641237,-18.68342275235873,0.045283366,7.072961216024908,0.073761545,95.88955,26.392834,-9.480109628637807,0.09029172,-24.63146751167282,0.06705287,-0.17182454,0.077421516,-0.104172386,-0.17166439,-0.16728292,-0.09060134,0.25683182,-0.220764,0.009780966,-0.08689413,259,0,257,2,3.110326,474.6417,0.38175902,9.146979,31,false,1.1913037,,,,,,,,30,16,0.1262415,32,9,0,0.076353416,23.664629,1,0,1.1403142,0.12210888,0.39913312,0.15842211,0.44970667,-44.382374,6.3883915,-20.821041,-34.02967,false,260,6211.002201759539,13.445529,461.9381,16.204462,29,524.6055414585702,9.630453,54.47361,18.53896,27,9484.696492792948,74.23419,127.76722,14.805337,1.6115438,0,1,0,0,0,3.7336226,2.3344975,1.3991251,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,355.0236672695119,23.436350470205856,244.21821527917615,2.345125386525077,false,false,0,false,false,false,true,false,false,true,false,1.0202795E-13,5.4559794E-11,0.99999946,3367.8228,3361.991,3372.9092,4.5405,4.5325,4.5476,0.446,0.4357,0.4538,135.0903,133.9332,136.3539,2.5411,2.5161,2.5619,1.5092,1.4937,1.522,1.1005,1.0909,1.1085,MARCS
1204.0216773468976,141.78172515530562,0.9027955076281378,1636148068921376768,Gaia DR3 6248914155662750336,6248914155662750336,1687512277,2016.0,242.6288321878556,0.037188035,-18.40647814384785,0.028517896,7.053095163742822,0.04183828,168.57996,25.025972,-8.946259387268558,0.05024491,-23.372285406925535,0.040885527,-0.4604598,-0.03881072,0.1624267,-0.3934045,-0.232607,-0.28668174,0.5659387,-0.22451586,-0.10294106,-0.3869911,236,0,236,0,2.3321774,358.09848,0.14901328,4.479956,31,false,1.220968,,,,,,,,27,14,0.07802848,29,6,0,0.030109739,15.372279,0,0,1.1089479,0.19435683,0.4845105,0.26940918,0.32089671,-111.252716,18.289951,-22.953058,-37.555553,false,250,19858.80094478799,24.180758,821.26465,14.942484,25,2409.6387309359175,20.60954,116.9186,16.883663,27,27921.109728957654,135.67632,205.79207,13.633064,1.5273203,0,0,0,1,0,3.250599,1.9411793,1.3094196,-7.18004,7.9245825,2,11,1,10,8.482835,,,866.77563,,3800.0,4.5,0.25,111,,,,12.964267,0.053600527,11,,VARIABLE,355.2030761772774,23.667365178665538,244.10752628565714,2.6062516913766687,false,false,0,true,true,false,true,false,false,true,false,1.0211793E-13,5.169217E-13,0.9999905,3510.0447,3507.9468,3512.487,4.004,4.0017,4.0072,-0.4331,-0.4437,-0.4229,140.9836,140.1759,141.9086,2.7394,2.7309,2.7472,1.7182,1.7127,1.7233,1.0936,1.0906,1.0963,MARCS
1271.8795745607827,143.0352288110515,1.2547790784027906,1636148068921376768,Gaia DR3 6245870707476259328,6245870707476259328,1374965203,2016.0,243.16198934228916,0.13857014,-18.872701656173753,0.08204334,6.991284652824883,0.14955482,46.747303,94.94213,-84.96060699181075,0.18196696,-42.37574455267539,0.11534263,-0.17521015,0.02688407,-0.3966557,-0.037159752,0.004894284,0.0140351,0.044542827,-0.33691657,-0.039407752,-0.057004265,257,0,256,1,2.40744,332.2829,0.42441678,2.1228979,31,false,1.2336165,,,,,,,,29,14,0.26197198,32,12,0,0.020153813,49.72742,0,0,1.1079767,0.085921854,0.42620566,0.10296527,0.41547474,-146.9861,11.5784445,-17.636902,-36.5448,false,271,1454.0109479267833,1.9381061,750.2226,17.780947,26,169.0838432257002,10.113317,16.718931,19.768288,27,2064.9802740613677,11.614524,177.79294,16.460606,1.5364836,0,1,0,2,0,3.307682,1.9873409,1.3203411,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.194244297039,22.97996765718019,244.68942760933547,2.2394025960115784,false,false,0,false,false,false,false,false,true,true,false,1.02103974E-13,5.1000426E-13,0.99999195,3341.2217,3331.035,3356.1675,4.9354,4.9257,4.9444,-0.1655,-0.1924,-0.1422,150.4369,147.0832,153.469,2.4219,2.3635,2.5014,1.4882,1.4509,1.539,0.9744,0.9531,1.003,MARCS
1611.7403354136752,143.04451638968843,1.4351266028152616,1636148068921376768,Gaia DR3 6245770063505264256,6245770063505264256,753332685,2016.0,242.78706376750145,0.07320648,-19.07981030010592,0.05295589,6.990830723463416,0.08154476,85.72998,23.200727,-9.260329747023178,0.09291417,-21.272518636166776,0.07793069,-0.41099516,0.08946555,-0.079019904,-0.2524977,-0.26472756,-0.16541606,0.44135132,-0.06843599,-0.20372622,-0.31980187,228,228,228,0,44.167076,9408.347,0.53342646,405.0655,31,false,1.3576022,,,,,,,,26,14,0.13943501,30,8,0,0.04272622,16.667124,0,0,3.7023923,,,,,,,,,false,242,597113.0733077005,1177.7019,507.01547,11.247226,30,183575.73218821755,1277.6633,143.68083,12.179004,30,610108.6638088725,2912.1348,209.50565,10.284377,1.3292029,0,1,0,1,0,1.8946266,0.93177795,0.96284866,-7.3314457,2.189501,1,16,2,13,77.93925,12.339074,0.0,750.978,22.621483,4500.0,4.0,0.0,222,,,,9.859625,0.010044369,14,86.28857,VARIABLE,354.7689739837764,23.104271854579753,244.37797396769005,1.971583715987943,false,false,1,true,true,true,true,false,true,true,false,1.02195494E-13,5.1046136E-13,0.99998283,5704.4673,5530.817,5779.9873,3.8505,3.7689,3.8866,-0.6069,-0.7265,-0.5226,145.8533,142.5084,151.6897,2.6609,2.5473,2.7087,2.0411,1.9464,2.0815,1.1251,1.0736,1.147,MARCS
1773.8338185423127,143.11285553558213,1.5655234462867165,1636148068921376768,Gaia DR3 6248903916460705024,6248903916460705024,1043240578,2016.0,242.36043489462824,0.06757947,-18.635433738736122,0.043761693,6.987492467099646,0.075001195,93.16508,26.122116,-9.233351578539454,0.08940873,-24.43583753067032,0.06453359,-0.059100054,-0.14324927,-0.15101185,-0.06011326,-0.103465326,-0.05720185,0.20064986,-0.14763694,-0.17405543,-0.030135691,253,0,253,0,1.3368605,367.62274,0.307045,4.537269,31,false,1.1955361,,,,,,,,29,16,0.12446061,33,9,0,0.023693543,79.969475,1,0,1.059253,0.18579601,0.41339946,0.10382304,0.46293014,-147.996,5.178074,-26.156425,-33.952995,false,279,4560.240982678814,7.9557276,573.2023,16.539898,31,444.74979175808437,13.007162,34.192684,18.718252,31,6921.770314451567,23.923632,289.32773,15.147352,1.6153796,0,1,0,0,0,3.5709,2.1783543,1.3925457,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.8311726407364,23.701941093396126,243.89927535057427,2.3344040842655214,false,false,0,true,false,false,true,false,false,true,false,1.02045285E-13,5.4162046E-13,0.99999774,,,,,,,,,,,,,,,,,,,,,,
1744.5724548404555,141.05201962626944,1.6180042790213671,1636148068921376768,Gaia DR3 6245786388677792128,6245786388677792128,1139786282,2016.0,242.50872244315383,0.2777685,-18.974147869856107,0.18549886,7.089582996752502,0.33736593,21.01452,79.22522,-45.428194614515064,0.4665752,-64.90696569088374,0.33343023,-0.04726347,-0.13316077,-0.02446557,-0.008497848,-0.28756237,-0.13221794,0.42078945,0.0037261273,-0.43353215,-0.17824408,268,0,267,1,0.5889255,308.83868,0.76536465,1.4418999,95,false,,1.2161719,0.059703715,-0.17060883,0.095004,0.14293326,-0.17759497,-0.01904995,31,14,0.65624857,37,10,0,0.056043003,94.89255,0,0,1.0245992,0.24577266,0.4421173,0.17438285,0.39113814,-143.06905,12.725714,-27.466423,-35.782394,false,301,421.852061327152,1.208836,348.9738,19.124466,26,46.611540904535744,7.26754,6.4136615,21.167309,32,628.3695062996057,6.3710637,98.62866,17.752357,1.6000421,0,1,0,1,0,3.4149513,2.0428429,1.3721085,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.66130747548976,23.370009477934296,244.0997850190773,2.027344224851831,false,false,0,false,false,false,false,false,false,false,false,1.0206453E-13,5.0980775E-13,0.9999958,,,,,,,,,,,,,,,,,,,,,,
2035.842306352823,143.14803109770136,1.7315528011313135,1636148068921376768,Gaia DR3 6248967653775484672,6248967653775484672,1374659015,2016.0,242.53133916249124,0.093862176,-18.182524990146902,0.06848948,6.9857754405122074,0.1026801,68.03436,25.368002,-9.094889274069695,0.1360708,-23.68160714683731,0.10023956,-0.14193438,0.030352363,0.13533041,0.024936534,-0.0763223,0.031095998,0.26274028,0.083682045,0.13157237,0.079744644,227,0,227,0,1.7142035,496.6309,0.5326872,9.41644,95,false,,1.1659615,0.020573597,0.11578914,0.09500763,-0.08501606,-0.17107624,-0.05408889,26,15,0.18948627,28,7,0,0.004580236,61.492256,0,0,1.0810862,0.11173864,0.35880443,0.14960583,0.5199673,-135.29587,11.7533655,-37.887226,-35.662853,false,243,3462.120688934845,6.7694883,511.43018,16.839012,25,194.071430839923,11.733092,16.540518,19.618639,26,5676.8054620547455,31.804,178.49344,15.362636,1.6957458,0,0,0,0,0,4.2560034,2.7796268,1.4763765,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,355.3168317508997,23.886194957453117,243.97531362644196,2.80943185897342,false,false,0,false,false,false,true,false,false,true,false,1.0203345E-13,5.0965655E-13,0.9999989,,,,,,,,,,,,,,,,,,,,,,
2753.4086468434407,141.85521063869516,1.916771792253075,1636148068921376768,Gaia DR3 6245758827871591680,6245758827871591680,1274591130,2016.0,242.5225172719049,0.20319149,-19.326794919913684,0.121230274,7.049441437487956,0.2050296,34.382553,25.75843,-7.958616668344992,0.26699418,-24.49810522402202,0.18131603,-0.02607194,-0.03451323,-0.33263788,0.032044243,-0.041073356,0.039876875,0.09344892,-0.15703958,-0.059303213,-5.5391836E-4,280,0,280,0,3.9000213,494.45566,1.0201312,6.5350175,95,false,,1.1286027,0.040597048,0.029851705,0.016454522,-0.020005764,-0.043921452,-0.06622723,32,16,0.37793368,35,11,0,0.1586483,98.257286,0,0,1.1698623,0.06653225,0.4224219,0.09698099,0.4046751,-123.68707,6.776166,-15.331199,-33.397236,false,307,791.6020015845959,5.657246,139.9271,18.4411,26,43.07222557541491,4.758492,9.051655,21.25305,32,1354.6020449390012,25.33317,53.471478,16.918365,1.7656275,0,1,0,0,0,4.3346844,2.8119507,1.5227337,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.3875252850537,23.122522802754766,244.17740735848264,1.6830901547835073,false,false,0,false,false,false,true,false,true,false,false,1.0203155E-13,5.096427E-13,0.9999991,2635.3909,2622.998,2647.3306,4.4669,4.4354,4.4948,0.7887,0.7715,0.7973,145.8477,140.765,151.4834,0.9683,0.8516,1.0749,0.5215,0.4584,0.58,0.4734,0.4188,0.5231,MARCS
1947.0447555465166,140.73337325925996,1.939336465954052,1636148068921376768,Gaia DR3 6245905067214867968,6245905067214867968,1291278148,2016.0,243.44787989708468,0.025598569,-18.58354147156306,0.015680622,7.105635122934155,0.02750596,258.33075,24.919107,-11.281823266932264,0.032966394,-22.218964319181275,0.022840241,-0.08105349,-0.09851773,-0.34703973,0.06737455,-0.24278173,0.061034214,0.08637205,-0.18098395,-0.1423985,-0.16726068,262,0,262,0,2.9815955,340.57733,0.08366492,2.3014526,31,false,1.2434236,,,,,,,,31,15,0.04733953,33,12,0,0.0843595,11.423097,0,0,1.1330019,0.12378483,0.42103904,0.18746452,0.39802852,-109.15476,7.772187,-11.990407,-35.06669,false,263,29190.84235937896,73.67764,396.19675,14.52425,31,4448.880619541798,55.296127,80.45556,16.217915,31,38689.65286142195,249.77893,154.89558,13.278909,1.4778105,0,0,0,0,0,2.9390059,1.6936646,1.2453413,-38.760582,3.5281227,2,11,5,9,9.2129135,,,701.11066,,3600.0,3.0,-0.25,111,,,,12.64185,0.114247926,6,,VARIABLE,355.6243973069843,22.97095303892386,244.9042866959428,2.572325816105757,false,false,0,true,true,false,true,false,false,true,false,1.0319298E-13,5.1938504E-13,0.9998841,3558.2554,3556.6187,3559.9866,4.0019,4.0005,4.0043,-0.5967,-0.5991,-0.5923,139.7809,139.4169,140.119,2.1532,2.1462,2.1594,1.387,1.3824,1.3912,0.8546,0.852,0.8567,MARCS
2786.921380062565,142.5638208104796,1.9694955058010208,1636148068921376768,Gaia DR3 6245700145736963072,6245700145736963072,1446015207,2016.0,243.07684299644916,0.08643355,-19.39244332195662,0.06461337,7.0144023519780125,0.09325414,75.21813,25.367702,-7.551645248907277,0.11525082,-24.21761775727526,0.09626202,-0.29328054,-0.017653355,0.01765116,-0.34325004,-0.25789434,-0.25678602,0.4713883,-0.13708209,-0.06109574,-0.2680643,262,0,262,0,1.4608883,381.43085,0.34028554,3.4925566,31,false,1.1882446,,,,,,,,30,15,0.17149885,32,9,0,0.03286034,11.769154,0,0,1.0637999,0.17305668,0.41846904,0.25180274,0.38863403,-82.62992,11.992157,-19.609587,-34.470615,false,276,3140.4729665018326,4.553425,689.6947,16.94488,29,208.56566220257304,8.78395,23.74395,19.540436,30,4985.4369102708315,20.82311,239.41846,15.503637,1.6538918,0,0,0,0,0,4.0367985,2.5955563,1.4412422,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.7170195551629,22.69159065266317,244.70383700341284,1.7136697285454527,false,false,0,true,false,false,true,false,false,true,false,1.0203731E-13,5.0987806E-13,0.9999985,,,,,,,,,,,,,,,,,,,,,,
2732.536327418739,141.24725926856445,2.0785726825995945,1636148068921376768,Gaia DR3 6245700626773300096,6245700626773300096,777589403,2016.0,243.12587403243046,0.059056584,-19.36358922870588,0.04352362,7.0797833896275595,0.063933134,110.737305,25.632952,-9.120365658693846,0.078152366,-23.95552442588342,0.064820476,-0.28168398,0.0052761673,-0.01694345,-0.3449315,-0.2499222,-0.27734005,0.4602893,-0.12199181,-0.14901237,-0.26703182,289,0,289,0,1.8392072,491.679,0.3147463,7.323126,31,false,1.1910623,,,,,,,,33,15,0.11592511,36,11,0,0.01747672,7.5208206,1,0,1.0769523,0.15212905,0.41553685,0.20911892,0.41720983,-92.86971,12.843001,-19.35941,-35.115704,false,316,6924.010585932267,5.6578517,1223.788,16.086473,34,548.9312100258396,8.718389,62.962463,18.489748,32,10673.758897550706,30.96105,344.74796,14.677102,1.6208366,0,0,0,1,0,3.812646,2.4032745,1.4093714,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.77384342624555,22.676650242086332,244.74415808037648,1.7503798688897372,false,false,0,true,false,false,true,false,false,true,false,1.02037506E-13,5.5938233E-11,0.9999985,,,,,,,,,,,,,,,,,,,,,,
2979.072941655927,141.70827057149117,2.0947559557859603,1636148068921376768,Gaia DR3 6245697981070158080,6245697981070158080,1551904596,2016.0,242.99885595280662,0.1795203,-19.460815946757542,0.10313258,7.0567511406859245,0.2188771,32.2407,29.167084,-7.441138941517488,0.24905948,-28.201919053187385,0.16486752,-0.42291126,0.34008974,-0.30812263,0.04244732,-0.050875403,0.111057214,0.25944978,-0.37060872,0.35591403,-0.16738355,168,168,163,5,-0.46465036,22422.852,0.9558346,1032.2174,31,false,1.745603,,,,,,,,19,10,0.36073676,20,7,5,0.07756601,176.8579,4,0,0.9718851,,,,,,,,,false,163,3.650970270020869E8,637409.4,572.78265,4.2813463,19,3.363921863329503E8,3694383.5,91.05502,4.0214276,20,2.0768814737781432E8,4001502.8,51.90254,3.9543662,1.4902349,0,19,0,20,0,0.067061424,-0.2599187,0.3269801,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.6085694401044,22.700164670485933,244.64380781517835,1.633149167446833,false,false,0,false,false,false,false,false,true,true,false,1.7387396E-8,1.0571367E-8,0.99995506,13405.724,12856.0205,14302.037,3.4848,3.4455,3.5272,0.5738,-0.0177,0.7655,150.196,145.1501,155.2918,0.6666,0.6456,0.6895,0.646,0.6247,0.6693,0.3484,0.3365,0.3612,A
2088.5686948394136,140.53780300705327,2.1482886209417966,1636148068921376768,Gaia DR3 6245816281651272192,6245816281651272192,1713291248,2016.0,243.2925918007033,0.13730852,-19.07036074977797,0.091788165,7.115523215841166,0.15423381,46.13465,26.834967,-6.118816266993289,0.16811396,-26.128059548128796,0.12467218,-0.16456991,-0.36511305,0.052891053,-0.06045316,-0.050794967,0.080832765,0.2190898,-0.19234572,0.14578785,0.043805644,226,9,221,5,18.349855,6784.2617,1.0395519,303.8029,95,false,,1.189712,0.028199708,0.120684974,-0.09898687,-0.053630088,-0.19618455,-0.10022314,26,15,0.23414195,30,30,0,0.0152432695,74.76092,100,3,2.0028439,,,,,,,,,false,235,31354.474093872246,33.879555,925.4689,14.446618,27,7813.056793803393,52.272312,149.46835,15.60649,27,74101.9132624173,159.11282,465.7193,12.573322,2.6125448,0,27,0,27,0,3.0331678,1.159872,1.8732958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.1242440926966,22.75599594097432,244.84648649754712,2.067092673737801,false,false,0,true,true,false,false,false,false,true,false,1.0679834E-13,5.3345235E-13,0.99952716,,,,,,,,,,,,,,,,,,,,,,
974.6753054370076,144.21766846406422,2.185046954110647,1636148068921376768,Gaia DR3 6245872867845742080,6245872867845742080,185335653,2016.0,243.00963395303867,1.723583,-18.882419757050556,1.1618896,6.933963158953561,2.1351266,3.2475653,6.9323907,-5.460587013362147,2.3792038,-4.2708344760303145,2.109372,-0.22558716,-0.32354167,0.014525457,-0.16105242,-0.2983925,-0.45884085,0.7072499,-0.057410315,-0.2550461,-0.638019,142,0,141,1,1.594863,168.80855,3.0123322,1.3638483,95,false,,1.6497766,0.27809572,-0.0050902274,-0.043428488,0.02302843,-0.07743886,-0.097900316,16,11,4.06061,16,4,0,0.100091405,93.378105,0,0,1.0960671,0.2731961,0.5593745,0.35259876,0.13009806,-122.23167,15.507949,-14.939382,-37.904648,false,0,,,,,0,,,,,13,128.78231538341072,5.551744,23.196732,19.473255,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.0816001444185,23.08061564901306,244.54927253898157,2.2038671015805607,false,false,0,false,false,false,false,false,false,false,false,6.737002E-4,1.557438E-4,0.9991653,,,,,,,,,,,,,,,,,,,,,,
3329.736049668247,142.3400458888686,2.3048551821553778,1636148068921376768,Gaia DR3 6245507452026972800,6245507452026972800,1206468409,2016.0,243.2627179147123,0.10403485,-19.492331355516775,0.070921384,7.025429799149749,0.11221266,62.608173,27.410097,-8.332826000917878,0.13306265,-26.11278231090859,0.10014791,-0.15785962,-0.15029779,0.00291894,-0.22380395,-0.06904354,-0.17007272,0.33121848,-0.12123711,-0.014389141,-0.06858829,258,0,257,1,1.1804192,350.92966,0.39328375,2.7744434,31,false,1.1868701,,,,,,,,29,16,0.18539384,33,11,0,0.02159553,103.9256,0,0,1.0516927,0.1770667,0.40234447,0.106762595,0.47210282,-149.29668,6.0165834,-28.060204,-34.894535,false,288,2121.3689266933757,2.9847221,710.7425,17.370827,30,136.07697329753313,10.327122,13.176661,20.00408,28,3366.3592854351978,16.591684,202.89436,15.929995,1.6510265,0,0,0,0,0,4.074085,2.633253,1.4408321,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.76408219659305,22.494585060914265,244.89428532729008,1.646887952426363,false,false,0,false,false,false,false,false,false,true,false,1.0203363E-13,5.0992977E-13,0.9999989,,,,,,,,,,,,,,,,,,,,,,
2304.423086035616,140.3251160908414,2.4048610315661065,1636148068921376768,Gaia DR3 6248954493996094848,6248954493996094848,857690935,2016.0,242.8863335913643,0.12229592,-18.000811903160134,0.08212378,7.126308018534874,0.12903398,55.228146,66.89374,-49.49132152722714,0.16479678,-45.0042415286887,0.12483915,-0.2336146,-0.19825125,-0.3033033,0.18490183,-0.08988355,0.16094604,-0.09383868,0.06165042,-0.055835307,-0.26504114,252,252,252,0,97.31989,29901.623,1.0096933,1278.5714,31,false,1.5397671,,,,,,,,29,15,0.24154049,33,11,1,0.061478224,96.87601,0,0,7.7558184,,,,,,,,,false,283,4270646.208261618,758.1828,5632.7393,9.111133,31,2216919.731802853,1019.4156,2174.6968,9.474167,31,2986390.374811335,1005.261,2970.7612,8.560029,1.2183894,0,0,0,0,0,0.91413784,0.36303425,0.5511036,-17.929008,0.21861313,1,8,2,8,123.43031,-0.069185086,0.36151272,722.3429,0.9606056,6250.0,4.0,-0.5,444,,,,8.338701,0.008532647,4,,NOT_AVAILABLE,355.7111684488781,23.756762184308425,244.2742881805296,3.049714294439822,false,false,0,true,true,false,false,false,false,true,false,1.02586817E-13,5.1241596E-13,0.9999442,,,,,,,,,,,,,,,,,,,,,,
2979.8870586827397,140.8450830755044,2.4197337630922298,1636148068921376768,Gaia DR3 6249316267680853248,6249316267680853248,330744636,2016.0,243.47043817073558,0.06858063,-18.031409312884396,0.046982612,7.099999362163881,0.07509261,94.549904,104.38299,-104.24014174825791,0.09034234,5.458972246183425,0.07055565,-0.28826582,0.021768223,-0.013072334,-0.29078615,-0.22932017,-0.21572413,0.43187064,-0.08637285,-0.073076196,-0.23105079,245,0,243,2,3.121618,328.6383,0.24462757,3.1117637,31,false,1.2514905,,,,,,,,28,15,0.13035114,32,8,0,0.029017339,7.7015204,0,0,1.1449732,0.13355684,0.4551023,0.23270912,0.32471445,-78.39966,11.317473,-21.284153,-35.211506,false,269,5051.4796323625815,3.475455,1453.4729,16.42882,30,829.103799108205,11.359701,72.98641,18.04202,28,6621.168599726889,19.89853,332.74664,15.195559,1.4748694,0,30,0,28,0,2.8464622,1.6132011,1.2332611,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,356.0889646358921,23.321429506490112,244.82700764810318,3.119455871402811,false,false,0,true,false,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3495.4534,3491.2593,3500.5193,4.8455,4.84,4.8522,-0.2197,-0.2323,-0.2056,141.7205,140.2624,143.1852,1.595,1.5772,1.618,1.0268,1.015,1.0419,0.6415,0.6349,0.6501,MARCS
