dist_arcsec,z_pc,dist_to_dz_cha,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,100.58119465947348,0.0011946597121487536,1636148068921376768,Gaia DR3 5200035927402217088,5200035927402217088,296701267,2016.0,177.38175429054363,0.017337227,-78.85031295916292,0.016773492,9.94221636942759,0.019941567,498.56744,42.217865,-42.027768665365876,0.02485768,-4.001860629689432,0.021532772,0.086961284,-0.064648494,-0.04252952,0.05834441,-0.12426479,0.04365431,0.08047513,0.2985713,0.18267126,0.19072735,307,307,306,1,11.62367,1412.3994,0.18277949,42.846165,31,true,1.3268754,,,,,,,,35,24,0.036093015,42,13,0,0.03019982,100.751305,0,0,1.5081141,,,,,,,,,false,347,312433.7852701205,1285.8503,242.97835,11.950472,37,83559.59129488881,1331.5487,62.75369,13.033551,37,347194.69210782927,3850.839,90.16079,10.896462,1.3787059,0,0,0,0,0,2.1370888,1.0830793,1.0540094,14.55814,1.5994422,1,16,4,15,56.851486,2.5950437,0.04927049,904.05524,12.444903,3800.0,3.5,0.0,111,,,,10.408763,0.033004187,12,60.649563,NOT_AVAILABLE,299.8491072800628,-16.350884251972083,243.18497627021853,-64.64591086850301,false,false,0,true,true,true,false,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3869.5955,3861.8452,3876.0652,4.0245,4.0205,4.0302,0.1141,0.0947,0.1315,100.6556,100.055,100.9652,0.7124,0.7005,0.7232,0.492,0.4836,0.4996,0.2863,0.2814,0.2906,MARCS
626.5826450721504,100.86285158754028,0.4166782774601074,1636148068921376768,Gaia DR3 5200085474144432384,5200085474144432384,125999327,2016.0,176.94952379181805,0.019621782,-78.69795298942644,0.01913717,9.914452985022796,0.02100382,472.03094,41.441093,-41.265714985253766,0.024846043,-3.808549002028641,0.028418615,0.08061504,-0.12318911,-0.33732665,-0.06460727,0.027032379,-0.043583535,-0.23876324,0.21641445,0.06906364,0.21019432,329,329,329,0,16.507969,2485.0022,0.21063185,60.222534,31,true,1.2706671,,,,,,,,38,26,0.041743856,43,16,0,0.011650496,120.82813,0,0,1.7129804,,,,,,,,,false,361,218039.05833833717,180.07938,1210.7942,12.341031,41,41364.2769011792,145.01561,285.24017,13.796979,41,274225.96132790396,461.91016,593.67816,11.152624,1.4474024,0,0,0,0,0,2.6443548,1.4559479,1.188407,18.516209,3.4033904,1,20,4,19,50.991043,15.345398,0.0,904.1294,57.450996,3500.0,4.5,0.0,101,,,,10.609132,0.0100092925,16,,NOT_AVAILABLE,299.72443569553155,-16.22449894751412,242.7814378050587,-64.6673014996013,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1803.060510023595,100.37268183896413,0.9024453639729646,1636148068921376768,Gaia DR3 5200056891140078976,5200056891140078976,403850613,2016.0,175.32236215381894,0.056539483,-79.16119345139992,0.05330182,9.96287019215427,0.062041353,160.58435,270.56177,-266.4409771869649,0.07569235,47.04120211290125,0.07073219,0.022546321,-0.22459969,-0.25739315,-0.061120916,0.0094454875,-0.01634819,-0.2533619,0.23523526,0.19689448,0.09918536,356,0,356,0,1.2628165,412.21393,0.10699732,0.3218241,31,false,1.2391557,,,,,,,,41,27,0.10952752,46,16,0,0.0069877096,137.5389,2,0,1.0470741,0.103749365,0.040454946,0.08641092,0.11734935,-172.61241,-25.003216,-43.24382,3.4701345,false,393,2481.8374425121388,1.9203522,1292.3866,17.200434,23,368.4415292134641,15.107493,24.387999,18.92262,21,3570.6809463368695,30.434702,117.322685,15.866018,1.5871799,0,0,0,1,0,3.0566025,1.722187,1.3344154,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,299.5394683411138,-16.754315668780315,243.5427951156419,-65.12318142763361,false,false,0,true,false,false,false,false,true,true,false,1.04659106E-13,5.22767E-13,0.999739,3188.478,3183.649,3194.007,5.0486,5.0458,5.0513,-0.3033,-0.3108,-0.2956,103.4213,102.8453,104.0487,0.8659,0.8318,0.8997,0.5332,0.5118,0.5546,0.3632,0.3494,0.3769,MARCS
2097.7507281504663,100.31885288408212,1.0544340402169559,1636148068921376768,Gaia DR3 5788345399261714816,5788345399261714816,755786891,2016.0,180.33156214849154,0.026878707,-78.98494818750245,0.025933832,9.968216055615134,0.031127242,320.2409,42.435493,-42.10225723439991,0.03325238,-5.307633382302046,0.03214917,-0.006019797,-0.21292815,-0.18264514,-0.0012414827,0.17160667,0.09267672,-0.08001226,0.2202569,0.25261772,0.120429255,360,0,358,2,5.5497694,750.6118,0.22331549,9.976182,31,false,1.2089645,,,,,,,,42,26,0.048793428,50,17,0,0.018378098,87.40648,0,0,1.2149711,0.055849455,0.07897105,0.04261511,0.09447026,-153.36186,-10.698496,-40.26019,1.9723752,false,420,16366.947285603526,12.587061,1300.2993,15.152448,40,1726.1494801336316,10.922322,158.03868,17.245846,42,23639.719743034482,45.567806,518.7812,13.813789,1.5498229,0,0,0,0,0,3.4320564,2.093398,1.3386583,29.308655,5.924224,2,20,4,16,8.589681,,,981.2044,,3200.0,4.0,0.0,111,,,,13.330785,0.09904347,18,,NOT_AVAILABLE,300.4563689762919,-16.354808231488956,243.98412416201498,-64.17641669314347,false,false,0,true,false,false,false,false,true,true,false,1.020934E-13,5.099546E-13,0.99999297,3314.1772,3292.5317,3318.8455,4.5685,4.5539,4.5732,0.4513,0.4337,0.4574,99.9152,99.5085,100.7369,1.4266,1.3721,1.443,0.8604,0.8266,0.8704,0.6374,0.6135,0.6443,MARCS
1805.2721361816969,99.49864748610482,1.3913697174645432,1636148068921376768,Gaia DR3 5200056891140078720,5200056891140078720,727147207,2016.0,175.31815247643559,0.020624211,-79.16116836254412,0.019244755,10.050387872253761,0.022708064,442.59116,267.9593,-263.84825630011534,0.028065138,46.75757711813262,0.025722047,0.018147916,-0.21021672,-0.25520942,-0.04283813,0.012855103,0.007181723,-0.16643894,0.22181219,0.216506,0.08792404,360,0,358,2,-0.035028744,357.55188,0.0,0.0,31,false,1.2827266,,,,,,,,42,27,0.040192906,47,16,0,0.00925586,132.33482,0,0,0.99773824,0.11839221,0.042317457,0.08894244,0.1317365,-171.59912,-15.301361,-44.533375,4.3378487,false,399,14612.465486565387,6.212026,2352.2866,15.275558,43,2970.56775831605,11.815308,251.41689,16.656443,40,17941.979849831572,25.279774,709.7366,14.113219,1.4311444,0,1,0,0,0,2.5432234,1.3808842,1.1623392,-21.485586,7.9197206,2,10,3,9,4.2644067,,,848.40753,,3400.0,3.5,-1.0,111,,,,13.667379,0.24380869,10,,NOT_AVAILABLE,299.5386673829448,-16.754513312652357,243.54210968636542,-65.12391909216171,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3447.2798,3445.6602,3448.94,4.8887,4.8831,4.8907,-0.1821,-0.1887,-0.178,99.5391,99.3216,99.7812,0.5728,0.567,0.5796,0.3749,0.3711,0.3794,0.2368,0.2344,0.2395,MARCS
1972.044924408029,101.64389903725333,1.437486540108829,1636148068921376768,Gaia DR3 5788551695132821376,5788551695132821376,838058948,2016.0,180.15713334932798,0.05927914,-78.75232716442945,0.058494728,9.838268794012828,0.071371764,137.84538,42.10094,-41.66398452234856,0.08019703,-6.049920922634536,0.07389779,0.048478864,-0.18286021,-0.26657173,-0.049757283,0.17068873,0.079898156,0.0073579135,0.37735507,0.2647409,0.21061094,366,0,366,0,2.84907,1274.1592,0.61481,25.87511,95,false,,1.1360049,0.017611349,0.088636614,-0.15702139,-0.11562785,-0.13455565,-0.0011248498,42,26,0.12135319,51,51,0,0.035074487,93.680466,0,0,1.107078,0.06770542,0.09783316,0.014820836,0.14979829,178.96977,-42.91044,39.86585,-1.4195008,false,432,5452.765038849256,9.693385,562.5243,16.345825,48,521.1261856281103,17.462667,29.842302,18.546185,46,8385.350369149939,31.678427,264.70224,14.939093,1.6333872,1,0,0,1,0,3.607092,2.2003593,1.4067326,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.3729661105019,-16.133822449365248,243.4659526433735,-64.1117633521325,false,false,0,true,false,false,false,false,true,true,false,1.0204325E-13,5.097369E-13,0.999998,2864.7883,2861.5393,2868.54,4.4306,4.4245,4.439,0.7998,0.7992,0.8,107.8662,106.7486,108.6219,0.6765,0.6574,0.7016,0.3831,0.3723,0.3975,0.3259,0.3169,0.3377,MARCS
3029.882126348786,100.19872552206512,1.5231248538861701,1636148068921376768,Gaia DR3 5836666564480769280,5836666564480769280,1402452501,2016.0,180.03787313983213,0.029007321,-78.1951076446867,0.026617527,9.980166861301909,0.032182537,310.11124,43.0367,-42.83493965858161,0.03868764,-4.16239504511094,0.03431238,-0.014523248,0.040481593,-0.15416147,0.09402193,-0.08602297,0.05505531,0.11014243,0.23854464,0.15483372,-0.023448192,344,344,344,0,13.338516,5361.0703,0.33330795,141.07266,95,false,,1.3198235,0.008118301,0.045482613,-0.06840988,-0.114046544,-0.08438243,-0.0148768285,39,27,0.054093942,47,16,0,0.084091745,41.403835,0,0,1.5535169,,,,,,,,,false,384,283650.02742302977,7116.6436,39.857277,12.055409,30,96028.50511253005,12522.3125,7.668592,12.882542,30,351190.3275641002,35275.566,9.955626,10.884039,1.576657,2,0,1,0,0,1.9985027,0.8271322,1.1713705,-0.68151456,16.598244,1,13,5,13,55.27406,34.357662,0.0,904.1294,158.75542,4750.0,3.0,-2.0,110,,,,10.234945,0.21970928,8,,NOT_AVAILABLE,300.23031960273516,-15.593236035551357,242.28918803098261,-63.89946963028986,false,false,0,true,true,false,false,false,false,true,false,1.0961169E-13,1.1742575E-9,0.99924886,,,,,,,,,,,,,,,,,,,,,,
1834.8184582612796,101.85758240772567,1.5629701028658176,1636148068921376768,Gaia DR3 5788550767418361088,5788550767418361088,993445809,2016.0,180.00369947810557,0.013699996,-78.80806642314394,0.012876736,9.817629442618228,0.015962321,615.05023,41.714905,-41.36362839822959,0.020264637,-5.402171100493211,0.017150339,0.05368816,-0.094789535,-0.23555052,-0.0020383785,0.13740367,0.07103313,-0.033506606,0.27360418,0.34240866,0.12928788,319,0,317,2,6.614967,522.1888,0.0780643,3.6566021,31,false,1.2440803,,,,,,,,37,25,0.029042685,46,14,0,0.011572768,67.292694,0,0,1.2750164,0.1407675,0.10643926,0.048001964,0.13189448,177.6552,-20.452848,27.244532,-4.027742,false,384,61473.790356715945,94.215225,652.48254,13.715642,42,9463.207042491666,70.54574,134.14285,15.398446,41,81892.40896665692,322.77692,253.7121,12.464787,1.4860905,0,0,0,0,0,2.9336596,1.6828041,1.2508554,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.3544376737492,-16.194497259979805,243.55437490106897,-64.16186665047408,false,false,0,true,true,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3436.3718,3434.418,3438.3984,4.234,4.2313,4.2367,0.1171,0.1138,0.1206,101.4763,101.2908,101.6663,1.0825,1.0785,1.087,0.6816,0.679,0.6846,0.4672,0.4655,0.4691,MARCS
3095.2307885196087,99.97417238980942,1.6221255579877596,1636148068921376768,Gaia DR3 5788542967753682048,5788542967753682048,1383941597,2016.0,181.7722490620488,0.22786693,-78.74155392796023,0.08928547,10.002583428256838,0.14183058,70.52487,39.516735,-39.45908719923639,0.28212836,-2.1337094475581173,0.12592901,0.059751675,-0.30383962,-0.541502,-0.050335992,-0.025778703,0.02805421,-0.15350233,0.10829426,0.36459607,-0.0034181066,193,193,193,0,49.285908,23948.8,1.0654715,1079.133,95,false,,1.3521444,0.030964505,0.062442362,-0.16197804,-0.043923456,0.0018114579,-0.15453966,22,14,0.4143166,26,10,8,0.13852043,173.13773,73,0,4.4311824,,,,,,,,,false,206,262371.45514194394,1220.8475,214.90927,12.140076,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.6928223202858,-16.06307430126641,243.74737551003832,-63.8216056628322,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
1936.5023564878281,101.96513622898519,1.6800462957588116,1636148068921376768,Gaia DR3 5199985216726016896,5199985216726016896,126957166,2016.0,178.76913231863574,0.026806064,-79.31975637609018,0.021917703,9.807273711224978,0.026045935,376.5376,41.598473,-41.34729658887029,0.03348411,-4.564424496396406,0.030539341,-0.019773865,-0.07742253,-0.48818833,0.0785421,0.08837518,0.105751,-0.16903126,0.16075914,0.27863848,0.023965547,328,0,328,0,4.855242,671.4921,0.18092635,8.499466,31,false,1.2126324,,,,,,,,38,26,0.048790976,47,17,0,0.007944511,57.32539,0,0,1.19589,0.091588296,0.11874891,0.029941775,0.18555073,-53.48988,-8.99587,-4.157077,2.5051453,false,404,22580.331491422647,35.74051,631.7854,14.803041,46,2507.9291429527684,25.38636,98.79042,16.840254,47,32446.32784085715,131.9012,245.98964,13.469981,1.5479957,0,1,0,0,0,3.3702726,2.0372124,1.3330603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.23136260766927,-16.74469860254602,244.42964525065682,-64.57818495375075,false,false,0,false,false,false,false,false,false,true,false,1.0206907E-13,5.098302E-13,0.99999535,3412.137,3410.3599,3413.932,4.4036,4.4018,4.406,0.1938,0.1906,0.1972,102.4964,102.2311,102.7097,2.0875,2.0806,2.095,1.277,1.2726,1.2816,0.8857,0.883,0.8885,MARCS
4126.361205537489,100.29874794704358,2.02885958552654,1636148068921376768,Gaia DR3 5200398461301799936,5200398461301799936,1325993329,2016.0,173.5396283285974,0.0102605,-78.00145062368344,0.010815074,9.970214189792149,0.011802406,844.76117,42.111652,-42.1000617274333,0.013424194,-0.9879649273430959,0.013678354,0.071312554,-0.062467847,-0.079491295,0.102645926,0.16431881,0.1839283,0.18700558,0.20113266,0.23520292,0.262096,333,0,332,1,4.464413,433.08698,0.05770384,3.0486624,31,false,1.2873024,,,,,,,,38,26,0.021397173,43,13,0,0.021197945,81.725365,0,0,1.1784803,0.18371211,0.09438693,0.07977088,0.13291676,-130.19435,-40.018078,42.92514,-2.3971322,false,356,104378.06976047748,141.16934,739.382,13.140843,39,22085.575094223932,140.05916,157.68747,14.478271,38,125970.61588019438,381.38425,330.29843,11.997222,1.4184607,0,0,0,0,0,2.4810486,1.3374271,1.1436214,14.322164,4.3113832,1,18,3,17,30.157946,4.186142,0.033889327,904.5567,33.624405,3500.0,4.5,-0.25,111,5.7292295,12.426827,12,11.444128,0.020628432,15,,NOT_AVAILABLE,298.83405820709663,-15.749015968091276,240.6686499839721,-65.05893249521444,false,false,0,true,true,false,false,false,true,true,false,1.3750302E-13,6.868207E-13,0.99648726,3561.1729,3538.6777,3563.279,4.215,4.141,4.2241,-0.2273,-0.3823,-0.2071,100.0339,99.907,100.1906,0.7503,0.7432,0.755,0.4962,0.4915,0.4994,0.3101,0.3071,0.3119,MARCS
2883.3388431766657,102.19084394276618,2.1455191852444737,1636148068921376768,Gaia DR3 5788622854149598336,5788622854149598336,1303116705,2016.0,180.43422440949536,0.02732466,-78.32407291168415,0.027117522,9.785612501253713,0.030886104,316.82895,42.298897,-41.85228711480149,0.03467365,-6.130463539498925,0.035107207,0.024487376,0.0036694605,-0.23736852,0.14464799,0.05605534,0.15877809,-0.020999644,0.1328446,0.27959973,0.06865801,348,0,347,1,5.523733,681.7204,0.21745616,8.371019,31,false,1.2130635,,,,,,,,40,26,0.050444186,45,16,0,0.029430656,148.70415,1,0,1.2174331,0.13237077,0.04924063,0.0804269,0.17419563,-115.786064,-59.948807,7.1378565,-7.7833204,false,351,15373.736309748763,79.156975,194.21834,15.220418,40,1732.2878420596944,40.255596,43.032223,17.241993,36,22142.30685676366,346.53662,63.896008,13.884838,1.5529468,0,0,0,0,0,3.3571548,2.021575,1.3355799,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.3393977424902,-15.703252573315664,242.63246219476358,-63.88175324902204,false,false,0,true,false,false,false,false,false,true,false,1.0210669E-13,5.100178E-13,0.99999166,,,,,,,,,,,,,,,,,,,,,,
4415.89772013614,100.17066738681822,2.1875164250991594,1636148068921376768,Gaia DR3 5788291557551905280,5788291557551905280,478852946,2016.0,183.51890556895864,0.017445313,-79.23111945924384,0.017151507,9.982962339048898,0.020151002,495.40775,42.404488,-41.69949271059767,0.021353887,-7.700195752567474,0.023832632,0.055248454,-0.24600385,-0.27462122,0.0168773,0.0025134003,0.10231768,0.1738677,0.19781548,0.24771233,0.17183459,352,0,351,1,4.8162785,570.5961,0.11723132,5.1357017,31,false,1.2294091,,,,,,,,41,25,0.03484971,52,18,0,0.0141212605,104.30401,0,0,1.1875452,0.04134056,0.045017093,0.19575617,0.19872287,-133.33824,-43.83915,12.893289,-6.2407866,false,431,31589.40867246886,17.711647,1783.5387,14.438513,46,4244.241985817909,13.845489,306.5433,16.269041,47,43576.76514855208,45.731613,952.88055,13.149758,1.5138304,0,0,0,0,0,3.1192827,1.8305283,1.2887545,15.8561125,2.3653831,2,18,3,16,12.561315,,,865.57007,,3300.0,4.0,0.0,111,,,,12.574999,0.04198427,19,,NOT_AVAILABLE,301.1195305036335,-16.49107384444396,245.07402847393615,-63.735708371333565,false,false,0,true,true,false,false,false,false,true,false,1.04659106E-13,5.22767E-13,0.999739,,,,,,,,,,,,,,,,,,,,,,
2932.2505774402184,102.31190811161511,2.253689884814144,1636148068921376768,Gaia DR3 5788625843446841472,5788625843446841472,612056434,2016.0,180.4681053508547,0.022882856,-78.31147681964856,0.023749461,9.774033330597941,0.026347997,370.95926,41.39995,-40.79924855186165,0.03144314,-7.026888008543399,0.030378394,0.04516492,-0.030933386,-0.13928641,0.12320297,0.0747317,0.15743367,0.031058252,0.10930188,0.2375914,0.09039323,327,0,323,4,5.1806197,610.8348,0.17009029,6.4815545,31,false,1.218056,,,,,,,,38,25,0.045145568,45,16,0,0.009911956,106.98728,0,0,1.2111878,0.11149164,0.048840225,0.074136846,0.16992679,-142.49847,-59.7854,-12.938718,-13.005443,false,365,19635.968360085582,16.42624,1195.4025,14.954736,42,2348.5887114563625,15.502572,151.49672,16.911526,41,27808.87189962566,50.97488,545.5407,13.637437,1.5358275,0,1,1,1,0,3.2740889,1.95679,1.3172989,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.34378271756765,-15.689544728952386,242.61330192234723,-63.87015368540562,false,false,0,true,true,false,false,false,true,true,false,1.0225226E-13,5.10753E-13,0.99997723,3376.0176,3373.8203,3378.3982,4.5739,4.5701,4.5762,0.4309,0.4276,0.4343,101.499,101.1817,102.0735,1.323,1.3159,1.331,0.8081,0.8037,0.8131,0.5887,0.5856,0.5921,MARCS
3030.3093203194144,102.36443386022891,2.3251603267581147,1636148068921376768,Gaia DR3 5836666560185012352,5836666560185012352,1697668993,2016.0,180.03357893654916,0.015494733,-78.194282471714,0.014801328,9.769018029889427,0.016923768,577.2366,38.867264,-38.74614626883675,0.019549742,-3.0660196960403354,0.020822663,0.048896413,0.0069043487,-0.29851067,0.11201903,0.066404074,0.13640706,0.10167908,0.10749892,0.2844147,0.1412874,354,54,354,0,10.637629,1106.5531,0.14673366,20.53875,31,true,1.276062,,,,,,,,40,28,0.030329438,45,16,0,0.0149747385,116.88676,0,0,1.4274832,,,,,,,,,false,352,117691.71845409233,82.17377,1432.2299,13.010502,26,23053.011321909682,84.42303,273.06543,14.431723,24,149816.68152034856,298.7763,501.43427,11.808995,1.4688348,4,0,0,0,0,2.6227274,1.4212208,1.2015066,14.989424,0.87382334,1,10,2,10,23.50665,-1.7621814,0.9613219,808.0384,7.347389,3600.0,4.5,0.25,101,,,,11.129851,0.05349553,8,,NOT_AVAILABLE,300.22925118832984,-15.592608575191088,242.28663906855587,-63.89991144207044,false,false,0,true,true,false,false,false,true,true,false,1.3750302E-13,6.868207E-13,0.99648726,3572.1458,3570.5732,3573.764,4.1565,4.1538,4.1594,0.1372,0.1341,0.1404,102.2894,102.0722,102.4933,0.7792,0.776,0.7826,0.506,0.5039,0.5083,0.3322,0.3308,0.3336,MARCS
2250.13800430595,102.7157458146556,2.406421510997223,1636148068921376768,Gaia DR3 5199981334076455680,5199981334076455680,371463941,2016.0,179.30535121089486,0.03349824,-79.35879694282737,0.02783737,9.735605695785337,0.03316101,293.58594,42.47689,-41.58579500763978,0.037602164,-8.654938591598386,0.032491386,0.03739752,-0.22864923,-0.49094918,0.037661925,-0.07879922,0.061921794,-0.22125794,0.2704883,0.24645281,0.039462227,294,268,291,3,8.604737,3216.7378,0.31154254,102.91451,95,false,,1.3525636,0.007988131,-0.10008649,-0.1166179,-0.03066155,0.013243029,0.01204474,34,23,0.056016542,42,42,0,0.17312723,117.34758,0,0,1.3799629,,,,,,,,,false,324,336386.04565025907,10539.679,31.916157,11.870272,40,78729.99173499386,14994.007,5.250764,13.098191,40,308925.7036771036,45955.7,6.72225,11.02326,1.1524131,0,0,0,0,0,2.0749311,1.2279196,0.84701157,17.308805,2.6266143,1,17,2,14,90.47003,10.588235,0.0,943.2208,14.773877,5500.0,4.5,0.0,333,63.230526,29.147282,11,9.831311,0.19140364,13,,NOT_AVAILABLE,300.34142267180675,-16.760737434489595,244.60124445354538,-64.50122813692384,false,false,0,true,true,false,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
4415.221429902053,101.64386670722931,2.4116309676694234,1636148068921376768,Gaia DR3 5788586978283302912,5788586978283302912,1145686316,2016.0,183.09434287405665,0.027385851,-78.3678091403389,0.027006352,9.838271923286406,0.030707594,320.38562,41.33136,-40.69197054992869,0.035166487,-7.241873023659407,0.035738226,0.09300366,-0.18720014,-0.34194636,-0.07926668,0.024024174,-0.016929006,-0.06461669,0.2368351,0.22339293,0.20812386,320,0,319,1,9.227366,1103.5846,0.27508402,29.03717,31,false,1.2055709,,,,,,,,37,24,0.05500153,46,16,0,0.019804716,63.400146,40,0,1.3887756,0.10876884,0.12016755,0.053513184,0.15813735,-59.933693,-56.87436,-54.252552,-5.7778487,false,383,33497.039696808955,21.449877,1561.6426,14.374851,44,3530.043971069953,14.616996,241.5027,16.469091,44,50481.06467302193,63.89584,790.0524,12.990074,1.6124144,0,44,0,44,0,3.4790173,2.0942402,1.3847771,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,300.89663899967377,-15.650702888325196,243.25884599909142,-63.419886817953916,false,false,0,true,true,false,false,false,false,true,false,1.0207138E-13,5.098414E-13,0.9999951,,,,,,,,,,,,,,,,,,,,,,
4784.063252361407,99.93800804853163,2.41231811325327,1636148068921376768,Gaia DR3 5787486405802316288,5787486405802316288,202079858,2016.0,181.95010009646023,0.01047584,-79.87846933069129,0.011210952,10.006203040532714,0.012659136,790.43335,42.716595,-42.09923831872741,0.014371841,-7.236134250567627,0.015124616,0.08216833,-0.08138355,-0.1433452,0.07492847,-0.19628432,-0.0017455595,0.071572,0.3286463,0.03141232,0.046556674,335,0,334,1,4.493205,433.3975,0.05303209,2.2524776,31,false,1.2724963,,,,,,,,38,22,0.021145059,46,14,0,0.008758117,136.93324,0,0,1.1791111,0.1330413,0.07370846,0.06848828,0.07469391,-16.239052,-53.86254,10.176937,-8.80881,false,391,88503.96094149524,138.14955,640.6388,13.31996,42,16941.622981898767,125.25919,135.25253,14.766154,42,110892.52915530026,435.57285,254.59009,12.13564,1.4443891,0,1,0,0,0,2.6305141,1.4461946,1.1843195,13.711742,2.7698007,1,18,3,15,28.390972,9.879416,0.0,903.5535,41.800484,3500.0,4.5,0.0,101,,,,11.575593,0.04522034,15,25.27403,NOT_AVAILABLE,300.93694692108346,-17.176152316586634,246.1390575679816,-64.26669140173786,false,false,0,false,false,true,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3469.6265,3467.7756,3473.8308,4.0726,4.0657,4.0833,-0.4163,-0.4291,-0.3943,99.7219,99.5603,99.9814,0.8453,0.8413,0.8497,0.5503,0.5477,0.5532,0.3532,0.3516,0.3551,MARCS
