dist_arcsec,z_pc,dist_to_waoph6,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,122.52708401371088,0.0029159861292947396,1636148068921376768,Gaia DR3 4326511906643771904,4326511906643771904,929100428,2016.0,252.19009618452154,0.022015471,-14.276727774530837,0.011265871,8.1614608561818,0.023129027,352.86658,24.699833,-8.651887119118744,0.027222555,-23.134965602923806,0.020980539,-0.04559753,-0.024859268,-0.09421887,-0.3970204,-0.032686956,-0.26579833,-0.019354396,-0.21927235,0.009032141,-0.09313248,373,373,371,2,6.487796,1426.3158,0.15061662,31.797794,31,true,1.2842166,,,,,,,,43,18,0.03818347,43,10,0,0.012297055,162.98383,0,0,1.2481576,,,,,,,,,false,368,263165.7674730829,665.1385,395.6556,12.136793,39,56181.57007827967,579.7794,96.90163,13.464558,39,317741.43692175095,2370.8071,134.02248,10.992711,1.4208649,0,0,0,0,0,2.4718466,1.3277645,1.1440821,-2.875383,35.81686,1,26,2,16,69.61899,144.43999,0.0,881.92957,601.788,4000.0,3.0,0.0,333,,,,10.453458,0.022942021,25,,VARIABLE,4.842497048388782,19.117088011629697,252.57876844536776,8.091936917373513,false,false,0,true,true,false,true,false,false,true,false,1.02299225E-13,5.109795E-13,0.9999726,,,,,,,,,,,,,,,,,,,,,,
493.91812273470725,122.17767396974827,0.45822966668583004,1636148068921376768,Gaia DR3 4326540051567100288,4326540051567100288,665148754,2016.0,252.09116475313866,0.108973555,-14.178608015871646,0.062237203,8.18480142491176,0.12055738,67.891335,25.138361,-8.984696906641798,0.14117159,-23.477912969512705,0.10811565,-0.16377829,-0.120628305,0.04923151,-0.2286819,-0.16336411,-0.15690832,0.012513568,-0.041848645,0.15379311,-0.03914773,386,0,380,6,128.258,29657.916,0.96291584,635.0641,31,false,1.2340629,,,,,,,,44,19,0.19581923,44,10,0,0.10921083,109.29895,35,0,8.367621,0.2395312,0.5249423,0.20755224,0.16099846,-146.67148,5.549224,-35.798492,-34.841175,false,382,54875.5437629301,937.8974,58.509113,13.83892,42,9606.920885892245,562.19037,17.088377,15.382082,41,80213.1669152314,3585.8286,22.369493,12.487282,1.6367964,0,42,0,41,0,2.8948002,1.5431623,1.3516378,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.867127814585214,19.252300939367878,252.47042092628857,8.17749136027048,false,false,0,true,true,false,false,false,true,true,false,1.0222464E-13,5.106069E-13,0.99998,6462.9956,6454.8154,6472.2734,4.2553,4.2456,4.2653,-3.9549,-4.1042,-3.6639,130.6445,129.3452,132.276,5.6642,5.6485,5.6801,4.0963,4.086,4.1065,2.3302,2.3243,2.3363,MARCS
892.8854450866771,122.49982303863663,0.5312037523598923,1636148068921376768,Gaia DR3 4326547816868131712,4326547816868131712,10682583,2016.0,252.30445293653887,1.9473934,-14.054868445486184,0.9601404,8.163277098650163,1.9224948,4.2461896,29.854973,-26.260422129268406,2.6651664,14.202450752929215,1.9016863,0.51349324,-0.2538687,0.09202321,0.16609964,-0.1510215,0.11468143,0.05949859,0.23075953,0.008905467,0.23309487,170,0,170,0,5.278437,288.08786,5.3061137,4.6220984,95,false,,1.8941844,0.43843994,-0.18670525,-0.16391318,0.27396306,-0.017188966,-0.39212856,19,12,3.7999742,21,16,0,0.13221718,134.01833,0,4,1.3029618,0.34378985,0.6752845,0.18379766,0.34230736,-160.79019,-10.642739,-41.8985,-21.746487,true,146,89.90422697726655,1.7008117,52.859596,20.802917,12,32.96158151377687,6.3808584,5.165697,21.543522,17,156.98154527796453,8.292325,18.930944,19.258274,2.1127274,0,12,0,17,0,2.2852478,0.7406044,1.5446434,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.101596662749076,19.157063710244714,252.66248288800114,8.32571148006696,false,false,0,false,false,false,false,false,false,false,false,3.1078007E-10,3.7405464E-8,0.99998975,,,,,,,,,,,,,,,,,,,,,,
843.2068507089587,121.64900195415444,1.0125485080362653,1636148068921376768,Gaia DR3 4326547473268468992,4326547473268468992,1218565328,2016.0,252.3256904987746,0.23455498,-14.082876176879958,0.1344709,8.220371593158385,0.25742027,31.93366,35.446354,35.4227060037917,0.29150087,-1.2945255000716187,0.22828504,0.05427524,-0.26116636,0.029585147,-0.22988172,-0.1646769,-0.12994258,-0.059815925,-0.10810987,0.11872653,-0.066855766,394,0,393,1,-0.7183398,506.43488,0.89256173,2.7271023,95,false,,1.0320026,0.05317055,0.022302294,-0.062818125,0.01932353,-0.053445593,-0.04046061,45,19,0.40568233,46,11,0,0.02705284,16.810118,0,0,0.9734375,0.26571617,0.5022005,0.19042847,0.26212266,-141.07419,1.1279293,-31.087505,-32.3474,false,377,487.6487976403193,1.1641263,418.89682,18.967098,34,47.506531793548085,4.9899406,9.52046,21.14666,42,746.2031604239527,8.0103855,93.154465,17.565752,1.6276257,0,0,0,0,0,3.5809078,2.1795616,1.4013462,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.090290213672412,19.12397712097259,252.68660298136822,8.300429130213141,false,false,0,false,false,false,false,false,false,false,false,1.53852E-13,8.989357E-13,0.99999815,3096.7607,3093.2522,3102.2144,5.008,4.9978,5.0158,-0.053,-0.0786,-0.0208,138.1112,135.166,141.8032,2.8134,2.7788,2.8649,1.6293,1.6094,1.6591,1.1564,1.143,1.1759,MARCS
1004.5007602139673,121.62908495858558,1.0793975038577648,1636148068921376768,Gaia DR3 4326490023786699904,4326490023786699904,831196049,2016.0,252.05604170638532,0.027690167,-14.523704497503116,0.014118701,8.22171769474791,0.029553656,278.19632,183.24512,-102.81335619486524,0.037132792,-151.68450206365307,0.026855176,-0.0665225,-0.11052112,-0.33187217,-0.007023591,-0.031876624,0.015148111,-0.22553366,-0.13175277,0.060410354,-0.13817209,369,0,369,0,1.1499058,396.31995,0.032719556,0.2709928,31,false,1.2799237,,,,,,,,42,18,0.052905645,42,11,0,0.024959322,179.05252,0,0,1.0419911,0.30919492,0.56262076,0.1822785,0.13947119,-165.87961,3.9812002,-48.45228,-30.10678,false,365,18416.069633139512,9.411026,1956.861,15.024375,38,3686.1329608560136,14.650036,251.61255,16.422115,37,22549.393332557185,19.017033,1185.7472,13.865058,1.4245996,0,0,0,0,0,2.5570574,1.3977404,1.159317,0.7041193,5.541602,2,17,3,12,6.506798,,,718.42505,,3700.0,4.5,0.0,111,,,,13.256654,0.10291057,17,,NOT_AVAILABLE,4.550250976740738,19.077200868821574,252.47940975930206,7.830835646807089,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3574.2349,3570.4263,3579.3008,4.6174,4.6093,4.6316,-0.4065,-0.4298,-0.3748,122.1639,121.4003,122.7276,1.1672,1.1612,1.1729,0.7722,0.7681,0.776,0.4683,0.4659,0.4705,MARCS
1854.21050457839,122.88054289766268,1.157410790762804,1636148068921376768,Gaia DR3 4326466384287229568,4326466384287229568,452850142,2016.0,252.6561372182238,3.177889,-14.524771206365727,1.086914,8.137984878800703,3.9643624,2.0527852,26.748482,-3.1773685294401703,2.7664914,-26.55909704531825,2.001963,-0.52536076,-0.79246384,-0.020925444,0.018864943,0.5730217,-0.020151662,-0.1515572,-0.029113656,-0.07152989,-0.36831868,155,0,153,2,1.3293178,221.21056,4.8852983,3.582068,95,false,,1.0799758,0.43501514,0.32187694,-0.31678793,-0.33277807,0.12269434,-0.17085852,18,11,4.086862,18,3,1,0.07536323,179.34389,0,0,1.0761961,0.79608846,0.6397549,0.30730644,0.10396038,-174.86806,9.454023,-55.667393,22.441835,false,153,81.63095905578022,1.0495512,77.77701,20.90773,10,32.35227959861288,6.117045,5.288874,21.56378,15,107.52811801794674,12.944473,8.306874,19.66909,1.7135705,0,0,0,0,1,1.8946896,0.6560497,1.2386398,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.909101468256143,18.605900429528955,253.0616157657668,7.900480785303396,false,false,0,false,false,false,false,false,false,false,false,1.524487E-5,2.7526585E-6,0.9999762,,,,,,,,,,,,,,,,,,,,,,
544.732397257652,121.24546972038834,1.3242482127212314,1636148068921376768,Gaia DR3 4326521359869384576,4326521359869384576,184227026,2016.0,252.31373075466536,0.025571007,-14.369172734963868,0.01267559,8.24773084145875,0.029025314,284.15646,24.778149,-7.365806177796715,0.032740682,-23.658012344899355,0.023933193,-0.03823459,-0.18604617,0.04412384,-0.35777864,0.064617075,-0.24671724,0.0059209135,-0.26114264,0.26447356,0.041429922,392,392,382,10,12.244951,2116.5215,0.18647686,54.84143,31,true,1.345736,,,,,,,,44,18,0.045786966,45,8,1,0.07465036,8.508211,0,0,1.4765885,,,,,,,,,false,388,760237.7661874929,2238.0793,339.6831,10.984993,40,222881.0682906517,2437.9163,91.422775,11.968359,41,803770.728072947,6399.0854,125.607124,9.985065,1.3504351,0,1,0,0,0,1.9832935,0.983366,0.9999275,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,4.837508034421148,18.96584696698811,252.7102764099098,8.014857825118074,false,false,0,true,true,false,true,false,true,true,false,1.02561785E-13,5.12291E-13,0.9999466,5520.624,5465.173,5647.3804,3.8047,3.7809,3.8441,-0.5976,-0.6141,-0.5684,120.4075,117.489,121.5708,2.7587,2.721,2.8426,2.0919,2.06,2.163,1.1524,1.1343,1.1931,MARCS
2842.799625186603,122.42749737519291,1.6911323794664523,1636148068921376768,Gaia DR3 4326766276087683584,4326766276087683584,466838358,2016.0,251.41296123405968,1.2908088,-14.040568014301613,0.6863967,8.168099662573244,1.9192445,4.255893,19.32286,-14.796655954193216,1.9845583,-12.427062623840527,1.3260126,-0.13300544,-0.031227063,0.18528703,-0.0149543565,0.3409287,0.07373046,0.20325816,0.14171062,-0.2818504,-0.015218363,299,0,299,0,5.2511806,465.1055,4.7538266,4.6162777,95,false,,0.68805283,0.27297834,0.2542664,0.10083191,0.23683919,-0.13145281,-0.27383918,35,13,2.7654905,36,36,0,0.02152007,53.810493,1,0,1.2233706,0.32371944,0.63886565,0.45234308,0.26623014,44.34063,10.835371,32.139847,32.71675,false,293,89.5136668815545,0.7012891,127.64161,20.807644,20,46.37348138750722,9.199141,5.0410666,21.172869,29,153.6283830194302,6.975028,22.025486,19.281717,2.2343166,0,0,0,0,1,1.8911514,0.36522484,1.5259266,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.57496955677232,19.865400536515928,251.79360853990937,8.231661309549747,false,false,0,false,false,false,false,false,false,false,false,1.0824277E-8,6.8299485E-8,0.999997,,,,,,,,,,,,,,,,,,,,,,
1686.8439951825749,120.84025206880956,1.960997849584912,1636148068921376768,Gaia DR3 4326532629863569024,4326532629863569024,1094738903,2016.0,252.6439136787796,0.16304189,-14.115506726862177,0.07345082,8.27538823264432,0.1713593,48.292614,14.95228,5.940017430710008,0.22939047,-13.721766117760643,0.13708758,0.28010184,0.10069283,-0.17080233,-0.17626652,-0.026216289,-0.14767492,-0.21303385,-0.27560297,0.026928768,0.46812606,352,0,324,28,0.2627768,488.45514,0.70597416,8.302822,95,false,,1.1542104,0.028405393,-0.046971697,-0.09279758,0.21338727,-0.21844873,-0.09226794,37,15,0.33674264,41,10,1,0.058833666,71.60246,17,2,1.0093862,0.31424278,0.6831479,0.33847716,0.14551269,-162.39964,-7.1146283,-50.073154,-18.09755,false,321,1616.5917219272803,2.0859025,775.0083,17.665867,37,353.4960055689903,8.943026,39.52756,18.96758,38,4028.1224448709486,15.615528,257.9562,15.735139,2.710405,0,37,0,38,0,3.232442,1.301714,1.930728,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.2527675269819145,18.85431495228422,253.00020754446504,8.305377875661303,false,false,0,false,false,false,false,false,false,true,false,9.791975E-13,9.69984E-12,0.99987376,,,,,,,,,,,,,,,,,,,,,,
522.0794954947096,120.52450613872547,2.028944650784254,1636148068921376768,Gaia DR3 4326516648289149568,4326516648289149568,420874656,2016.0,252.07343313035466,0.049578674,-14.185933003297324,0.026469577,8.297067808342524,0.055599917,149.22806,24.385769,-8.309145197617056,0.06299995,-22.92648851975399,0.048844635,0.041017506,-0.28282577,-0.060474627,-0.20755889,-0.15763438,-0.095921904,-0.15866238,-0.06903674,0.2544024,-6.1641587E-4,366,0,365,1,-0.5100137,797.36865,0.3070396,14.035734,31,false,1.1715463,,,,,,,,42,19,0.08721802,42,10,0,0.029926596,5.984479,0,0,0.98013335,0.32343805,0.5282292,0.2005351,0.2038374,-154.29088,1.7779287,-36.54006,-28.70839,false,347,11223.821474464321,24.818056,452.24417,15.562015,39,750.7191573091933,17.35121,43.266098,18.149849,40,17983.108188005568,128.5758,139.86386,14.110734,1.669113,0,0,0,1,0,4.039115,2.5878344,1.4512806,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,4.850163376181877,19.261929240261157,252.45410148897963,8.168097191125925,false,false,0,true,false,false,true,false,false,true,false,1.0202233E-13,5.0959714E-13,1.0,,,,,,,,,,,,,,,,,,,,,,
3901.4971118044564,123.18042858300845,2.4130747782442383,1636148068921376768,Gaia DR3 4326301934283282944,4326301934283282944,1799623597,2016.0,251.68456579906197,0.0165405,-15.243964588580173,0.008092166,8.118172760911634,0.018781131,432.25156,24.750597,-9.16668590934717,0.020589558,-22.99051854282731,0.0149289025,0.09857375,-0.24466103,-0.029576795,-0.33776352,-0.016630447,-0.19991326,-0.08415171,-0.2518516,0.3293772,0.08319071,380,380,379,1,5.139727,823.23456,0.09409991,12.624856,31,true,1.3584349,,,,,,,,43,18,0.028813742,43,9,0,0.115835465,16.199274,0,0,1.1927503,,,,,,,,,false,376,267133.0438099296,1273.2822,209.79877,12.120548,43,82459.2259494361,1760.6104,46.83559,13.047944,43,284311.7615178087,3168.1125,89.741684,11.113408,1.37299,0,3,0,2,0,1.934536,0.9273958,1.0071402,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,3.7112390416571555,18.94152567282111,252.2108479509727,7.071394423975982,false,false,0,true,true,false,true,false,true,true,false,1.0340039E-13,5.161207E-10,0.9998636,7001.3604,6999.093,7006.874,4.4597,4.4567,4.4623,-1.1973,-1.1992,-1.1941,123.2001,122.859,123.5044,3.4747,3.4695,3.4803,2.7291,2.7254,2.7332,1.5171,1.515,1.5194,A
3765.8848328824874,121.51092309417172,2.449765051398696,1636148068921376768,Gaia DR3 4332476585426955136,4332476585426955136,1593870597,2016.0,253.2663966276863,1.0679188,-14.199671212019538,0.46865228,8.229712807176963,1.0663186,7.7178745,5.6395526,2.3010917927328585,1.6063111,5.148740711955951,1.0517424,0.21824121,0.040882196,0.037644364,-0.27913582,-0.06876828,-0.21788551,-0.13117948,0.16670929,0.20219085,0.23786092,370,0,368,2,3.6424985,508.00833,3.554203,3.98092,95,false,,1.2574856,0.18188374,-0.14083584,-0.08232199,0.06322128,0.03109286,0.024819294,42,15,2.2711875,42,6,0,0.004380548,45.39779,0,0,1.1374209,0.3374221,0.6631985,0.32528278,0.23575054,-167.47993,-2.81397,-50.613632,-11.991625,false,361,112.71411243844756,0.88310975,127.63319,20.55742,26,35.27948562588495,5.011763,7.039336,21.469736,39,181.89262434803777,6.351634,28.637138,19.098358,1.9267517,0,0,0,0,0,2.371378,0.91231537,1.4590626,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.550437345446874,18.314147707468564,253.61594392180052,8.292919049679305,false,false,0,false,false,false,false,false,false,false,false,1.472182E-11,2.8558514E-10,0.9999874,,,,,,,,,,,,,,,,,,,,,,
3998.5008188041406,123.42027660891448,2.544671756923641,1636148068921376768,Gaia DR3 4134155474101739776,4134155474101739776,1167562460,2016.0,252.47058345638732,0.022086155,-15.35381465873992,0.010354742,8.102396360435408,0.021571256,375.61078,28.138754,-14.398021946855955,0.027773412,-24.176153583568603,0.018460631,0.15635078,0.09013902,-0.50795746,-0.294033,0.112068474,-0.23724377,-0.377775,-0.3389921,-0.117039576,0.21047632,337,337,333,4,2.6773896,1046.7079,0.115221396,19.092285,31,true,1.4934182,,,,,,,,38,17,0.04161549,38,13,0,0.022386903,71.37243,0,0,1.1052842,,,,,,,,,false,334,756954.3122418548,412.6561,1834.3466,10.989693,37,357390.4466534024,688.1687,519.3355,11.455685,37,573687.3239481082,741.30566,773.8877,10.351208,1.2300316,0,0,0,0,0,1.1044769,0.46599197,0.63848495,-26.34954,0.35300764,1,18,4,14,69.74295,0.67308486,0.20003994,915.31396,4.390997,5750.0,4.5,0.0,444,5.3092194,5.1595035,13,10.098631,0.009298039,14,,VARIABLE,4.090414973127429,18.264962969049016,252.98262833909848,7.055897357419822,false,false,0,true,true,false,true,false,true,true,false,1.0297042E-13,5.1433207E-13,0.9999062,5244.253,5232.0,5254.619,4.4106,4.408,4.4131,-0.5664,-0.5786,-0.5543,122.9886,122.6605,123.3201,0.3815,0.3729,0.3887,0.3085,0.3015,0.3145,0.1663,0.1625,0.1695,MARCS
4310.517322038688,121.92581014073203,2.6247473190379806,1636148068921376768,Gaia DR3 4326685427619009536,4326685427619009536,404620384,2016.0,250.9735300076833,1.0537487,-14.070822603878067,0.5612736,8.201708882194483,1.2671157,6.4727387,4.679783,3.8756479837648046,1.6792575,2.622922332598647,1.0791014,0.03073948,-0.029634442,0.25338468,0.20455627,0.16745217,0.14926888,0.19805676,-0.1892918,0.15830164,0.30104268,425,0,415,10,25.219786,1740.4846,7.7150006,39.390106,95,false,,1.9767544,0.20906825,0.04717369,0.04544336,-0.01395579,-0.023631854,-0.24273214,49,19,2.4140275,52,12,9,0.028732304,25.551165,13,7,1.9998394,0.09950149,0.5655662,0.25253233,0.19125202,73.46772,2.180909,34.923798,-38.348713,false,420,134.77476824001047,1.0612345,126.9981,20.363346,35,78.99860582236973,5.512816,14.329991,20.594494,40,208.81222569056945,5.9216824,35.262314,18.948505,2.135495,0,35,0,40,0,1.6459885,0.23114777,1.4148407,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.280597789491666,20.191184473559332,251.37053209549802,8.146435765540062,false,false,0,false,false,false,false,false,false,false,false,1.13471806E-7,1.2936754E-6,0.9999856,,,,,,,,,,,,,,,,,,,,,,
3959.8459785662812,123.7063799632887,2.6401158594988123,1636148068921376768,Gaia DR3 4326355196176735232,4326355196176735232,1711586943,2016.0,251.43496334557275,1.0037524,-15.09913367559653,0.49582762,8.083657449977613,1.3095676,6.1727686,21.932465,-21.692626625102505,1.7007489,-3.23465436690479,0.8926632,-0.11344176,0.008633453,-0.17334697,-0.057243597,-0.032735992,-0.0047516064,-0.017653748,-0.36471516,0.21283759,0.16783902,176,0,173,3,11.064628,546.0691,4.3882303,16.468662,95,false,,1.0679886,0.19715497,-0.09706512,-0.021143867,-0.095485225,0.09439628,-0.22069772,20,11,2.3954406,21,10,13,0.33052665,26.674215,0,0,1.6605666,0.1911869,0.61749405,0.20175661,0.1595469,-6.256318,5.474542,-9.413921,-23.532328,true,175,236.29428320520066,3.2429042,72.86502,19.753735,15,52.89364468123946,15.623514,3.3855152,21.030033,19,419.3457183118235,9.8636055,42.514446,18.191465,1.9985222,0,15,0,19,0,2.8385677,1.2762985,1.5622692,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.683212299345641,19.221362468578455,251.95152043194503,7.1845090511968515,false,false,0,false,false,false,false,false,false,false,false,2.8433064E-13,7.627495E-12,0.9999804,,,,,,,,,,,,,,,,,,,,,,
3315.588825329345,124.45786166235278,2.767114951436651,1636148068921376768,Gaia DR3 4326819705480808448,4326819705480808448,324320183,2016.0,251.63001084931162,0.5310668,-13.533316186308156,0.29773355,8.034847993073704,0.70412314,11.41114,43.3476,-9.437612987171164,0.7202948,-42.307751136513346,0.4837783,-0.49873316,-0.098638795,0.21287374,-0.17574282,0.11130501,-0.15324129,0.33062047,-0.4210533,0.12970625,-0.2733392,603,0,589,14,169.96928,529397.6,4.915108,6095.6206,95,false,,0.95822024,0.09528314,0.14140493,-1.8591978E-4,-0.11804224,0.03273316,-0.18598524,70,19,1.0603001,71,71,0,0.17140947,128.7116,67,0,8.972803,0.19774538,0.63100827,0.29836687,0.2699141,37.115143,14.208436,30.42049,32.59037,false,427,9879.864018863964,18.651241,529.7162,15.700489,62,2679.414905461619,8.616297,310.97058,16.768442,64,17361.6554730274,18.747438,926.0815,14.148917,2.0284762,0,2,0,1,0,2.619525,1.0679531,1.5515718,-41.77006,5.583668,2,15,2,10,5.537511,,,665.63226,,5500.0,4.5,0.0,0,,,,13.55838,0.12005956,15,,NOT_AVAILABLE,5.14318014130563,19.99341912777083,251.9396260060157,8.761645822106217,false,false,0,true,false,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
4651.83135058642,122.21899987915869,2.7772842993309275,1636148068921376768,Gaia DR3 4333598503902994048,4333598503902994048,651794406,2016.0,251.94367804337293,0.62714344,-13.006934175689059,0.31006113,8.182033898074176,0.92482954,8.847073,72.86883,-69.74493774905582,0.8734997,-21.107088422867996,0.51642907,-0.4319536,-0.439505,0.26245168,0.021008195,0.23320426,-0.040847607,0.14914079,-0.54301214,0.13369735,-0.20167664,475,0,472,3,1.8379917,551.31635,1.1540217,0.91537964,95,false,,1.5299089,0.11184774,0.12176892,0.060633723,-0.0023354834,-0.072335996,-0.27318612,55,15,1.3000104,56,56,0,0.011985471,21.534372,0,0,1.0600761,0.12219982,0.69944084,0.3002039,0.3420789,35.553524,19.564333,24.723736,31.029795,false,465,156.14623473572905,0.68439984,228.15059,20.203539,46,72.86570372630135,5.295915,13.75885,20.682234,47,122.21352095757555,5.4298935,22.507536,19.530098,1.2493367,0,1,0,0,0,1.1521358,0.47869492,0.67344093,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.787677745004899,20.05344285729882,252.17919955299638,9.32227310755401,false,false,0,false,false,false,false,false,false,false,false,2.5625535E-9,1.4898885E-9,0.9999956,,,,,,,,,,,,,,,,,,,,,,
3080.3690761151142,124.64508971438187,2.8070914526449164,1636148068921376768,Gaia DR3 4332464250286292864,4332464250286292864,1703509229,2016.0,253.06454020765383,1.0434389,-14.39666346192234,0.43841407,8.02277893410363,1.2427696,6.455564,9.332681,-7.039336609212882,1.4254624,-6.127534179584456,0.8670504,0.011668772,-0.39622292,0.036358297,0.058925938,0.21842831,-0.09545527,-0.2254175,-0.3324314,0.10756471,0.28460145,261,0,259,2,4.0342197,383.32635,2.5952878,2.7230823,95,false,,1.2810977,0.18313406,-0.15520445,-0.03023129,-0.014873151,0.109819606,-0.24842574,31,12,2.036696,36,16,5,0.11620574,87.879395,0,38,1.1832075,0.3613099,0.66902226,0.18564817,0.22544724,-179.11543,-0.6017676,57.73528,-13.120578,false,262,145.63035997830147,1.0821253,134.5781,20.279238,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.261849808029911,18.359166446178723,253.4428335928568,8.074500288389233,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
4721.326441963327,122.34637573121235,2.8085128741568446,1636148068921376768,Gaia DR3 4327542428217953280,4327542428217953280,367579934,2016.0,250.98070039151963,1.1384988,-13.691263322798942,0.6497578,8.173515513013152,1.3879455,5.888931,7.925779,-0.37672216474595566,1.8361436,-7.916820624215264,1.517561,-0.37875044,-0.17480873,-0.06556648,0.101816185,0.17042303,0.061716855,0.06817238,0.07214939,-0.1851738,-0.44826338,378,0,373,5,41.159176,3423.62,8.486919,87.65525,95,false,,1.072964,0.22224545,0.14441346,0.040433444,0.0349825,-0.05398723,-0.2862832,44,16,2.8363924,48,48,0,0.2394883,174.961,8,4,2.8543532,0.22120644,0.6090272,0.33782938,0.19765332,28.664614,17.906868,25.58863,43.259495,false,371,201.75277630993256,2.2062764,91.44492,19.925318,32,95.63735384340104,7.1800756,13.319825,20.386972,38,283.1990411655485,9.788198,28.932703,18.617666,1.8777258,0,32,0,38,0,1.7693062,0.46165466,1.3076515,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.61108724909937,20.41036057793527,251.3272389846808,8.523634390201394,false,false,0,false,false,false,false,false,false,false,false,1.862254E-10,2.8439249E-9,0.9999935,,,,,,,,,,,,,,,,,,,,,,
