dist_arcsec,z_pc,dist_to_v599ori,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0,402.99633284637525,0.0036671524292211993,1636148068921376768,Gaia DR3 3016081586083297024,3016081586083297024,346926613,2016.0,84.74433203044876,0.012855043,-7.279343465451509,0.012611152,2.4814121581131268,0.019687569,126.03954,0.6253689,0.07334928178236742,0.016548635,-0.6210524516859044,0.014526097,0.08196551,-0.20627259,-0.19380692,-0.015854562,-0.2129003,0.0050917775,-0.47575787,0.27980527,0.2146509,-0.0030036778,425,401,425,0,8.233276,1183.5549,0.12573358,19.75307,31,true,1.3025402,,,,,,,,49,22,0.023649735,51,29,0,3.4794104E-4,50.922375,0,0,1.2962624,,,,,,,,,false,420,144649.37491107106,710.303,203.6446,12.786575,49,33697.27992776359,609.4931,55.287384,14.019555,49,168338.86889915334,2258.6846,74.5296,11.682434,1.3967302,0,22,0,1,0,2.337121,1.2329798,1.1041412,20.866926,1.578519,1,29,3,19,48.007954,0.94549555,0.2654645,957.7593,23.239624,8000.0,4.5,-0.25,555,31.41331,18.378176,25,11.150535,0.022894764,26,48.21916,VARIABLE,211.23879868538754,-19.40649019160171,83.93994713317882,-30.608131799054373,false,false,0,true,true,true,true,false,true,true,false,1.0212377E-13,5.101031E-13,0.9999899,8616.939,8534.632,8693.118,3.7777,3.767,3.7907,-0.6918,-0.7366,-0.6171,401.1423,398.2128,404.4726,5.1709,5.1493,5.1896,4.0574,4.0361,4.0757,2.2595,2.2478,2.2696,A
607.8106593189502,403.9699039840616,1.534391700401456,1636148068921376768,Gaia DR3 3016083578948114176,3016083578948114176,1277965979,2016.0,84.91261899738424,0.17321199,-7.304670184862055,0.15561883,2.4754319322744758,0.24097204,10.272694,7.4490714,-6.671003538548833,0.2282802,3.3145704272344556,0.18768398,0.13838445,-0.09810276,-0.34237793,-0.027972683,-0.23074314,-0.059437986,-0.45031288,0.2828097,0.18837576,0.04870839,436,0,436,0,35.23958,2645.5088,1.9548237,75.38044,31,false,1.2626415,,,,,,,,50,22,0.32986775,51,31,0,0.044011198,80.46561,0,0,2.414271,0.074947156,0.23888385,0.13907656,0.5277856,-136.32956,-20.664131,-5.8593283,-41.79355,false,427,1689.5206698878692,2.936638,575.32477,17.617958,42,315.87223289662285,8.241978,38.32481,19.089764,42,2301.3416355898403,12.14958,189.41739,16.342943,1.5490866,0,2,0,1,0,2.7468204,1.4718056,1.2750149,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,211.34111387922337,-19.267979848773344,84.13253354946853,-30.640391626113203,false,false,0,true,false,false,false,false,true,true,false,1.0838351E-13,5.7701587E-11,0.99979824,3877.4995,3866.0134,3889.0413,4.3941,4.3805,4.4027,-0.0246,-0.0762,0.0015,539.5579,531.7225,548.1119,2.471,2.4357,2.504,1.6437,1.6196,1.6663,0.9438,0.9314,0.9552,MARCS
703.2576880071149,401.60593727289637,1.9557149441940447,1636148068921376768,Gaia DR3 3016087186720638720,3016087186720638720,1587200814,2016.0,84.91189220757798,0.015714504,-7.176730474207961,0.015253964,2.4900030283179984,0.021447022,116.100174,3.670285,2.1211121899419174,0.02028726,-2.995308715514835,0.01804901,0.037866212,-0.029819341,-0.2813403,0.011093079,-0.16515496,0.04036993,-0.5563264,0.10452011,0.17496572,-0.077485256,402,0,402,0,2.0827544,444.93936,0.0,0.0,31,true,1.321501,,,,,,,,46,23,0.028953059,48,29,0,0.024502015,7.8663564,0,0,1.0739574,0.103055686,0.22338872,0.15326655,0.4699622,-150.96246,-13.842135,0.26969206,-41.110455,false,402,28871.06762573761,32.661285,883.9538,14.53621,48,7507.387641956255,36.646736,204.85829,15.64982,46,31757.308183286324,91.29643,347.8483,13.493286,1.3600016,1,2,0,1,0,2.1565342,1.1136103,1.0429239,13.897781,15.511627,2,21,2,16,9.201557,,,772.96405,,4250.0,3.0,-2.0,111,,,,13.112735,0.045726955,20,,VARIABLE,211.21925620749403,-19.212013402088388,84.1377854336776,-30.512529808490985,false,false,0,true,true,false,true,false,false,true,false,1.0508703E-13,2.3199346E-12,0.99969655,,,,,,,,,,,,,,,,,,,,,,
958.3116768883523,401.9502091062509,2.14443734363537,1636148068921376768,Gaia DR3 3016086632669536384,3016086632669536384,874174288,2016.0,84.99361127321173,0.64179295,-7.180827780697021,0.6124364,2.487870331560548,0.864653,2.877305,4.2459264,2.909158765692145,0.8101423,3.0926829860747453,0.7542253,-0.11739679,0.03766904,-0.34959972,0.12323475,-0.16852783,0.2020132,-0.64171576,0.042821415,0.114616364,-0.23747495,303,0,302,1,1.3374649,366.41364,2.0919917,1.5473179,95,false,,1.0236467,0.17112133,-0.1179607,-0.2596253,-0.1444977,-0.12736082,0.29876524,35,18,1.2742125,35,22,0,0.06905985,96.184235,0,0,1.0543237,0.19006674,0.2928354,0.09582995,0.47368464,-166.57997,-14.613806,8.380258,-38.413555,false,290,117.05526521714893,0.80130863,146.08012,20.51639,16,29.99137092065687,4.045645,7.413248,21.646051,29,172.03898722848362,8.241986,20.873486,19.158829,1.72594,0,0,0,0,1,2.4872227,1.1296616,1.3575611,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,211.26115508406227,-19.141130326220285,84.23162928948798,-30.51991729703343,false,false,0,false,false,false,false,false,false,false,false,8.4879166E-11,5.350342E-13,0.9999955,,,,,,,,,,,,,,,,,,,,,,
717.7185889829701,400.9516613708718,2.480338293297749,1636148068921376768,Gaia DR3 3016102682961199744,3016102682961199744,1209673978,2016.0,84.6996454518808,0.3743419,-7.084969504520323,0.34365827,2.494066233772308,0.52840006,4.720034,1.1987677,0.6614383707020971,0.48482862,0.9997716304244773,0.395668,0.284938,-0.13825792,-0.1574542,-0.064654455,-0.29315907,-0.01041649,-0.37333408,0.12565456,0.20897722,0.10342385,389,0,386,3,60.044685,6634.901,4.064447,129.79832,95,false,,1.2111199,0.097848706,0.018458696,-0.12820847,0.069796406,-0.23805377,0.06877164,45,21,0.6868316,46,28,0,0.04018039,114.15657,1,0,3.8382576,0.20843644,0.26462084,0.15221018,0.53878826,-147.77672,-25.892836,-6.941437,-43.938156,false,366,735.1313674524516,3.6380763,202.06596,18.521454,29,62.709968681075544,9.486106,6.610718,20.845201,41,1882.3427849355821,13.192483,142.68298,16.56115,2.6458573,0,29,0,41,0,4.284052,2.3237476,1.9603043,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,211.03323942794265,-19.360158763423108,83.89811431248172,-30.412050217837564,false,false,0,false,false,false,false,false,false,false,false,1.0202596E-13,5.096185E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,
279.6422124263943,400.5090373730346,2.5498164700166854,1636148068921376768,Gaia DR3 3016076878799144192,3016076878799144192,27135274,2016.0,84.71824596999559,0.01639819,-7.352586108093001,0.015414641,2.4968225600078005,0.023009127,108.51444,1.7844584,1.5618990591127861,0.020640805,-0.8629965650888004,0.018291306,0.031358466,-0.14422551,-0.21691579,0.048058305,-0.16903865,0.050972212,-0.43782237,0.2193772,0.11343952,-0.05815211,420,0,420,0,9.395718,812.2724,0.1366261,10.902654,31,false,1.2370956,,,,,,,,49,23,0.029340979,50,28,0,0.0069344467,54.134266,0,0,1.3423758,0.13977137,0.1846704,0.16619371,0.49555844,-143.35498,-12.3822565,-6.5481625,-42.5754,false,403,45272.47295610687,57.77293,783.6278,14.047781,46,6764.789023357433,32.95538,205.27116,15.762907,46,61060.01300185223,200.51126,304.5216,12.783504,1.4981467,0,0,0,0,0,2.9794035,1.715126,1.2642775,28.174389,4.5988116,2,25,4,19,21.458838,,,922.3744,,5500.0,4.5,0.0,0,,,,12.187329,0.029431727,21,,VARIABLE,211.29632739034105,-19.462084878853076,83.90628648602957,-30.680209924485432,false,false,0,true,true,false,true,false,false,true,false,1.02039274E-13,5.0968106E-13,0.99999833,7992.8447,7596.1377,7999.359,3.6914,3.6036,3.6953,-3.6562,-3.8893,-3.2657,376.1518,374.1271,406.64,6.7488,6.5905,6.7607,4.9867,4.8368,4.9946,2.82,2.7369,2.8249,MARCS
1379.259663498307,402.36401443112373,2.7667521892044196,1636148068921376768,Gaia DR3 3016858872084795136,3016858872084795136,830805854,2016.0,84.54372762221382,0.046676192,-6.951986929948694,0.043672603,2.485311718081536,0.0671545,37.008865,0.9739989,-0.24221345712469175,0.05619228,-0.9434015545696912,0.049514063,0.046792176,-0.055456515,-0.19125985,0.054171547,-0.111018404,0.0944569,-0.51261073,0.25096354,0.1514871,-0.09042894,399,0,399,0,-1.1522988,408.18588,0.0,0.0,31,false,1.2188942,,,,,,,,46,22,0.080911115,49,30,0,0.007653467,122.289276,0,0,0.95839894,0.16189444,0.23140156,0.09728899,0.43871364,-147.49593,-9.68362,-5.566161,-42.312103,false,398,3331.6581848517126,7.5273533,442.60687,16.880716,43,418.0159510438165,11.456572,36.487003,18.78556,44,4657.692914778982,30.15508,154.45798,15.577468,1.5234783,0,1,0,1,0,3.2080927,1.9048443,1.3032484,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,210.83409184341517,-19.439831305994815,83.7256275843014,-30.272506373042752,false,false,0,false,false,false,true,false,true,true,false,1.3480204E-13,1.3157155E-12,0.99999446,6026.346,6006.7466,6059.454,4.3175,4.3017,4.3346,-1.4521,-1.4881,-1.3398,388.5224,378.3809,398.4449,6.5958,6.5795,6.6158,4.6027,4.5911,4.6193,2.6297,2.6234,2.6388,A
1429.2009162354836,403.4566742439612,2.83102360370243,1636148068921376768,Gaia DR3 3016860452632752768,3016860452632752768,395979872,2016.0,84.67504313052814,0.03224382,-6.8883431027849165,0.031287093,2.478580883248253,0.047830686,51.81989,16.792381,4.262000512023833,0.03997144,16.242519000652436,0.035615038,0.16200961,-0.052234888,-0.13797568,-0.10163763,-0.31213874,-0.102517545,-0.45374545,0.22267969,0.2143323,0.0090770675,446,0,445,1,-0.5562711,440.836,0.0,0.0,31,true,1.3462827,,,,,,,,52,23,0.057214756,52,29,0,0.014451124,101.73984,0,0,0.9805541,0.14640747,0.21776669,0.14336567,0.52527153,-134.58734,-19.70935,-7.8764796,-43.18569,false,429,5519.546659787721,2.5715973,2146.3496,16.33261,49,1601.115189132195,8.251594,194.0371,17.327486,45,5756.03016188881,10.222482,563.0756,15.347588,1.3329257,0,1,0,0,0,1.9798985,0.99487686,0.9850216,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,210.8350331820565,-19.294768621813162,83.87957025722292,-30.21456102181804,false,false,0,true,false,false,false,false,true,true,false,1.2558453E-13,6.291302E-13,0.9976672,4240.7305,4227.7783,4260.105,4.6469,4.642,4.6522,0.3883,0.3471,0.4588,446.2989,442.6266,450.4566,1.1196,1.1022,1.1375,0.8002,0.7875,0.8134,0.4344,0.4277,0.4413,MARCS
1099.2352720777,404.9598878302432,2.9113797129312067,1636148068921376768,Gaia DR3 3016032275563472896,3016032275563472896,1140393541,2016.0,85.02730466103122,0.15049003,-7.399625290235379,0.1466361,2.469380375814392,0.21167897,11.665686,0.36039832,-0.12844653062666495,0.19459212,-0.33673200137504244,0.16875531,-0.011786773,-0.14076474,-0.3443453,0.09981365,-0.1302661,0.12237205,-0.55363894,0.26401997,0.13568138,-0.11372851,464,0,463,1,0.24356182,598.3428,0.8692921,3.876341,31,false,1.1353632,,,,,,,,53,21,0.28566778,53,33,0,0.009917841,120.757484,0,0,1.0073286,0.19670723,0.17338477,0.12564129,0.5176146,-163.79192,-13.953623,0.18393019,-42.079716,false,457,592.4526528553331,1.5508119,382.0274,18.755733,20,37.24480655395692,6.3581433,5.857812,21.410877,30,1087.1831429961023,13.916681,78.120865,17.157139,1.8979204,0,0,0,0,0,4.2537384,2.6551437,1.5985947,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,211.48457038701574,-19.207910216004034,84.26021471387826,-30.739881608101317,false,false,0,false,false,false,false,false,false,false,false,7.439665E-11,5.096055E-13,1.0,,,,,,,,,,,,,,,,,,,,,,
741.2577358410136,400.4445989028481,2.9350050761544053,1636148068921376768,Gaia DR3 3016084128703926272,3016084128703926272,1176237052,2016.0,84.95185524791803,0.017976949,-7.274661600862179,0.017156513,2.4972243419934603,0.023738448,105.19746,18.974277,5.997117704156917,0.024051154,18.00160493927691,0.020703513,0.067982644,-0.06827747,-0.2526198,-0.022342704,-0.17303787,-0.008325381,-0.53959405,0.2051273,0.19612005,-0.0138636045,416,9,414,2,20.474854,1382.3259,0.18532896,34.288025,31,true,1.4885318,,,,,,,,47,23,0.033894923,49,29,0,0.018140255,168.03223,0,0,1.7945052,,,,,,,,,false,411,102597.84109153254,20.995188,4886.7314,13.159521,45,47770.90476851354,20.516914,2328.367,13.640634,45,79311.11745547628,29.726183,2668.056,12.49956,1.2386422,0,0,0,0,0,1.1410732,0.48111248,0.65996075,48.632256,1.9149787,2,18,1,12,17.521221,,,634.5239,,5000.0,4.0,-1.5,111,,,,12.211488,0.03745535,17,,NOT_AVAILABLE,211.3308371499809,-19.219802321690807,84.17914780508998,-30.611997249759703,false,false,0,true,true,false,false,false,true,true,false,1.0239692E-13,5.114675E-13,0.9999629,6217.1763,6205.545,6224.1597,4.4924,4.4668,4.5102,-0.325,-0.3332,-0.3182,363.1019,355.3111,372.5865,1.0445,1.037,1.049,0.8623,0.8559,0.8662,0.4672,0.4637,0.4693,PHOENIX
